ready2.keys,ready2.rt,key_resp.keys,key_resp.rt,key_resp_2.keys,key_resp_2.rt,ready3.keys,ready3.rt,resp.keys,resp.corr,resp.rt,within_block.thisRepN,within_block.thisTrialN,within_block.thisN,within_block.thisIndex,within_block.ran,word,difficulty,correct_answer,Azonosító,Az Ön neme,Születési éve,Hány évet töltött az iskolapadban (egyetemet is beleértve),date,expName,psychopyVersion,OS,frameRate,trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,trials.ran,block_names
right,23.342665,right,0.48609,left,0.627065,right,10.60456,right,0,0.52277,0,0,0,7,1,szigon,1,left,5084,férfi,1997,16,2020-09-27_18h53.11.386,lexdecspan,2020.1.2,Win32,60,,,,,,
,,,,,,,,right,1,0.631815,0,1,1,0,1,hely,1,right,5084,férfi,1997,16,2020-09-27_18h53.11.386,lexdecspan,2020.1.2,Win32,60,,,,,,
,,,,,,,,right,1,0.68506,0,2,2,5,1,nagy,1,right,5084,férfi,1997,16,2020-09-27_18h53.11.386,lexdecspan,2020.1.2,Win32,60,,,,,,
,,,,,,,,,,,,,,,,,,,5084,férfi,1997,16,2020-09-27_18h53.11.386,lexdecspan,2020.1.2,Win32,60,0,0,0,0,1,blocks/block_1.xlsx
,,,,,,,,right,1,0.68618,0,0,0,7,1,század,2,right,5084,férfi,1997,16,2020-09-27_18h53.11.386,lexdecspan,2020.1.2,Win32,60,,,,,,
,,,,,,,,left,1,0.54679,0,1,1,19,1,jákfű,2,left,5084,férfi,1997,16,2020-09-27_18h53.11.386,lexdecspan,2020.1.2,Win32,60,,,,,,
,,,,,,,,,,,,,,,,,,,5084,férfi,1997,16,2020-09-27_18h53.11.386,lexdecspan,2020.1.2,Win32,60,0,1,1,1,1,blocks/block_2.xlsx
,,,,,,,,right,1,0.519085,0,0,0,3,1,dolgozik,3,right,5084,férfi,1997,16,2020-09-27_18h53.11.386,lexdecspan,2020.1.2,Win32,60,,,,,,
,,,,,,,,right,1,0.62577,0,1,1,13,1,százalék,3,right,5084,férfi,1997,16,2020-09-27_18h53.11.386,lexdecspan,2020.1.2,Win32,60,,,,,,
,,,,,,,,,,,,,,,,,,,5084,férfi,1997,16,2020-09-27_18h53.11.386,lexdecspan,2020.1.2,Win32,60,0,2,2,2,1,blocks/block_3.xlsx
