ready2.keys,ready2.rt,key_resp.keys,key_resp.rt,key_resp_2.keys,key_resp_2.rt,ready3.keys,ready3.rt,resp.keys,resp.corr,resp.rt,within_block.thisRepN,within_block.thisTrialN,within_block.thisN,within_block.thisIndex,within_block.ran,word,difficulty,correct_answer,Azonosító,Az Ön neme,Születési éve,Hány évet töltött az iskolapadban (egyetemet is beleértve),date,expName,psychopyVersion,OS,frameRate,trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,trials.ran,block_names
space,22.9361,right,0.87318,left,1.534,space,13.69366,left,1,5.24822,0,0,0,22,1,posdótelő,1,left,5200,Nő,1994,18,2020-10-16_23h39.09.525,lexdecspan,2020.1.2,Win32,60,,,,,,
,,,,,,,,right,1,1.13554,0,1,1,8,1,dolog,1,right,5200,Nő,1994,18,2020-10-16_23h39.09.525,lexdecspan,2020.1.2,Win32,60,,,,,,
,,,,,,,,,,,,,,,,,,,5200,Nő,1994,18,2020-10-16_23h39.09.525,lexdecspan,2020.1.2,Win32,60,0,0,0,0,1,blocks/block_1.xlsx
,,,,,,,,left,1,1.816415,0,0,0,20,1,felján,2,left,5200,Nő,1994,18,2020-10-16_23h39.09.525,lexdecspan,2020.1.2,Win32,60,,,,,,
,,,,,,,,left,1,3.000355,0,1,1,17,1,priváló,2,left,5200,Nő,1994,18,2020-10-16_23h39.09.525,lexdecspan,2020.1.2,Win32,60,,,,,,
,,,,,,,,,,,,,,,,,,,5200,Nő,1994,18,2020-10-16_23h39.09.525,lexdecspan,2020.1.2,Win32,60,0,1,1,1,1,blocks/block_2.xlsx
,,,,,,,,right,1,0.79378,0,0,0,15,1,tetszik,3,right,5200,Nő,1994,18,2020-10-16_23h39.09.525,lexdecspan,2020.1.2,Win32,60,,,,,,
,,,,,,,,right,1,1.037975,0,1,1,21,1,hatékony,3,right,5200,Nő,1994,18,2020-10-16_23h39.09.525,lexdecspan,2020.1.2,Win32,60,,,,,,
,,,,,,,,,,,,,,,,,,,5200,Nő,1994,18,2020-10-16_23h39.09.525,lexdecspan,2020.1.2,Win32,60,0,2,2,2,1,blocks/block_3.xlsx
,,,,,,,,right,1,0.82896,0,0,0,19,1,módszer,4,right,5200,Nő,1994,18,2020-10-16_23h39.09.525,lexdecspan,2020.1.2,Win32,60,,,,,,
