ready2.keys,ready2.rt,key_resp.keys,key_resp.rt,key_resp_2.keys,key_resp_2.rt,ready3.keys,ready3.rt,resp.keys,resp.corr,resp.rt,within_block.thisRepN,within_block.thisTrialN,within_block.thisN,within_block.thisIndex,within_block.ran,word,difficulty,correct_answer,Azonosító,Az Ön neme,Születési éve,Hány évet töltött az iskolapadban (egyetemet is beleértve),date,expName,psychopyVersion,OS,frameRate,trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,trials.ran,block_names
space,18.36523,right,1.413085,left,1.02498,space,9.9716,right,1,0.890405,0,0,0,14,1,intézmény,1,right,5027,nő,1947,8,2020-10-04_20h22.58.474,lexdecspan,2020.1.2,Win32,60,,,,,,
,,,,,,,,right,1,1.214415,0,1,1,21,1,komoly,1,right,5027,nő,1947,8,2020-10-04_20h22.58.474,lexdecspan,2020.1.2,Win32,60,,,,,,
,,,,,,,,,,,,,,,,,,,5027,nő,1947,8,2020-10-04_20h22.58.474,lexdecspan,2020.1.2,Win32,60,0,0,0,0,1,blocks/block_1.xlsx
,,,,,,,,right,1,1.189665,0,0,0,13,1,típusú,2,right,5027,nő,1947,8,2020-10-04_20h22.58.474,lexdecspan,2020.1.2,Win32,60,,,,,,
,,,,,,,,right,1,0.827525,0,1,1,12,1,cím,2,right,5027,nő,1947,8,2020-10-04_20h22.58.474,lexdecspan,2020.1.2,Win32,60,,,,,,
,,,,,,,,,,,,,,,,,,,5027,nő,1947,8,2020-10-04_20h22.58.474,lexdecspan,2020.1.2,Win32,60,0,1,1,1,1,blocks/block_2.xlsx
,,,,,,,,right,1,0.86967,0,0,0,20,1,érkezik,3,right,5027,nő,1947,8,2020-10-04_20h22.58.474,lexdecspan,2020.1.2,Win32,60,,,,,,
,,,,,,,,right,1,0.784985,0,1,1,11,1,függ,3,right,5027,nő,1947,8,2020-10-04_20h22.58.474,lexdecspan,2020.1.2,Win32,60,,,,,,
,,,,,,,,,,,,,,,,,,,5027,nő,1947,8,2020-10-04_20h22.58.474,lexdecspan,2020.1.2,Win32,60,0,2,2,2,1,blocks/block_3.xlsx
,,,,,,,,right,1,1.097525,0,0,0,2,1,nyelvű,4,right,5027,nő,1947,8,2020-10-04_20h22.58.474,lexdecspan,2020.1.2,Win32,60,,,,,,
,,,,,,,,right,1,0.714145,0,1,1,10,1,kész,4,right,5027,nő,1947,8,2020-10-04_20h22.58.474,lexdecspan,2020.1.2,Win32,60,,,,,,
,,,,,,,,,,,,,,,,,,,5027,nő,1947,8,2020-10-04_20h22.58.474,lexdecspan,2020.1.2,Win32,60,0,3,3,3,1,blocks/block_4.xlsx
,,,,,,,,right,1,0.70134,0,0,0,8,1,szint,5,right,5027,nő,1947,8,2020-10-04_20h22.58.474,lexdecspan,2020.1.2,Win32,60,,,,,,
,,,,,,,,right,1,0.641015,0,1,1,5,1,folyik,5,right,5027,nő,1947,8,2020-10-04_20h22.58.474,lexdecspan,2020.1.2,Win32,60,,,,,,
