trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,block_names,within_block.thisRepN,within_block.thisTrialN,within_block.thisN,within_block.thisIndex,word,difficulty,correct_answer,instruction_text1.started,instruction_text1.stopped,instruction_text2.started,instruction_text2.stopped,ready2.keys,ready2.rt,ready2.started,ready2.stopped,show_text.started,show_text.stopped,key_resp.keys,key_resp.rt,key_resp.started,key_resp.stopped,feedback_text_1.started,feedback_text_1.stopped,text.started,text.stopped,key_resp_2.keys,key_resp_2.rt,key_resp_2.started,key_resp_2.stopped,instruction_text3.started,instruction_text3.stopped,ready3.keys,ready3.rt,ready3.started,ready3.stopped,Azonosító,Az Ön neme,Születési éve,Hány évet töltött az iskolapadban (egyetemet is beleértve),date,expName,psychopyVersion,frameRate,
,,,,,,,,,,,,8.623420126037672,None,9.291822820086963,None,up,0.43825770798139274,9.291822820086963,None,,,,,,,,,,,,,,,,,,,,,,,,,2020_May_25_1042,lexdecspan,2020.1.2,60.04263869236415,
,,,,,,,,,,,,,,,,,,,,10.225417232024483,None,left,1.1047044899314642,10.225417232024483,None,,,,,,,,,,,,,,,,,,,2020_May_25_1042,lexdecspan,2020.1.2,60.04263869236415,
,,,,,,,,,,,,,,,,,,,,,,,,,,None,None,15.945440493989736,None,left,2.304656862979755,15.945440493989736,None,,,,,,,,,,,2020_May_25_1042,lexdecspan,2020.1.2,60.04263869236415,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,18.281675564008765,None,escape,0.8163450330030173,18.281675564008765,None,,,,,2020_May_25_1042,lexdecspan,2020.1.2,60.04263869236415,
