block_names,word,difficulty,correct_answer,across_block.thisRepN,across_block.thisTrialN,across_block.thisN,across_block.thisIndex,within_block.thisRepN,within_block.thisTrialN,within_block.thisN,within_block.thisIndex,jonapot_szoveg.started,jonapot_szoveg.stopped,szo_kiir.started,szo_kiir.stopped,resp.keys,resp.corr,resp.rt,resp.started,resp.stopped,koszi_szoveg.started,koszi_szoveg.stopped,session,participant,date,expName,psychopyVersion,frameRate,
blocks/block_14.csv,,,,0,13,13,13,,,,,,,,,,,,,,,,01,pepe bácsi,2020_May_19_1828,lukacsagi_lexdec,3.2.4,59.991468722170595,
blocks/block_15.csv,hajlik,15,left,0,14,14,14,0,0,0,21,,,51.960522789973766,None,left,1,0.5277341629844159,51.960522789973766,None,,,01,pepe bácsi,2020_May_19_1828,lukacsagi_lexdec,3.2.4,59.991468722170595,
blocks/block_15.csv,zártkörű,15,left,0,14,14,14,0,1,1,11,,,52.993853016989306,None,left,1,0.630418048996944,52.993853016989306,None,,,01,pepe bácsi,2020_May_19_1828,lukacsagi_lexdec,3.2.4,59.991468722170595,
blocks/block_15.csv,,,,0,14,14,14,,,,,,,,,,,,,,,,01,pepe bácsi,2020_May_19_1828,lukacsagi_lexdec,3.2.4,59.991468722170595,
blocks/block_16.csv,remekmű,16,left,0,15,15,15,0,0,0,6,,,54.24563679099083,None,left,1,0.5386319300159812,54.24563679099083,None,,,01,pepe bácsi,2020_May_19_1828,lukacsagi_lexdec,3.2.4,59.991468722170595,
blocks/block_16.csv,kiskanál,16,left,0,15,15,15,0,1,1,3,,,55.29632613499416,None,left,1,0.4798872850369662,55.29632613499416,None,,,01,pepe bácsi,2020_May_19_1828,lukacsagi_lexdec,3.2.4,59.991468722170595,
blocks/block_16.csv,,,,0,15,15,15,,,,,,,,,,,,,,,,01,pepe bácsi,2020_May_19_1828,lukacsagi_lexdec,3.2.4,59.991468722170595,
blocks/block_17.csv,ezüstös,17,left,0,16,16,16,0,0,0,4,,,56.39726542198332,None,left,1,0.4350040050339885,56.39726542198332,None,,,01,pepe bácsi,2020_May_19_1828,lukacsagi_lexdec,3.2.4,59.991468722170595,
blocks/block_17.csv,klór,17,left,0,16,16,16,0,1,1,16,,,57.346884463971946,None,left,1,0.5733997329953127,57.346884463971946,None,,,01,pepe bácsi,2020_May_19_1828,lukacsagi_lexdec,3.2.4,59.991468722170595,
blocks/block_17.csv,,,,0,16,16,16,,,,,,,,,,,,,,,,01,pepe bácsi,2020_May_19_1828,lukacsagi_lexdec,3.2.4,59.991468722170595,
blocks/block_18.csv,biblikus,18,left,0,17,17,17,0,0,0,16,,,58.5824559580069,None,left,1,0.6498291190364398,58.5824559580069,None,,,01,pepe bácsi,2020_May_19_1828,lukacsagi_lexdec,3.2.4,59.991468722170595,
blocks/block_18.csv,megállóhely,18,left,0,17,17,17,0,1,1,22,,,59.732763465028256,None,left,1,0.5154447120148689,59.732763465028256,None,,,01,pepe bácsi,2020_May_19_1828,lukacsagi_lexdec,3.2.4,59.991468722170595,
blocks/block_18.csv,,,,0,17,17,17,,,,,,,,,,,,,,,,01,pepe bácsi,2020_May_19_1828,lukacsagi_lexdec,3.2.4,59.991468722170595,
blocks/block_19.csv,gyenkedéri,19,right,0,18,18,18,0,0,0,14,,,60.88314100197749,None,right,1,0.6611447769682854,60.88314100197749,None,,,01,pepe bácsi,2020_May_19_1828,lukacsagi_lexdec,3.2.4,59.991468722170595,
blocks/block_19.csv,hullámzik,19,left,0,18,18,18,0,1,1,3,,,62.050279119983315,None,left,1,0.7259966100100428,62.050279119983315,None,,,01,pepe bácsi,2020_May_19_1828,lukacsagi_lexdec,3.2.4,59.991468722170595,
blocks/block_19.csv,,,,0,18,18,18,,,,,,,,,,,,,,,,01,pepe bácsi,2020_May_19_1828,lukacsagi_lexdec,3.2.4,59.991468722170595,
blocks/block_20.csv,örög,20,right,0,19,19,19,0,0,0,0,,,63.41913322801702,None,right,1,0.7491536739980802,63.41913322801702,None,,,01,pepe bácsi,2020_May_19_1828,lukacsagi_lexdec,3.2.4,59.991468722170595,
blocks/block_20.csv,holografikus,20,left,0,19,19,19,0,1,1,3,,,64.66955903900089,None,left,1,0.6907208699849434,64.66955903900089,None,,,01,pepe bácsi,2020_May_19_1828,lukacsagi_lexdec,3.2.4,59.991468722170595,
