ready2_2.keys,ready2_2.rt,ready2.keys,ready2.rt,key_resp.keys,key_resp.rt,key_resp_3.keys,key_resp_3.rt,key_resp_2.keys,key_resp_2.rt,ready3.keys,ready3.rt,resp.keys,resp.rt,withinBlock.thisRepN,withinBlock.thisTrialN,withinBlock.thisN,withinBlock.thisIndex,withinBlock.ran,word,Azonosító,Az Ön neme,Születési éve,Hány évet töltött az iskolapadban (egyetemet is beleértve),date,expName,psychopyVersion,OS,frameRate
right,20.824,right,24.011,right,0.602,left,0.472,left,0.908,right,14.026,left,0.699,0,0,0,95,1,skubizik,KT117,nő,2001,,2021-05-13_09h08.31.750,ranlexdec,2020.2.5,MacIntel,60
,,,,,,,,,,,,left,1.19,0,1,1,42,1,összalaj,KT117,nő,2001,,2021-05-13_09h08.31.750,ranlexdec,2020.2.5,MacIntel,60
,,,,,,,,,,,,right,0.89,0,2,2,105,1,tököl,KT117,nő,2001,,2021-05-13_09h08.31.750,ranlexdec,2020.2.5,MacIntel,60
,,,,,,,,,,,,right,0.717,0,3,3,124,1,alkalom,KT117,nő,2001,,2021-05-13_09h08.31.750,ranlexdec,2020.2.5,MacIntel,60
,,,,,,,,,,,,right,0.787,0,4,4,140,1,diktátor,KT117,nő,2001,,2021-05-13_09h08.31.750,ranlexdec,2020.2.5,MacIntel,60
,,,,,,,,,,,,right,0.89,0,5,5,149,1,anorák,KT117,nő,2001,,2021-05-13_09h08.31.750,ranlexdec,2020.2.5,MacIntel,60
,,,,,,,,,,,,left,0.992,0,6,6,115,1,fajansz,KT117,nő,2001,,2021-05-13_09h08.31.750,ranlexdec,2020.2.5,MacIntel,60
,,,,,,,,,,,,left,1.122,0,7,7,51,1,bajuszfű,KT117,nő,2001,,2021-05-13_09h08.31.750,ranlexdec,2020.2.5,MacIntel,60
,,,,,,,,,,,,left,1.599,0,8,8,190,1,rámáz,KT117,nő,2001,,2021-05-13_09h08.31.750,ranlexdec,2020.2.5,MacIntel,60
,,,,,,,,,,,,right,0.95,0,9,9,236,1,csatázik,KT117,nő,2001,,2021-05-13_09h08.31.750,ranlexdec,2020.2.5,MacIntel,60
,,,,,,,,,,,,left,0.988,0,10,10,47,1,döföl,KT117,nő,2001,,2021-05-13_09h08.31.750,ranlexdec,2020.2.5,MacIntel,60
,,,,,,,,,,,,left,0.868,0,11,11,94,1,rotor,KT117,nő,2001,,2021-05-13_09h08.31.750,ranlexdec,2020.2.5,MacIntel,60
,,,,,,,,,,,,right,1.149,0,12,12,128,1,csüggedez,KT117,nő,2001,,2021-05-13_09h08.31.750,ranlexdec,2020.2.5,MacIntel,60
,,,,,,,,,,,,left,0.832,0,13,13,106,1,lalláz,KT117,nő,2001,,2021-05-13_09h08.31.750,ranlexdec,2020.2.5,MacIntel,60
,,,,,,,,,,,,right,1.963,0,14,14,158,1,hidroxid,KT117,nő,2001,,2021-05-13_09h08.31.750,ranlexdec,2020.2.5,MacIntel,60
,,,,,,,,,,,,left,1.055,0,15,15,226,1,szalicil,KT117,nő,2001,,2021-05-13_09h08.31.750,ranlexdec,2020.2.5,MacIntel,60
,,,,,,,,,,,,left,1.235,0,16,16,137,1,aragas,KT117,nő,2001,,2021-05-13_09h08.31.750,ranlexdec,2020.2.5,MacIntel,60
,,,,,,,,,,,,left,2.217,0,17,17,242,1,rekvizit,KT117,nő,2001,,2021-05-13_09h08.31.750,ranlexdec,2020.2.5,MacIntel,60
,,,,,,,,,,,,right,0.693,0,18,18,170,1,változik,KT117,nő,2001,,2021-05-13_09h08.31.750,ranlexdec,2020.2.5,MacIntel,60
