ready2_2.keys,ready2_2.rt,ready2.keys,ready2.rt,key_resp.keys,key_resp.rt,key_resp_3.keys,key_resp_3.rt,key_resp_2.keys,key_resp_2.rt,ready3.keys,ready3.rt,resp.keys,resp.rt,withinBlock.thisRepN,withinBlock.thisTrialN,withinBlock.thisN,withinBlock.thisIndex,withinBlock.ran,word,Azonosító,Az Ön neme,Születési éve,Hány évet töltött az iskolapadban (egyetemet is beleértve),date,expName,psychopyVersion,OS,frameRate
,,,,,,,,,,,,right,0.556855,0,25,25,64,1,hálózsák,KT143,Nő,1997.10.22.,16,2021-05-13_10h40.32.249,ranlexdec,2020.2.5,Win32,60
,,,,,,,,,,,,left,2.02997,0,26,26,47,1,döföl,KT143,Nő,1997.10.22.,16,2021-05-13_10h40.32.249,ranlexdec,2020.2.5,Win32,60
,,,,,,,,,,,,right,1.812075,0,27,27,223,1,árstop,KT143,Nő,1997.10.22.,16,2021-05-13_10h40.32.249,ranlexdec,2020.2.5,Win32,60
,,,,,,,,,,,,right,1.25466,0,28,28,248,1,örmény,KT143,Nő,1997.10.22.,16,2021-05-13_10h40.32.249,ranlexdec,2020.2.5,Win32,60
,,,,,,,,,,,,left,1.147505,0,29,29,24,1,kosi,KT143,Nő,1997.10.22.,16,2021-05-13_10h40.32.249,ranlexdec,2020.2.5,Win32,60
,,,,,,,,,,,,left,1.613585,0,30,30,216,1,svábtök,KT143,Nő,1997.10.22.,16,2021-05-13_10h40.32.249,ranlexdec,2020.2.5,Win32,60
,,,,,,,,,,,,right,3.933065,0,31,31,236,1,csatázik,KT143,Nő,1997.10.22.,16,2021-05-13_10h40.32.249,ranlexdec,2020.2.5,Win32,60
,,,,,,,,,,,,right,0.76216,0,32,32,241,1,kárpit,KT143,Nő,1997.10.22.,16,2021-05-13_10h40.32.249,ranlexdec,2020.2.5,Win32,60
,,,,,,,,,,,,left,0.828095,0,33,33,203,1,abeti,KT143,Nő,1997.10.22.,16,2021-05-13_10h40.32.249,ranlexdec,2020.2.5,Win32,60
,,,,,,,,,,,,right,0.54494,0,34,34,104,1,dolog,KT143,Nő,1997.10.22.,16,2021-05-13_10h40.32.249,ranlexdec,2020.2.5,Win32,60
,,,,,,,,,,,,right,0.718135,0,35,35,73,1,olaj,KT143,Nő,1997.10.22.,16,2021-05-13_10h40.32.249,ranlexdec,2020.2.5,Win32,60
,,,,,,,,,,,,right,0.81197,0,36,36,12,1,gyapot,KT143,Nő,1997.10.22.,16,2021-05-13_10h40.32.249,ranlexdec,2020.2.5,Win32,60
,,,,,,,,,,,,right,1.24309,0,37,37,98,1,mítosz,KT143,Nő,1997.10.22.,16,2021-05-13_10h40.32.249,ranlexdec,2020.2.5,Win32,60
,,,,,,,,,,,,left,1.292745,0,38,38,121,1,aggófű,KT143,Nő,1997.10.22.,16,2021-05-13_10h40.32.249,ranlexdec,2020.2.5,Win32,60
,,,,,,,,,,,,right,1.178865,0,39,39,147,1,referál,KT143,Nő,1997.10.22.,16,2021-05-13_10h40.32.249,ranlexdec,2020.2.5,Win32,60
,,,,,,,,,,,,left,1.000075,0,40,40,163,1,kollapszus,KT143,Nő,1997.10.22.,16,2021-05-13_10h40.32.249,ranlexdec,2020.2.5,Win32,60
,,,,,,,,,,,,left,1.726465,0,41,41,17,1,magmatit,KT143,Nő,1997.10.22.,16,2021-05-13_10h40.32.249,ranlexdec,2020.2.5,Win32,60
,,,,,,,,,,,,left,1.38065,0,42,42,240,1,áradmány,KT143,Nő,1997.10.22.,16,2021-05-13_10h40.32.249,ranlexdec,2020.2.5,Win32,60
,,,,,,,,,,,,left,1.04313,0,43,43,125,1,úszamos,KT143,Nő,1997.10.22.,16,2021-05-13_10h40.32.249,ranlexdec,2020.2.5,Win32,60
,,,,,,,,,,,,right,0.746935,0,44,44,132,1,hatalom,KT143,Nő,1997.10.22.,16,2021-05-13_10h40.32.249,ranlexdec,2020.2.5,Win32,60
,,,,,,,,,,,,left,1.282485,0,45,45,174,1,cianid,KT143,Nő,1997.10.22.,16,2021-05-13_10h40.32.249,ranlexdec,2020.2.5,Win32,60
,,,,,,,,,,,,left,1.396275,0,46,46,212,1,farkasbab,KT143,Nő,1997.10.22.,16,2021-05-13_10h40.32.249,ranlexdec,2020.2.5,Win32,60
,,,,,,,,,,,,left,1.20135,0,47,47,72,1,mihálóz,KT143,Nő,1997.10.22.,16,2021-05-13_10h40.32.249,ranlexdec,2020.2.5,Win32,60
,,,,,,,,,,,,left,7.20226,0,48,48,60,1,bárányfark,KT143,Nő,1997.10.22.,16,2021-05-13_10h40.32.249,ranlexdec,2020.2.5,Win32,60
,,,,,,,,,,,,right,1.150935,0,49,49,162,1,nimbus,KT143,Nő,1997.10.22.,16,2021-05-13_10h40.32.249,ranlexdec,2020.2.5,Win32,60
,,,,,,,,,,,,left,0.92637,0,50,50,5,1,retta,KT143,Nő,1997.10.22.,16,2021-05-13_10h40.32.249,ranlexdec,2020.2.5,Win32,60
,,,,,,,,,,,,right,1.044395,0,51,51,99,1,sárgaréz,KT143,Nő,1997.10.22.,16,2021-05-13_10h40.32.249,ranlexdec,2020.2.5,Win32,60
,,,,,,,,,,,,left,1.01666,0,52,52,83,1,vonzum,KT143,Nő,1997.10.22.,16,2021-05-13_10h40.32.249,ranlexdec,2020.2.5,Win32,60
,,,,,,,,,,,,left,3.91104,0,53,53,92,1,lágyék,KT143,Nő,1997.10.22.,16,2021-05-13_10h40.32.249,ranlexdec,2020.2.5,Win32,60
,,,,,,,,,,,,right,0.62256,0,54,54,206,1,horizont,KT143,Nő,1997.10.22.,16,2021-05-13_10h40.32.249,ranlexdec,2020.2.5,Win32,60
,,,,,,,,,,,,right,0.732095,0,55,55,247,1,ausztrál,KT143,Nő,1997.10.22.,16,2021-05-13_10h40.32.249,ranlexdec,2020.2.5,Win32,60
,,,,,,,,,,,,right,0.6622,0,56,56,9,1,hajlik,KT143,Nő,1997.10.22.,16,2021-05-13_10h40.32.249,ranlexdec,2020.2.5,Win32,60
,,,,,,,,,,,,left,1.26276,0,57,57,109,1,vényegő,KT143,Nő,1997.10.22.,16,2021-05-13_10h40.32.249,ranlexdec,2020.2.5,Win32,60
,,,,,,,,,,,,right,0.86918,0,58,58,68,1,kitin,KT143,Nő,1997.10.22.,16,2021-05-13_10h40.32.249,ranlexdec,2020.2.5,Win32,60
,,,,,,,,,,,,right,0.870315,0,59,59,63,1,viszkózus,KT143,Nő,1997.10.22.,16,2021-05-13_10h40.32.249,ranlexdec,2020.2.5,Win32,60
,,,,,,,,,,,,right,0.929635,0,60,60,55,1,látszik,KT143,Nő,1997.10.22.,16,2021-05-13_10h40.32.249,ranlexdec,2020.2.5,Win32,60
,,,,,,,,,,,,left,0.99825,0,61,61,205,1,mimézis,KT143,Nő,1997.10.22.,16,2021-05-13_10h40.32.249,ranlexdec,2020.2.5,Win32,60
,,,,,,,,,,,,right,0.763175,0,62,62,172,1,kettősfém,KT143,Nő,1997.10.22.,16,2021-05-13_10h40.32.249,ranlexdec,2020.2.5,Win32,60
,,,,,,,,,,,,right,0.580285,0,63,63,21,1,heveny,KT143,Nő,1997.10.22.,16,2021-05-13_10h40.32.249,ranlexdec,2020.2.5,Win32,60
,,,,,,,,,,,,right,0.80228,0,64,64,235,1,transzplantál,KT143,Nő,1997.10.22.,16,2021-05-13_10h40.32.249,ranlexdec,2020.2.5,Win32,60
,,,,,,,,,,,,left,2.35556,0,65,65,42,1,összalaj,KT143,Nő,1997.10.22.,16,2021-05-13_10h40.32.249,ranlexdec,2020.2.5,Win32,60
,,,,,,,,,,,,left,1.501995,0,66,66,180,1,adszorbens,KT143,Nő,1997.10.22.,16,2021-05-13_10h40.32.249,ranlexdec,2020.2.5,Win32,60
,,,,,,,,,,,,left,0.986115,0,67,67,65,1,infimum,KT143,Nő,1997.10.22.,16,2021-05-13_10h40.32.249,ranlexdec,2020.2.5,Win32,60
,,,,,,,,,,,,left,5.417425,0,68,68,225,1,bajadér,KT143,Nő,1997.10.22.,16,2021-05-13_10h40.32.249,ranlexdec,2020.2.5,Win32,60
,,,,,,,,,,,,right,1.320855,0,69,69,182,1,nagyszámú,KT143,Nő,1997.10.22.,16,2021-05-13_10h40.32.249,ranlexdec,2020.2.5,Win32,60
,,,,,,,,,,,,left,0.912245,0,70,70,94,1,rotor,KT143,Nő,1997.10.22.,16,2021-05-13_10h40.32.249,ranlexdec,2020.2.5,Win32,60
,,,,,,,,,,,,right,0.66203,0,71,71,195,1,petél,KT143,Nő,1997.10.22.,16,2021-05-13_10h40.32.249,ranlexdec,2020.2.5,Win32,60
,,,,,,,,,,,,right,1.061585,0,72,72,136,1,rücsök,KT143,Nő,1997.10.22.,16,2021-05-13_10h40.32.249,ranlexdec,2020.2.5,Win32,60
,,,,,,,,,,,,left,1.212385,0,73,73,102,1,pentez,KT143,Nő,1997.10.22.,16,2021-05-13_10h40.32.249,ranlexdec,2020.2.5,Win32,60
,,,,,,,,,,,,left,4.41873,0,74,74,69,1,gerencsér,KT143,Nő,1997.10.22.,16,2021-05-13_10h40.32.249,ranlexdec,2020.2.5,Win32,60
,,,,,,,,,,,,left,1.119915,0,75,75,52,1,kunyai,KT143,Nő,1997.10.22.,16,2021-05-13_10h40.32.249,ranlexdec,2020.2.5,Win32,60
,,,,,,,,,,,,right,0.563595,0,76,76,33,1,kalcium,KT143,Nő,1997.10.22.,16,2021-05-13_10h40.32.249,ranlexdec,2020.2.5,Win32,60
,,,,,,,,,,,,right,1.18755,0,77,77,199,1,ború,KT143,Nő,1997.10.22.,16,2021-05-13_10h40.32.249,ranlexdec,2020.2.5,Win32,60
,,,,,,,,,,,,right,0.811395,0,78,78,11,1,viszkóz,KT143,Nő,1997.10.22.,16,2021-05-13_10h40.32.249,ranlexdec,2020.2.5,Win32,60
,,,,,,,,,,,,right,0.630755,0,79,79,177,1,pereg,KT143,Nő,1997.10.22.,16,2021-05-13_10h40.32.249,ranlexdec,2020.2.5,Win32,60
,,,,,,,,,,,,right,0.91213,0,80,80,100,1,balközép,KT143,Nő,1997.10.22.,16,2021-05-13_10h40.32.249,ranlexdec,2020.2.5,Win32,60
,,,,,,,,,,,,right,0.756305,0,81,81,233,1,templomoz,KT143,Nő,1997.10.22.,16,2021-05-13_10h40.32.249,ranlexdec,2020.2.5,Win32,60
,,,,,,,,,,,,right,0.578175,0,82,82,85,1,glükóz,KT143,Nő,1997.10.22.,16,2021-05-13_10h40.32.249,ranlexdec,2020.2.5,Win32,60
,,,,,,,,,,,,left,1.72148,0,83,83,131,1,vetézmés,KT143,Nő,1997.10.22.,16,2021-05-13_10h40.32.249,ranlexdec,2020.2.5,Win32,60
,,,,,,,,,,,,right,0.71994,0,84,84,138,1,gyűjtemény,KT143,Nő,1997.10.22.,16,2021-05-13_10h40.32.249,ranlexdec,2020.2.5,Win32,60
,,,,,,,,,,,,right,1.348095,0,85,85,239,1,donhuán,KT143,Nő,1997.10.22.,16,2021-05-13_10h40.32.249,ranlexdec,2020.2.5,Win32,60
,,,,,,,,,,,,left,2.970455,0,86,86,93,1,kilukát,KT143,Nő,1997.10.22.,16,2021-05-13_10h40.32.249,ranlexdec,2020.2.5,Win32,60
,,,,,,,,,,,,right,0.967245,0,87,87,57,1,lejmol,KT143,Nő,1997.10.22.,16,2021-05-13_10h40.32.249,ranlexdec,2020.2.5,Win32,60
,,,,,,,,,,,,right,0.5718,0,88,88,79,1,extrém,KT143,Nő,1997.10.22.,16,2021-05-13_10h40.32.249,ranlexdec,2020.2.5,Win32,60
,,,,,,,,,,,,left,10.27454,0,89,89,89,1,szokik,KT143,Nő,1997.10.22.,16,2021-05-13_10h40.32.249,ranlexdec,2020.2.5,Win32,60
,,,,,,,,,,,,left,1.670725,0,90,90,46,1,kurzív,KT143,Nő,1997.10.22.,16,2021-05-13_10h40.32.249,ranlexdec,2020.2.5,Win32,60
,,,,,,,,,,,,right,0.751765,0,91,91,101,1,nukleon,KT143,Nő,1997.10.22.,16,2021-05-13_10h40.32.249,ranlexdec,2020.2.5,Win32,60
,,,,,,,,,,,,right,0.93012,0,92,92,30,1,dádá,KT143,Nő,1997.10.22.,16,2021-05-13_10h40.32.249,ranlexdec,2020.2.5,Win32,60
,,,,,,,,,,,,right,0.69799,0,93,93,31,1,iszlám,KT143,Nő,1997.10.22.,16,2021-05-13_10h40.32.249,ranlexdec,2020.2.5,Win32,60
,,,,,,,,,,,,right,0.70621,0,94,94,144,1,rövid,KT143,Nő,1997.10.22.,16,2021-05-13_10h40.32.249,ranlexdec,2020.2.5,Win32,60
,,,,,,,,,,,,left,1.45649,0,95,95,115,1,fajansz,KT143,Nő,1997.10.22.,16,2021-05-13_10h40.32.249,ranlexdec,2020.2.5,Win32,60
,,,,,,,,,,,,left,0.9149,0,96,96,40,1,diviz,KT143,Nő,1997.10.22.,16,2021-05-13_10h40.32.249,ranlexdec,2020.2.5,Win32,60
,,,,,,,,,,,,right,0.536205,0,97,97,161,1,példakép,KT143,Nő,1997.10.22.,16,2021-05-13_10h40.32.249,ranlexdec,2020.2.5,Win32,60
,,,,,,,,,,,,right,0.68113,0,98,98,113,1,piktogram,KT143,Nő,1997.10.22.,16,2021-05-13_10h40.32.249,ranlexdec,2020.2.5,Win32,60
,,,,,,,,,,,,right,0.51684,0,99,99,193,1,bacon,KT143,Nő,1997.10.22.,16,2021-05-13_10h40.32.249,ranlexdec,2020.2.5,Win32,60
,,,,,,,,,,,,right,2.100455,0,100,100,190,1,rámáz,KT143,Nő,1997.10.22.,16,2021-05-13_10h40.32.249,ranlexdec,2020.2.5,Win32,60
,,,,,,,,,,,,left,1.15461,0,101,101,35,1,türemlik,KT143,Nő,1997.10.22.,16,2021-05-13_10h40.32.249,ranlexdec,2020.2.5,Win32,60
,,,,,,,,,,,,right,0.581285,0,102,102,140,1,diktátor,KT143,Nő,1997.10.22.,16,2021-05-13_10h40.32.249,ranlexdec,2020.2.5,Win32,60
,,,,,,,,,,,,right,23.863055,0,103,103,15,1,pauzál,KT143,Nő,1997.10.22.,16,2021-05-13_10h40.32.249,ranlexdec,2020.2.5,Win32,60
,,,,,,,,,,,,left,1.529845,0,104,104,204,1,kocskesi,KT143,Nő,1997.10.22.,16,2021-05-13_10h40.32.249,ranlexdec,2020.2.5,Win32,60
,,,,,,,,,,,,left,3.71167,0,105,105,36,1,tröshet,KT143,Nő,1997.10.22.,16,2021-05-13_10h40.32.249,ranlexdec,2020.2.5,Win32,60
,,,,,,,,,,,,right,0.595815,0,106,106,151,1,komplex,KT143,Nő,1997.10.22.,16,2021-05-13_10h40.32.249,ranlexdec,2020.2.5,Win32,60
,,,,,,,,,,,,left,0.89801,0,107,107,141,1,hider,KT143,Nő,1997.10.22.,16,2021-05-13_10h40.32.249,ranlexdec,2020.2.5,Win32,60
,,,,,,,,,,,,right,0.700975,0,108,108,0,1,irány,KT143,Nő,1997.10.22.,16,2021-05-13_10h40.32.249,ranlexdec,2020.2.5,Win32,60
,,,,,,,,,,,,left,1.231365,0,109,109,218,1,tortya,KT143,Nő,1997.10.22.,16,2021-05-13_10h40.32.249,ranlexdec,2020.2.5,Win32,60
,,,,,,,,,,,,left,1.16422,0,110,110,91,1,tajtásos,KT143,Nő,1997.10.22.,16,2021-05-13_10h40.32.249,ranlexdec,2020.2.5,Win32,60
,,,,,,,,,,,,right,0.566355,0,111,111,214,1,tenger,KT143,Nő,1997.10.22.,16,2021-05-13_10h40.32.249,ranlexdec,2020.2.5,Win32,60
,,,,,,,,,,,,right,1.13161,0,112,112,152,1,rakódik,KT143,Nő,1997.10.22.,16,2021-05-13_10h40.32.249,ranlexdec,2020.2.5,Win32,60
,,,,,,,,,,,,left,1.230715,0,113,113,4,1,viszonvád,KT143,Nő,1997.10.22.,16,2021-05-13_10h40.32.249,ranlexdec,2020.2.5,Win32,60
,,,,,,,,,,,,right,0.56502,0,114,114,124,1,alkalom,KT143,Nő,1997.10.22.,16,2021-05-13_10h40.32.249,ranlexdec,2020.2.5,Win32,60
,,,,,,,,,,,,right,0.69529,0,115,115,185,1,gyülemlik,KT143,Nő,1997.10.22.,16,2021-05-13_10h40.32.249,ranlexdec,2020.2.5,Win32,60
,,,,,,,,,,,,left,1.912475,0,116,116,197,1,krakéler,KT143,Nő,1997.10.22.,16,2021-05-13_10h40.32.249,ranlexdec,2020.2.5,Win32,60
,,,,,,,,,,,,left,1.06293,0,117,117,155,1,megpadék,KT143,Nő,1997.10.22.,16,2021-05-13_10h40.32.249,ranlexdec,2020.2.5,Win32,60
,,,,,,,,,,,,left,3.19881,0,118,118,145,1,kurtít,KT143,Nő,1997.10.22.,16,2021-05-13_10h40.32.249,ranlexdec,2020.2.5,Win32,60
,,,,,,,,,,,,right,0.485245,0,119,119,105,1,tököl,KT143,Nő,1997.10.22.,16,2021-05-13_10h40.32.249,ranlexdec,2020.2.5,Win32,60
,,,,,,,,,,,,right,0.51299,0,120,120,1,1,csapdáz,KT143,Nő,1997.10.22.,16,2021-05-13_10h40.32.249,ranlexdec,2020.2.5,Win32,60
,,,,,,,,,,,,right,0.539125,0,121,121,6,1,csüggeszt,KT143,Nő,1997.10.22.,16,2021-05-13_10h40.32.249,ranlexdec,2020.2.5,Win32,60
,,,,,,,,,,,,left,1.83519,0,122,122,107,1,kelől,KT143,Nő,1997.10.22.,16,2021-05-13_10h40.32.249,ranlexdec,2020.2.5,Win32,60
,,,,,,,,,,,,left,0.73049,0,123,123,49,1,ernyak,KT143,Nő,1997.10.22.,16,2021-05-13_10h40.32.249,ranlexdec,2020.2.5,Win32,60
,,,,,,,,,,,,right,0.92884,0,124,124,20,1,század,KT143,Nő,1997.10.22.,16,2021-05-13_10h40.32.249,ranlexdec,2020.2.5,Win32,60
,,,,,,,,,,,,right,0.902475,0,125,125,168,1,grafikon,KT143,Nő,1997.10.22.,16,2021-05-13_10h40.32.249,ranlexdec,2020.2.5,Win32,60
,,,,,,,,,,,,right,1.64731,0,126,126,27,1,sporthorgász,KT143,Nő,1997.10.22.,16,2021-05-13_10h40.32.249,ranlexdec,2020.2.5,Win32,60
,,,,,,,,,,,,left,3.0199,0,127,127,209,1,hidegház,KT143,Nő,1997.10.22.,16,2021-05-13_10h40.32.249,ranlexdec,2020.2.5,Win32,60
,,,,,,,,,,,,right,0.731075,0,128,128,61,1,régész,KT143,Nő,1997.10.22.,16,2021-05-13_10h40.32.249,ranlexdec,2020.2.5,Win32,60
,,,,,,,,,,,,right,0.42781,0,129,129,114,1,tartalom,KT143,Nő,1997.10.22.,16,2021-05-13_10h40.32.249,ranlexdec,2020.2.5,Win32,60
,,,,,,,,,,,,right,0.586525,0,130,130,110,1,időszak,KT143,Nő,1997.10.22.,16,2021-05-13_10h40.32.249,ranlexdec,2020.2.5,Win32,60
,,,,,,,,,,,,right,2.929585,0,131,131,18,1,csapattest,KT143,Nő,1997.10.22.,16,2021-05-13_10h40.32.249,ranlexdec,2020.2.5,Win32,60
,,,,,,,,,,,,left,1.2306,0,132,132,150,1,orront,KT143,Nő,1997.10.22.,16,2021-05-13_10h40.32.249,ranlexdec,2020.2.5,Win32,60
,,,,,,,,,,,,left,0.78816,0,133,133,26,1,aurult,KT143,Nő,1997.10.22.,16,2021-05-13_10h40.32.249,ranlexdec,2020.2.5,Win32,60
,,,,,,,,,,,,right,1.89399,0,134,134,243,1,dipeptid,KT143,Nő,1997.10.22.,16,2021-05-13_10h40.32.249,ranlexdec,2020.2.5,Win32,60
,,,,,,,,,,,,right,0.58393,0,135,135,126,1,rejtőzik,KT143,Nő,1997.10.22.,16,2021-05-13_10h40.32.249,ranlexdec,2020.2.5,Win32,60
,,,,,,,,,,,,left,1.98491,0,136,136,76,1,jegedény,KT143,Nő,1997.10.22.,16,2021-05-13_10h40.32.249,ranlexdec,2020.2.5,Win32,60
,,,,,,,,,,,,right,0.651115,0,137,137,88,1,pohár,KT143,Nő,1997.10.22.,16,2021-05-13_10h40.32.249,ranlexdec,2020.2.5,Win32,60
,,,,,,,,,,,,left,1.842435,0,138,138,22,1,arzénsav,KT143,Nő,1997.10.22.,16,2021-05-13_10h40.32.249,ranlexdec,2020.2.5,Win32,60
,,,,,,,,,,,,right,0.785415,0,139,139,29,1,novagár,KT143,Nő,1997.10.22.,16,2021-05-13_10h40.32.249,ranlexdec,2020.2.5,Win32,60
,,,,,,,,,,,,right,2.043365,0,140,140,7,1,űrlap,KT143,Nő,1997.10.22.,16,2021-05-13_10h40.32.249,ranlexdec,2020.2.5,Win32,60
,,,,,,,,,,,,right,2.60775,0,141,141,120,1,komál,KT143,Nő,1997.10.22.,16,2021-05-13_10h40.32.249,ranlexdec,2020.2.5,Win32,60
,,,,,,,,,,,,right,0.58719,0,142,142,129,1,turné,KT143,Nő,1997.10.22.,16,2021-05-13_10h40.32.249,ranlexdec,2020.2.5,Win32,60
,,,,,,,,,,,,right,1.478135,0,143,143,165,1,lépték,KT143,Nő,1997.10.22.,16,2021-05-13_10h40.32.249,ranlexdec,2020.2.5,Win32,60
,,,,,,,,,,,,left,1.33481,0,144,144,38,1,zomogyi,KT143,Nő,1997.10.22.,16,2021-05-13_10h40.32.249,ranlexdec,2020.2.5,Win32,60
,,,,,,,,,,,,left,1.372795,0,145,145,117,1,ószeven,KT143,Nő,1997.10.22.,16,2021-05-13_10h40.32.249,ranlexdec,2020.2.5,Win32,60
,,,,,,,,,,,,left,1.187515,0,146,146,164,1,kurzivál,KT143,Nő,1997.10.22.,16,2021-05-13_10h40.32.249,ranlexdec,2020.2.5,Win32,60
,,,,,,,,,,,,right,0.730465,0,147,147,245,1,ellenfél,KT143,Nő,1997.10.22.,16,2021-05-13_10h40.32.249,ranlexdec,2020.2.5,Win32,60
,,,,,,,,,,,,right,1.500905,0,148,148,149,1,anorák,KT143,Nő,1997.10.22.,16,2021-05-13_10h40.32.249,ranlexdec,2020.2.5,Win32,60
,,,,,,,,,,,,right,0.802735,0,149,149,228,1,tarol,KT143,Nő,1997.10.22.,16,2021-05-13_10h40.32.249,ranlexdec,2020.2.5,Win32,60
,,,,,,,,,,,,right,2.375545,0,150,150,32,1,genom,KT143,Nő,1997.10.22.,16,2021-05-13_10h40.32.249,ranlexdec,2020.2.5,Win32,60
,,,,,,,,,,,,left,0.884495,0,151,151,173,1,glosszáz,KT143,Nő,1997.10.22.,16,2021-05-13_10h40.32.249,ranlexdec,2020.2.5,Win32,60
,,,,,,,,,,,,left,0.78868,0,152,152,186,1,piláf,KT143,Nő,1997.10.22.,16,2021-05-13_10h40.32.249,ranlexdec,2020.2.5,Win32,60
,,,,,,,,,,,,right,0.685985,0,153,153,184,1,profit,KT143,Nő,1997.10.22.,16,2021-05-13_10h40.32.249,ranlexdec,2020.2.5,Win32,60
,,,,,,,,,,,,left,0.793315,0,154,154,133,1,hübrisz,KT143,Nő,1997.10.22.,16,2021-05-13_10h40.32.249,ranlexdec,2020.2.5,Win32,60
