ready2_2.keys,ready2_2.rt,ready2.keys,ready2.rt,key_resp.keys,key_resp.rt,key_resp_3.keys,key_resp_3.rt,key_resp_2.keys,key_resp_2.rt,ready3.keys,ready3.rt,resp.keys,resp.rt,withinBlock.thisRepN,withinBlock.thisTrialN,withinBlock.thisN,withinBlock.thisIndex,withinBlock.ran,word,Azonosító,Az Ön neme,Születési éve,Hány évet töltött az iskolapadban (egyetemet is beleértve),date,expName,psychopyVersion,OS,frameRate
space,28.238865,space,20.91367,right,1.228895,left,1.104825,left,1.991285,right,11.786015,left,1.37695,0,0,0,166,1,retálhit,KT128,nő,2001,13,2021-05-13_09h33.53.904,ranlexdec,2020.2.5,Win32,60
,,,,,,,,,,,,right,0.99881,0,1,1,95,1,skubizik,KT128,nő,2001,13,2021-05-13_09h33.53.904,ranlexdec,2020.2.5,Win32,60
,,,,,,,,,,,,right,1.168,0,2,2,150,1,orront,KT128,nő,2001,13,2021-05-13_09h33.53.904,ranlexdec,2020.2.5,Win32,60
,,,,,,,,,,,,right,0.72871,0,3,3,73,1,olaj,KT128,nő,2001,13,2021-05-13_09h33.53.904,ranlexdec,2020.2.5,Win32,60
,,,,,,,,,,,,right,0.691775,0,4,4,144,1,rövid,KT128,nő,2001,13,2021-05-13_09h33.53.904,ranlexdec,2020.2.5,Win32,60
,,,,,,,,,,,,right,1.39424,0,5,5,235,1,transzplantál,KT128,nő,2001,13,2021-05-13_09h33.53.904,ranlexdec,2020.2.5,Win32,60
,,,,,,,,,,,,right,0.557695,0,6,6,28,1,gazdag,KT128,nő,2001,13,2021-05-13_09h33.53.904,ranlexdec,2020.2.5,Win32,60
,,,,,,,,,,,,left,1.08249,0,7,7,190,1,rámáz,KT128,nő,2001,13,2021-05-13_09h33.53.904,ranlexdec,2020.2.5,Win32,60
,,,,,,,,,,,,right,0.585535,0,8,8,151,1,komplex,KT128,nő,2001,13,2021-05-13_09h33.53.904,ranlexdec,2020.2.5,Win32,60
,,,,,,,,,,,,left,1.198005,0,9,9,66,1,parkkói,KT128,nő,2001,13,2021-05-13_09h33.53.904,ranlexdec,2020.2.5,Win32,60
,,,,,,,,,,,,left,1.2314,0,10,10,109,1,vényegő,KT128,nő,2001,13,2021-05-13_09h33.53.904,ranlexdec,2020.2.5,Win32,60
,,,,,,,,,,,,right,1.122195,0,11,11,106,1,lalláz,KT128,nő,2001,13,2021-05-13_09h33.53.904,ranlexdec,2020.2.5,Win32,60
,,,,,,,,,,,,right,1.01119,0,12,12,238,1,bolgár,KT128,nő,2001,13,2021-05-13_09h33.53.904,ranlexdec,2020.2.5,Win32,60
,,,,,,,,,,,,left,2.099935,0,13,13,83,1,vonzum,KT128,nő,2001,13,2021-05-13_09h33.53.904,ranlexdec,2020.2.5,Win32,60
,,,,,,,,,,,,right,1.399,0,14,14,223,1,árstop,KT128,nő,2001,13,2021-05-13_09h33.53.904,ranlexdec,2020.2.5,Win32,60
,,,,,,,,,,,,right,1.56491,0,15,15,180,1,adszorbens,KT128,nő,2001,13,2021-05-13_09h33.53.904,ranlexdec,2020.2.5,Win32,60
,,,,,,,,,,,,right,1.080005,0,16,16,15,1,pauzál,KT128,nő,2001,13,2021-05-13_09h33.53.904,ranlexdec,2020.2.5,Win32,60
,,,,,,,,,,,,right,0.93069,0,17,17,69,1,gerencsér,KT128,nő,2001,13,2021-05-13_09h33.53.904,ranlexdec,2020.2.5,Win32,60
,,,,,,,,,,,,left,1.989175,0,18,18,174,1,cianid,KT128,nő,2001,13,2021-05-13_09h33.53.904,ranlexdec,2020.2.5,Win32,60
,,,,,,,,,,,,left,1.95388,0,19,19,137,1,aragas,KT128,nő,2001,13,2021-05-13_09h33.53.904,ranlexdec,2020.2.5,Win32,60
