ready2_2.keys,ready2_2.rt,ready2.keys,ready2.rt,key_resp.keys,key_resp.rt,key_resp_3.keys,key_resp_3.rt,key_resp_2.keys,key_resp_2.rt,ready3.keys,ready3.rt,resp.keys,resp.rt,withinBlock.thisRepN,withinBlock.thisTrialN,withinBlock.thisN,withinBlock.thisIndex,withinBlock.ran,word,Azonosító,Az Ön neme,Születési éve,Hány évet töltött az iskolapadban (egyetemet is beleértve),date,expName,psychopyVersion,OS,frameRate
j,19.78013,u,0.00102,right,16.74696,left,3.96847,left,4.706835,semicolon,15.82435,right,2.05268,0,0,0,223,1,árstop,KT231,nő,1982,20,2021-05-14_13h05.50.830,ranlexdec,2020.2.5,Win32,60
,,,,,,,,,,,,left,1.35533,0,1,1,153,1,kontrapunkt,KT231,nő,1982,20,2021-05-14_13h05.50.830,ranlexdec,2020.2.5,Win32,60
,,,,,,,,,,,,right,1.184985,0,2,2,220,1,csontdarab,KT231,nő,1982,20,2021-05-14_13h05.50.830,ranlexdec,2020.2.5,Win32,60
,,,,,,,,,,,,right,0.95393,0,3,3,183,1,színpad,KT231,nő,1982,20,2021-05-14_13h05.50.830,ranlexdec,2020.2.5,Win32,60
,,,,,,,,,,,,right,0.95972,0,4,4,111,1,koenzim,KT231,nő,1982,20,2021-05-14_13h05.50.830,ranlexdec,2020.2.5,Win32,60
,,,,,,,,,,,,right,1.319415,0,5,5,152,1,rakódik,KT231,nő,1982,20,2021-05-14_13h05.50.830,ranlexdec,2020.2.5,Win32,60
,,,,,,,,,,,,right,1.270695,0,6,6,209,1,hidegház,KT231,nő,1982,20,2021-05-14_13h05.50.830,ranlexdec,2020.2.5,Win32,60
,,,,,,,,,,,,right,0.801245,0,7,7,187,1,testnedv,KT231,nő,1982,20,2021-05-14_13h05.50.830,ranlexdec,2020.2.5,Win32,60
,,,,,,,,,,,,left,2.701985,0,8,8,137,1,aragas,KT231,nő,1982,20,2021-05-14_13h05.50.830,ranlexdec,2020.2.5,Win32,60
,,,,,,,,,,,,right,0.934115,0,9,9,185,1,gyülemlik,KT231,nő,1982,20,2021-05-14_13h05.50.830,ranlexdec,2020.2.5,Win32,60
,,,,,,,,,,,,right,1.53862,0,10,10,11,1,viszkóz,KT231,nő,1982,20,2021-05-14_13h05.50.830,ranlexdec,2020.2.5,Win32,60
,,,,,,,,,,,,right,0.91299,0,11,11,158,1,hidroxid,KT231,nő,1982,20,2021-05-14_13h05.50.830,ranlexdec,2020.2.5,Win32,60
,,,,,,,,,,,,right,0.96893,0,12,12,95,1,skubizik,KT231,nő,1982,20,2021-05-14_13h05.50.830,ranlexdec,2020.2.5,Win32,60
,,,,,,,,,,,,left,2.03465,0,13,13,52,1,kunyai,KT231,nő,1982,20,2021-05-14_13h05.50.830,ranlexdec,2020.2.5,Win32,60
,,,,,,,,,,,,right,0.721575,0,14,14,159,1,elegy,KT231,nő,1982,20,2021-05-14_13h05.50.830,ranlexdec,2020.2.5,Win32,60
,,,,,,,,,,,,right,0.830895,0,15,15,45,1,népszerű,KT231,nő,1982,20,2021-05-14_13h05.50.830,ranlexdec,2020.2.5,Win32,60
,,,,,,,,,,,,right,0.600805,0,16,16,176,1,bélyeg,KT231,nő,1982,20,2021-05-14_13h05.50.830,ranlexdec,2020.2.5,Win32,60
,,,,,,,,,,,,left,0.96385,0,17,17,225,1,bajadér,KT231,nő,1982,20,2021-05-14_13h05.50.830,ranlexdec,2020.2.5,Win32,60
,,,,,,,,,,,,right,0.769875,0,18,18,67,1,szegény,KT231,nő,1982,20,2021-05-14_13h05.50.830,ranlexdec,2020.2.5,Win32,60
,,,,,,,,,,,,left,1.067405,0,19,19,205,1,mimézis,KT231,nő,1982,20,2021-05-14_13h05.50.830,ranlexdec,2020.2.5,Win32,60
,,,,,,,,,,,,left,1.2836,0,20,20,166,1,retálhit,KT231,nő,1982,20,2021-05-14_13h05.50.830,ranlexdec,2020.2.5,Win32,60
,,,,,,,,,,,,right,1.805465,0,21,21,37,1,lukaszt,KT231,nő,1982,20,2021-05-14_13h05.50.830,ranlexdec,2020.2.5,Win32,60
,,,,,,,,,,,,right,0.6626,0,22,22,55,1,látszik,KT231,nő,1982,20,2021-05-14_13h05.50.830,ranlexdec,2020.2.5,Win32,60
,,,,,,,,,,,,right,1.063275,0,23,23,44,1,ingváll,KT231,nő,1982,20,2021-05-14_13h05.50.830,ranlexdec,2020.2.5,Win32,60
