ready2_2.keys,ready2_2.rt,ready2.keys,ready2.rt,key_resp.keys,key_resp.rt,key_resp_3.keys,key_resp_3.rt,key_resp_2.keys,key_resp_2.rt,ready3.keys,ready3.rt,resp.keys,resp.rt,withinBlock.thisRepN,withinBlock.thisTrialN,withinBlock.thisN,withinBlock.thisIndex,withinBlock.ran,word,Azonosító,Az Ön neme,Születési éve,Hány évet töltött az iskolapadban (egyetemet is beleértve),date,expName,psychopyVersion,OS,frameRate
space,35.53744,space,110.294355,right,2.376965,left,3.36577,left,3.90041,right,20.550395,right,2.72972,0,0,0,199,1,ború,KT227,Nő,2001,13,2021-05-14_15h27.47.361,ranlexdec,2020.2.5,Win32,60
,,,,,,,,,,,,right,1.826615,0,1,1,122,1,égitest,KT227,Nő,2001,13,2021-05-14_15h27.47.361,ranlexdec,2020.2.5,Win32,60
,,,,,,,,,,,,right,5.165665,0,2,2,147,1,referál,KT227,Nő,2001,13,2021-05-14_15h27.47.361,ranlexdec,2020.2.5,Win32,60
,,,,,,,,,,,,left,4.38312,0,3,3,133,1,hübrisz,KT227,Nő,2001,13,2021-05-14_15h27.47.361,ranlexdec,2020.2.5,Win32,60
,,,,,,,,,,,,right,5.70355,0,4,4,240,1,áradmány,KT227,Nő,2001,13,2021-05-14_15h27.47.361,ranlexdec,2020.2.5,Win32,60
,,,,,,,,,,,,left,3.968895,0,5,5,1,1,csapdáz,KT227,Nő,2001,13,2021-05-14_15h27.47.361,ranlexdec,2020.2.5,Win32,60
,,,,,,,,,,,,right,2.12549,0,6,6,248,1,örmény,KT227,Nő,2001,13,2021-05-14_15h27.47.361,ranlexdec,2020.2.5,Win32,60
,,,,,,,,,,,,right,1.372655,0,7,7,20,1,század,KT227,Nő,2001,13,2021-05-14_15h27.47.361,ranlexdec,2020.2.5,Win32,60
,,,,,,,,,,,,right,2.91575,0,8,8,18,1,csapattest,KT227,Nő,2001,13,2021-05-14_15h27.47.361,ranlexdec,2020.2.5,Win32,60
,,,,,,,,,,,,right,0.90141,0,9,9,129,1,turné,KT227,Nő,2001,13,2021-05-14_15h27.47.361,ranlexdec,2020.2.5,Win32,60
,,,,,,,,,,,,right,0.96761,0,10,10,92,1,lágyék,KT227,Nő,2001,13,2021-05-14_15h27.47.361,ranlexdec,2020.2.5,Win32,60
,,,,,,,,,,,,left,3.731905,0,11,11,142,1,storítő,KT227,Nő,2001,13,2021-05-14_15h27.47.361,ranlexdec,2020.2.5,Win32,60
,,,,,,,,,,,,right,2.082455,0,12,12,60,1,bárányfark,KT227,Nő,2001,13,2021-05-14_15h27.47.361,ranlexdec,2020.2.5,Win32,60
,,,,,,,,,,,,right,2.14953,0,13,13,128,1,csüggedez,KT227,Nő,2001,13,2021-05-14_15h27.47.361,ranlexdec,2020.2.5,Win32,60
,,,,,,,,,,,,right,1.94973,0,14,14,37,1,lukaszt,KT227,Nő,2001,13,2021-05-14_15h27.47.361,ranlexdec,2020.2.5,Win32,60
,,,,,,,,,,,,right,1.499925,0,15,15,110,1,időszak,KT227,Nő,2001,13,2021-05-14_15h27.47.361,ranlexdec,2020.2.5,Win32,60
,,,,,,,,,,,,right,1.88288,0,16,16,156,1,lazúroz,KT227,Nő,2001,13,2021-05-14_15h27.47.361,ranlexdec,2020.2.5,Win32,60
,,,,,,,,,,,,left,1.88341,0,17,17,83,1,vonzum,KT227,Nő,2001,13,2021-05-14_15h27.47.361,ranlexdec,2020.2.5,Win32,60
,,,,,,,,,,,,right,0.850615,0,18,18,228,1,tarol,KT227,Nő,2001,13,2021-05-14_15h27.47.361,ranlexdec,2020.2.5,Win32,60
,,,,,,,,,,,,left,4.43059,0,19,19,119,1,cugehőr,KT227,Nő,2001,13,2021-05-14_15h27.47.361,ranlexdec,2020.2.5,Win32,60
,,,,,,,,,,,,right,12.806165,0,20,20,162,1,nimbus,KT227,Nő,2001,13,2021-05-14_15h27.47.361,ranlexdec,2020.2.5,Win32,60
,,,,,,,,,,,,left,4.01438,0,21,21,229,1,lemesség,KT227,Nő,2001,13,2021-05-14_15h27.47.361,ranlexdec,2020.2.5,Win32,60
,,,,,,,,,,,,right,3.56894,0,22,22,180,1,adszorbens,KT227,Nő,2001,13,2021-05-14_15h27.47.361,ranlexdec,2020.2.5,Win32,60
,,,,,,,,,,,,right,1.53402,0,23,23,53,1,puritán,KT227,Nő,2001,13,2021-05-14_15h27.47.361,ranlexdec,2020.2.5,Win32,60
,,,,,,,,,,,,left,2.265765,0,24,24,192,1,norvend,KT227,Nő,2001,13,2021-05-14_15h27.47.361,ranlexdec,2020.2.5,Win32,60
,,,,,,,,,,,,left,3.2149,0,25,25,71,1,extuál,KT227,Nő,2001,13,2021-05-14_15h27.47.361,ranlexdec,2020.2.5,Win32,60
,,,,,,,,,,,,right,1.217115,0,26,26,231,1,igény,KT227,Nő,2001,13,2021-05-14_15h27.47.361,ranlexdec,2020.2.5,Win32,60
,,,,,,,,,,,,right,0.78373,0,27,27,10,1,nárcisz,KT227,Nő,2001,13,2021-05-14_15h27.47.361,ranlexdec,2020.2.5,Win32,60
,,,,,,,,,,,,right,0.800635,0,28,28,241,1,kárpit,KT227,Nő,2001,13,2021-05-14_15h27.47.361,ranlexdec,2020.2.5,Win32,60
,,,,,,,,,,,,left,2.29905,0,29,29,175,1,szilikát,KT227,Nő,2001,13,2021-05-14_15h27.47.361,ranlexdec,2020.2.5,Win32,60
,,,,,,,,,,,,right,0.81753,0,30,30,68,1,kitin,KT227,Nő,2001,13,2021-05-14_15h27.47.361,ranlexdec,2020.2.5,Win32,60
,,,,,,,,,,,,right,1.333105,0,31,31,233,1,templomoz,KT227,Nő,2001,13,2021-05-14_15h27.47.361,ranlexdec,2020.2.5,Win32,60
,,,,,,,,,,,,right,0.716955,0,32,32,73,1,olaj,KT227,Nő,2001,13,2021-05-14_15h27.47.361,ranlexdec,2020.2.5,Win32,60
,,,,,,,,,,,,left,1.89966,0,33,33,137,1,aragas,KT227,Nő,2001,13,2021-05-14_15h27.47.361,ranlexdec,2020.2.5,Win32,60
,,,,,,,,,,,,right,1.05026,0,34,34,126,1,rejtőzik,KT227,Nő,2001,13,2021-05-14_15h27.47.361,ranlexdec,2020.2.5,Win32,60
