ready2_2.keys,ready2_2.rt,ready2.keys,ready2.rt,key_resp.keys,key_resp.rt,key_resp_3.keys,key_resp_3.rt,key_resp_2.keys,key_resp_2.rt,ready3.keys,ready3.rt,resp.keys,resp.rt,withinBlock.thisRepN,withinBlock.thisTrialN,withinBlock.thisN,withinBlock.thisIndex,withinBlock.ran,word,Azonosító,Az Ön neme,Születési éve,Hány évet töltött az iskolapadban (egyetemet is beleértve),date,expName,psychopyVersion,OS,frameRate
right,24.232565,right,49.46892,right,0.864075,left,0.735075,right,6.86325,right,10.42676,left,17.83821,0,0,0,42,1,összalaj,KT132,nő,2000,13,2021-05-13_09h54.48.266,ranlexdec,2020.2.5,Win32,60
,,,,,,,,,,,,right,10.722535,0,1,1,240,1,áradmány,KT132,nő,2000,13,2021-05-13_09h54.48.266,ranlexdec,2020.2.5,Win32,60
,,,,,,,,,,,,right,1.82694,0,2,2,208,1,lélek,KT132,nő,2000,13,2021-05-13_09h54.48.266,ranlexdec,2020.2.5,Win32,60
,,,,,,,,,,,,left,19.88849,0,3,3,222,1,nyersarany,KT132,nő,2000,13,2021-05-13_09h54.48.266,ranlexdec,2020.2.5,Win32,60
,,,,,,,,,,,,right,8.49941,0,4,4,14,1,selypít,KT132,nő,2000,13,2021-05-13_09h54.48.266,ranlexdec,2020.2.5,Win32,60
,,,,,,,,,,,,right,1.15008,0,5,5,105,1,tököl,KT132,nő,2000,13,2021-05-13_09h54.48.266,ranlexdec,2020.2.5,Win32,60
,,,,,,,,,,,,right,1.20803,0,6,6,199,1,ború,KT132,nő,2000,13,2021-05-13_09h54.48.266,ranlexdec,2020.2.5,Win32,60
,,,,,,,,,,,,right,1.094195,0,7,7,39,1,könnyelmű,KT132,nő,2000,13,2021-05-13_09h54.48.266,ranlexdec,2020.2.5,Win32,60
,,,,,,,,,,,,right,0.746725,0,8,8,58,1,barát,KT132,nő,2000,13,2021-05-13_09h54.48.266,ranlexdec,2020.2.5,Win32,60
,,,,,,,,,,,,right,1.42788,0,9,9,12,1,gyapot,KT132,nő,2000,13,2021-05-13_09h54.48.266,ranlexdec,2020.2.5,Win32,60
,,,,,,,,,,,,left,5.093605,0,10,10,118,1,libling,KT132,nő,2000,13,2021-05-13_09h54.48.266,ranlexdec,2020.2.5,Win32,60
,,,,,,,,,,,,right,12.62642,0,11,11,40,1,diviz,KT132,nő,2000,13,2021-05-13_09h54.48.266,ranlexdec,2020.2.5,Win32,60
,,,,,,,,,,,,left,2.895955,0,12,12,153,1,kontrapunkt,KT132,nő,2000,13,2021-05-13_09h54.48.266,ranlexdec,2020.2.5,Win32,60
,,,,,,,,,,,,right,2.081535,0,13,13,223,1,árstop,KT132,nő,2000,13,2021-05-13_09h54.48.266,ranlexdec,2020.2.5,Win32,60
,,,,,,,,,,,,left,11.34738,0,14,14,139,1,vároló,KT132,nő,2000,13,2021-05-13_09h54.48.266,ranlexdec,2020.2.5,Win32,60
,,,,,,,,,,,,left,1.45035,0,15,15,50,1,csenyei,KT132,nő,2000,13,2021-05-13_09h54.48.266,ranlexdec,2020.2.5,Win32,60
,,,,,,,,,,,,right,0.66991,0,16,16,176,1,bélyeg,KT132,nő,2000,13,2021-05-13_09h54.48.266,ranlexdec,2020.2.5,Win32,60
,,,,,,,,,,,,right,0.61405,0,17,17,244,1,kislány,KT132,nő,2000,13,2021-05-13_09h54.48.266,ranlexdec,2020.2.5,Win32,60
,,,,,,,,,,,,right,1.448805,0,18,18,156,1,lazúroz,KT132,nő,2000,13,2021-05-13_09h54.48.266,ranlexdec,2020.2.5,Win32,60
,,,,,,,,,,,,right,1.611645,0,19,19,239,1,donhuán,KT132,nő,2000,13,2021-05-13_09h54.48.266,ranlexdec,2020.2.5,Win32,60
,,,,,,,,,,,,right,0.913585,0,20,20,59,1,ómagyar,KT132,nő,2000,13,2021-05-13_09h54.48.266,ranlexdec,2020.2.5,Win32,60
,,,,,,,,,,,,right,0.922325,0,21,21,95,1,skubizik,KT132,nő,2000,13,2021-05-13_09h54.48.266,ranlexdec,2020.2.5,Win32,60
,,,,,,,,,,,,left,2.93346,0,22,22,112,1,méhezter,KT132,nő,2000,13,2021-05-13_09h54.48.266,ranlexdec,2020.2.5,Win32,60
,,,,,,,,,,,,right,2.50154,0,23,23,70,1,lakotthely,KT132,nő,2000,13,2021-05-13_09h54.48.266,ranlexdec,2020.2.5,Win32,60
,,,,,,,,,,,,right,3.179365,0,24,24,217,1,ifjít,KT132,nő,2000,13,2021-05-13_09h54.48.266,ranlexdec,2020.2.5,Win32,60
,,,,,,,,,,,,left,2.711345,0,25,25,127,1,rozintem,KT132,nő,2000,13,2021-05-13_09h54.48.266,ranlexdec,2020.2.5,Win32,60
,,,,,,,,,,,,right,1.045815,0,26,26,19,1,tangózik,KT132,nő,2000,13,2021-05-13_09h54.48.266,ranlexdec,2020.2.5,Win32,60
,,,,,,,,,,,,right,0.830245,0,27,27,184,1,profit,KT132,nő,2000,13,2021-05-13_09h54.48.266,ranlexdec,2020.2.5,Win32,60
,,,,,,,,,,,,right,1.66044,0,28,28,74,1,püffeszt,KT132,nő,2000,13,2021-05-13_09h54.48.266,ranlexdec,2020.2.5,Win32,60
,,,,,,,,,,,,right,19.092145,0,29,29,219,1,szimboló,KT132,nő,2000,13,2021-05-13_09h54.48.266,ranlexdec,2020.2.5,Win32,60
,,,,,,,,,,,,right,0.67219,0,30,30,236,1,csatázik,KT132,nő,2000,13,2021-05-13_09h54.48.266,ranlexdec,2020.2.5,Win32,60
,,,,,,,,,,,,right,0.798325,0,31,31,211,1,tábornagy,KT132,nő,2000,13,2021-05-13_09h54.48.266,ranlexdec,2020.2.5,Win32,60
,,,,,,,,,,,,right,0.95191,0,32,32,238,1,bolgár,KT132,nő,2000,13,2021-05-13_09h54.48.266,ranlexdec,2020.2.5,Win32,60
