ready2_2.keys,ready2_2.rt,ready2.keys,ready2.rt,key_resp.keys,key_resp.rt,key_resp_3.keys,key_resp_3.rt,key_resp_2.keys,key_resp_2.rt,ready3.keys,ready3.rt,resp.keys,resp.rt,withinBlock.thisRepN,withinBlock.thisTrialN,withinBlock.thisN,withinBlock.thisIndex,withinBlock.ran,word,Azonosító,Az Ön neme,Születési éve,Hány évet töltött az iskolapadban (egyetemet is beleértve),date,expName,psychopyVersion,OS,frameRate
right,24.244075,right,22.49654,right,0.626145,left,0.6622,left,0.644495,right,10.72102,right,0.694395,0,0,0,179,1,töredék,KT118,nő,2000,14,2021-05-13_09h06.10.288,ranlexdec,2020.2.5,Win32,60
,,,,,,,,,,,,right,0.807515,0,1,1,130,1,derít,KT118,nő,2000,14,2021-05-13_09h06.10.288,ranlexdec,2020.2.5,Win32,60
,,,,,,,,,,,,right,0.72393,0,2,2,201,1,szempont,KT118,nő,2000,14,2021-05-13_09h06.10.288,ranlexdec,2020.2.5,Win32,60
,,,,,,,,,,,,left,0.85641,0,3,3,186,1,piláf,KT118,nő,2000,14,2021-05-13_09h06.10.288,ranlexdec,2020.2.5,Win32,60
,,,,,,,,,,,,left,0.86225,0,4,4,155,1,megpadék,KT118,nő,2000,14,2021-05-13_09h06.10.288,ranlexdec,2020.2.5,Win32,60
,,,,,,,,,,,,left,0.846245,0,5,5,65,1,infimum,KT118,nő,2000,14,2021-05-13_09h06.10.288,ranlexdec,2020.2.5,Win32,60
,,,,,,,,,,,,left,0.79604,0,6,6,150,1,orront,KT118,nő,2000,14,2021-05-13_09h06.10.288,ranlexdec,2020.2.5,Win32,60
,,,,,,,,,,,,right,0.778965,0,7,7,234,1,fertilis,KT118,nő,2000,14,2021-05-13_09h06.10.288,ranlexdec,2020.2.5,Win32,60
,,,,,,,,,,,,left,1.14186,0,8,8,108,1,konyrúd,KT118,nő,2000,14,2021-05-13_09h06.10.288,ranlexdec,2020.2.5,Win32,60
,,,,,,,,,,,,left,1.063975,0,9,9,248,1,örmény,KT118,nő,2000,14,2021-05-13_09h06.10.288,ranlexdec,2020.2.5,Win32,60
,,,,,,,,,,,,right,1.198465,0,10,10,136,1,rücsök,KT118,nő,2000,14,2021-05-13_09h06.10.288,ranlexdec,2020.2.5,Win32,60
,,,,,,,,,,,,right,0.957755,0,11,11,59,1,ómagyar,KT118,nő,2000,14,2021-05-13_09h06.10.288,ranlexdec,2020.2.5,Win32,60
,,,,,,,,,,,,right,0.79834,0,12,12,114,1,tartalom,KT118,nő,2000,14,2021-05-13_09h06.10.288,ranlexdec,2020.2.5,Win32,60
,,,,,,,,,,,,right,1.313905,0,13,13,162,1,nimbus,KT118,nő,2000,14,2021-05-13_09h06.10.288,ranlexdec,2020.2.5,Win32,60
,,,,,,,,,,,,right,1.223815,0,14,14,37,1,lukaszt,KT118,nő,2000,14,2021-05-13_09h06.10.288,ranlexdec,2020.2.5,Win32,60
,,,,,,,,,,,,right,1.02971,0,15,15,105,1,tököl,KT118,nő,2000,14,2021-05-13_09h06.10.288,ranlexdec,2020.2.5,Win32,60
,,,,,,,,,,,,right,0.756145,0,16,16,90,1,orális,KT118,nő,2000,14,2021-05-13_09h06.10.288,ranlexdec,2020.2.5,Win32,60
,,,,,,,,,,,,right,1.19568,0,17,17,41,1,nagybeteg,KT118,nő,2000,14,2021-05-13_09h06.10.288,ranlexdec,2020.2.5,Win32,60
,,,,,,,,,,,,left,0.89089,0,18,18,164,1,kurzivál,KT118,nő,2000,14,2021-05-13_09h06.10.288,ranlexdec,2020.2.5,Win32,60
,,,,,,,,,,,,right,0.797315,0,19,19,48,1,reagál,KT118,nő,2000,14,2021-05-13_09h06.10.288,ranlexdec,2020.2.5,Win32,60
,,,,,,,,,,,,right,1.115725,0,20,20,123,1,luftballon,KT118,nő,2000,14,2021-05-13_09h06.10.288,ranlexdec,2020.2.5,Win32,60
,,,,,,,,,,,,left,0.982525,0,21,21,44,1,ingváll,KT118,nő,2000,14,2021-05-13_09h06.10.288,ranlexdec,2020.2.5,Win32,60
,,,,,,,,,,,,right,1.328955,0,22,22,226,1,szalicil,KT118,nő,2000,14,2021-05-13_09h06.10.288,ranlexdec,2020.2.5,Win32,60
,,,,,,,,,,,,left,1.605455,0,23,23,66,1,parkkói,KT118,nő,2000,14,2021-05-13_09h06.10.288,ranlexdec,2020.2.5,Win32,60
,,,,,,,,,,,,left,0.832915,0,24,24,141,1,hider,KT118,nő,2000,14,2021-05-13_09h06.10.288,ranlexdec,2020.2.5,Win32,60
,,,,,,,,,,,,right,0.974625,0,25,25,148,1,mellényzseb,KT118,nő,2000,14,2021-05-13_09h06.10.288,ranlexdec,2020.2.5,Win32,60
,,,,,,,,,,,,right,0.67317,0,26,26,138,1,gyűjtemény,KT118,nő,2000,14,2021-05-13_09h06.10.288,ranlexdec,2020.2.5,Win32,60
,,,,,,,,,,,,left,1.21318,0,27,27,197,1,krakéler,KT118,nő,2000,14,2021-05-13_09h06.10.288,ranlexdec,2020.2.5,Win32,60
,,,,,,,,,,,,left,1.82892,0,28,28,139,1,vároló,KT118,nő,2000,14,2021-05-13_09h06.10.288,ranlexdec,2020.2.5,Win32,60
,,,,,,,,,,,,left,1.530595,0,29,29,204,1,kocskesi,KT118,nő,2000,14,2021-05-13_09h06.10.288,ranlexdec,2020.2.5,Win32,60
,,,,,,,,,,,,left,1.11365,0,30,30,82,1,kvéker,KT118,nő,2000,14,2021-05-13_09h06.10.288,ranlexdec,2020.2.5,Win32,60
,,,,,,,,,,,,right,2.25891,0,31,31,128,1,csüggedez,KT118,nő,2000,14,2021-05-13_09h06.10.288,ranlexdec,2020.2.5,Win32,60
,,,,,,,,,,,,right,1.91191,0,32,32,152,1,rakódik,KT118,nő,2000,14,2021-05-13_09h06.10.288,ranlexdec,2020.2.5,Win32,60
,,,,,,,,,,,,right,2.04956,0,33,33,156,1,lazúroz,KT118,nő,2000,14,2021-05-13_09h06.10.288,ranlexdec,2020.2.5,Win32,60
