ready2_2.keys,ready2_2.rt,ready2.keys,ready2.rt,key_resp.keys,key_resp.rt,key_resp_3.keys,key_resp_3.rt,key_resp_2.keys,key_resp_2.rt,ready3.keys,ready3.rt,resp.keys,resp.rt,withinBlock.thisRepN,withinBlock.thisTrialN,withinBlock.thisN,withinBlock.thisIndex,withinBlock.ran,word,Azonosító,Az Ön neme,Születési éve,Hány évet töltött az iskolapadban (egyetemet is beleértve),date,expName,psychopyVersion,OS,frameRate
j,32.31706,m,21.443735,right,6.040815,left,2.42698,left,2.97807,m,9.0954,left,3.251055,0,0,0,16,1,cséltás,KT237,nő,2000,14,2021-05-14_14h50.22.013,ranlexdec,2020.2.5,Win32,60
,,,,,,,,,,,,left,2.573295,0,1,1,4,1,viszonvád,KT237,nő,2000,14,2021-05-14_14h50.22.013,ranlexdec,2020.2.5,Win32,60
,,,,,,,,,,,,left,3.217275,0,2,2,153,1,kontrapunkt,KT237,nő,2000,14,2021-05-14_14h50.22.013,ranlexdec,2020.2.5,Win32,60
,,,,,,,,,,,,right,1.29422,0,3,3,184,1,profit,KT237,nő,2000,14,2021-05-14_14h50.22.013,ranlexdec,2020.2.5,Win32,60
,,,,,,,,,,,,right,1.054035,0,4,4,160,1,százalék,KT237,nő,2000,14,2021-05-14_14h50.22.013,ranlexdec,2020.2.5,Win32,60
,,,,,,,,,,,,right,1.21876,0,5,5,100,1,balközép,KT237,nő,2000,14,2021-05-14_14h50.22.013,ranlexdec,2020.2.5,Win32,60
,,,,,,,,,,,,left,1.850655,0,6,6,23,1,szelégül,KT237,nő,2000,14,2021-05-14_14h50.22.013,ranlexdec,2020.2.5,Win32,60
,,,,,,,,,,,,right,1.31855,0,7,7,90,1,orális,KT237,nő,2000,14,2021-05-14_14h50.22.013,ranlexdec,2020.2.5,Win32,60
,,,,,,,,,,,,right,1.13483,0,8,8,151,1,komplex,KT237,nő,2000,14,2021-05-14_14h50.22.013,ranlexdec,2020.2.5,Win32,60
,,,,,,,,,,,,right,1.00619,0,9,9,64,1,hálózsák,KT237,nő,2000,14,2021-05-14_14h50.22.013,ranlexdec,2020.2.5,Win32,60
,,,,,,,,,,,,right,3.85204,0,10,10,60,1,bárányfark,KT237,nő,2000,14,2021-05-14_14h50.22.013,ranlexdec,2020.2.5,Win32,60
,,,,,,,,,,,,right,1.18784,0,11,11,164,1,kurzivál,KT237,nő,2000,14,2021-05-14_14h50.22.013,ranlexdec,2020.2.5,Win32,60
,,,,,,,,,,,,left,1.569395,0,12,12,52,1,kunyai,KT237,nő,2000,14,2021-05-14_14h50.22.013,ranlexdec,2020.2.5,Win32,60
,,,,,,,,,,,,left,1.4527,0,13,13,50,1,csenyei,KT237,nő,2000,14,2021-05-14_14h50.22.013,ranlexdec,2020.2.5,Win32,60
,,,,,,,,,,,,right,1.335645,0,14,14,150,1,orront,KT237,nő,2000,14,2021-05-14_14h50.22.013,ranlexdec,2020.2.5,Win32,60
,,,,,,,,,,,,left,1.564425,0,15,15,26,1,aurult,KT237,nő,2000,14,2021-05-14_14h50.22.013,ranlexdec,2020.2.5,Win32,60
,,,,,,,,,,,,right,1.025175,0,16,16,92,1,lágyék,KT237,nő,2000,14,2021-05-14_14h50.22.013,ranlexdec,2020.2.5,Win32,60
,,,,,,,,,,,,right,0.91757,0,17,17,31,1,iszlám,KT237,nő,2000,14,2021-05-14_14h50.22.013,ranlexdec,2020.2.5,Win32,60
,,,,,,,,,,,,right,0.63491,0,18,18,144,1,rövid,KT237,nő,2000,14,2021-05-14_14h50.22.013,ranlexdec,2020.2.5,Win32,60
,,,,,,,,,,,,right,0.999005,0,19,19,162,1,nimbus,KT237,nő,2000,14,2021-05-14_14h50.22.013,ranlexdec,2020.2.5,Win32,60
,,,,,,,,,,,,left,1.5123,0,20,20,191,1,hitódó,KT237,nő,2000,14,2021-05-14_14h50.22.013,ranlexdec,2020.2.5,Win32,60
,,,,,,,,,,,,right,0.96508,0,21,21,148,1,mellényzseb,KT237,nő,2000,14,2021-05-14_14h50.22.013,ranlexdec,2020.2.5,Win32,60
,,,,,,,,,,,,left,2.01231,0,22,22,146,1,kondenzcsík,KT237,nő,2000,14,2021-05-14_14h50.22.013,ranlexdec,2020.2.5,Win32,60
,,,,,,,,,,,,left,1.60116,0,23,23,134,1,móringol,KT237,nő,2000,14,2021-05-14_14h50.22.013,ranlexdec,2020.2.5,Win32,60
,,,,,,,,,,,,right,1.21791,0,24,24,249,1,kencéz,KT237,nő,2000,14,2021-05-14_14h50.22.013,ranlexdec,2020.2.5,Win32,60
,,,,,,,,,,,,left,2.40486,0,25,25,155,1,megpadék,KT237,nő,2000,14,2021-05-14_14h50.22.013,ranlexdec,2020.2.5,Win32,60
,,,,,,,,,,,,right,1.767655,0,26,26,211,1,tábornagy,KT237,nő,2000,14,2021-05-14_14h50.22.013,ranlexdec,2020.2.5,Win32,60
,,,,,,,,,,,,right,0.90939,0,27,27,27,1,sporthorgász,KT237,nő,2000,14,2021-05-14_14h50.22.013,ranlexdec,2020.2.5,Win32,60
,,,,,,,,,,,,right,0.771975,0,28,28,246,1,beton,KT237,nő,2000,14,2021-05-14_14h50.22.013,ranlexdec,2020.2.5,Win32,60
,,,,,,,,,,,,left,1.30077,0,29,29,121,1,aggófű,KT237,nő,2000,14,2021-05-14_14h50.22.013,ranlexdec,2020.2.5,Win32,60
,,,,,,,,,,,,right,1.034665,0,30,30,171,1,újgazdag,KT237,nő,2000,14,2021-05-14_14h50.22.013,ranlexdec,2020.2.5,Win32,60
,,,,,,,,,,,,left,1.77255,0,31,31,125,1,úszamos,KT237,nő,2000,14,2021-05-14_14h50.22.013,ranlexdec,2020.2.5,Win32,60
,,,,,,,,,,,,left,1.780305,0,32,32,217,1,ifjít,KT237,nő,2000,14,2021-05-14_14h50.22.013,ranlexdec,2020.2.5,Win32,60
,,,,,,,,,,,,right,1.200465,0,33,33,226,1,szalicil,KT237,nő,2000,14,2021-05-14_14h50.22.013,ranlexdec,2020.2.5,Win32,60
,,,,,,,,,,,,left,1.13547,0,34,34,71,1,extuál,KT237,nő,2000,14,2021-05-14_14h50.22.013,ranlexdec,2020.2.5,Win32,60
,,,,,,,,,,,,right,1.19078,0,35,35,235,1,transzplantál,KT237,nő,2000,14,2021-05-14_14h50.22.013,ranlexdec,2020.2.5,Win32,60
,,,,,,,,,,,,right,1.04108,0,36,36,161,1,példakép,KT237,nő,2000,14,2021-05-14_14h50.22.013,ranlexdec,2020.2.5,Win32,60
,,,,,,,,,,,,left,1.61949,0,37,37,102,1,pentez,KT237,nő,2000,14,2021-05-14_14h50.22.013,ranlexdec,2020.2.5,Win32,60
,,,,,,,,,,,,right,1.10888,0,38,38,21,1,heveny,KT237,nő,2000,14,2021-05-14_14h50.22.013,ranlexdec,2020.2.5,Win32,60
,,,,,,,,,,,,right,0.65228,0,39,39,168,1,grafikon,KT237,nő,2000,14,2021-05-14_14h50.22.013,ranlexdec,2020.2.5,Win32,60
,,,,,,,,,,,,right,0.791975,0,40,40,172,1,kettősfém,KT237,nő,2000,14,2021-05-14_14h50.22.013,ranlexdec,2020.2.5,Win32,60
,,,,,,,,,,,,right,0.751835,0,41,41,179,1,töredék,KT237,nő,2000,14,2021-05-14_14h50.22.013,ranlexdec,2020.2.5,Win32,60
,,,,,,,,,,,,right,0.613325,0,42,42,9,1,hajlik,KT237,nő,2000,14,2021-05-14_14h50.22.013,ranlexdec,2020.2.5,Win32,60
