ready2_2.keys,ready2_2.rt,ready2.keys,ready2.rt,key_resp.keys,key_resp.rt,key_resp_3.keys,key_resp_3.rt,key_resp_2.keys,key_resp_2.rt,ready3.keys,ready3.rt,resp.keys,resp.rt,withinBlock.thisRepN,withinBlock.thisTrialN,withinBlock.thisN,withinBlock.thisIndex,withinBlock.ran,word,Azonosító,Az Ön neme,Születési éve,Hány évet töltött az iskolapadban (egyetemet is beleértve),date,expName,psychopyVersion,OS,frameRate
space,70.65062,space,35.66594,right,1.63303,left,1.58311,right,1.416065,right,12.65306,left,2.54215,0,0,0,112,1,méhezter,KA114,nő,1999,15,2021-05-14_14h51.57.506,ranlexdec,2020.2.5,Win32,60
,,,,,,,,,,,,right,1.019935,0,1,1,53,1,puritán,KA114,nő,1999,15,2021-05-14_14h51.57.506,ranlexdec,2020.2.5,Win32,60
,,,,,,,,,,,,right,1.395175,0,2,2,14,1,selypít,KA114,nő,1999,15,2021-05-14_14h51.57.506,ranlexdec,2020.2.5,Win32,60
,,,,,,,,,,,,right,2.115595,0,3,3,19,1,tangózik,KA114,nő,1999,15,2021-05-14_14h51.57.506,ranlexdec,2020.2.5,Win32,60
,,,,,,,,,,,,right,0.72672,0,4,4,7,1,űrlap,KA114,nő,1999,15,2021-05-14_14h51.57.506,ranlexdec,2020.2.5,Win32,60
,,,,,,,,,,,,right,1.77902,0,5,5,133,1,hübrisz,KA114,nő,1999,15,2021-05-14_14h51.57.506,ranlexdec,2020.2.5,Win32,60
,,,,,,,,,,,,right,0.935165,0,6,6,20,1,század,KA114,nő,1999,15,2021-05-14_14h51.57.506,ranlexdec,2020.2.5,Win32,60
,,,,,,,,,,,,left,2.24462,0,7,7,186,1,piláf,KA114,nő,1999,15,2021-05-14_14h51.57.506,ranlexdec,2020.2.5,Win32,60
,,,,,,,,,,,,right,0.936845,0,8,8,213,1,eszköz,KA114,nő,1999,15,2021-05-14_14h51.57.506,ranlexdec,2020.2.5,Win32,60
,,,,,,,,,,,,left,2.3691,0,9,9,97,1,vésségi,KA114,nő,1999,15,2021-05-14_14h51.57.506,ranlexdec,2020.2.5,Win32,60
,,,,,,,,,,,,right,1.233425,0,10,10,246,1,beton,KA114,nő,1999,15,2021-05-14_14h51.57.506,ranlexdec,2020.2.5,Win32,60
,,,,,,,,,,,,right,4.35449,0,11,11,206,1,horizont,KA114,nő,1999,15,2021-05-14_14h51.57.506,ranlexdec,2020.2.5,Win32,60
,,,,,,,,,,,,right,2.03243,0,12,12,172,1,kettősfém,KA114,nő,1999,15,2021-05-14_14h51.57.506,ranlexdec,2020.2.5,Win32,60
,,,,,,,,,,,,right,1.22196,0,13,13,27,1,sporthorgász,KA114,nő,1999,15,2021-05-14_14h51.57.506,ranlexdec,2020.2.5,Win32,60
,,,,,,,,,,,,right,0.76161,0,14,14,67,1,szegény,KA114,nő,1999,15,2021-05-14_14h51.57.506,ranlexdec,2020.2.5,Win32,60
,,,,,,,,,,,,right,1.45955,0,15,15,249,1,kencéz,KA114,nő,1999,15,2021-05-14_14h51.57.506,ranlexdec,2020.2.5,Win32,60
,,,,,,,,,,,,left,2.460675,0,16,16,117,1,ószeven,KA114,nő,1999,15,2021-05-14_14h51.57.506,ranlexdec,2020.2.5,Win32,60
,,,,,,,,,,,,right,1.01346,0,17,17,147,1,referál,KA114,nő,1999,15,2021-05-14_14h51.57.506,ranlexdec,2020.2.5,Win32,60
,,,,,,,,,,,,right,0.726115,0,18,18,161,1,példakép,KA114,nő,1999,15,2021-05-14_14h51.57.506,ranlexdec,2020.2.5,Win32,60
,,,,,,,,,,,,right,2.066245,0,19,19,39,1,könnyelmű,KA114,nő,1999,15,2021-05-14_14h51.57.506,ranlexdec,2020.2.5,Win32,60
,,,,,,,,,,,,left,1.299785,0,20,20,71,1,extuál,KA114,nő,1999,15,2021-05-14_14h51.57.506,ranlexdec,2020.2.5,Win32,60
,,,,,,,,,,,,right,0.960565,0,21,21,170,1,változik,KA114,nő,1999,15,2021-05-14_14h51.57.506,ranlexdec,2020.2.5,Win32,60
,,,,,,,,,,,,left,2.37292,0,22,22,197,1,krakéler,KA114,nő,1999,15,2021-05-14_14h51.57.506,ranlexdec,2020.2.5,Win32,60
,,,,,,,,,,,,right,0.84538,0,23,23,241,1,kárpit,KA114,nő,1999,15,2021-05-14_14h51.57.506,ranlexdec,2020.2.5,Win32,60
,,,,,,,,,,,,right,1.216635,0,24,24,95,1,skubizik,KA114,nő,1999,15,2021-05-14_14h51.57.506,ranlexdec,2020.2.5,Win32,60
,,,,,,,,,,,,right,1.00078,0,25,25,159,1,elegy,KA114,nő,1999,15,2021-05-14_14h51.57.506,ranlexdec,2020.2.5,Win32,60
,,,,,,,,,,,,right,2.938035,0,26,26,55,1,látszik,KA114,nő,1999,15,2021-05-14_14h51.57.506,ranlexdec,2020.2.5,Win32,60
,,,,,,,,,,,,left,1.024495,0,27,27,224,1,truccol,KA114,nő,1999,15,2021-05-14_14h51.57.506,ranlexdec,2020.2.5,Win32,60
,,,,,,,,,,,,right,0.647335,0,28,28,177,1,pereg,KA114,nő,1999,15,2021-05-14_14h51.57.506,ranlexdec,2020.2.5,Win32,60
,,,,,,,,,,,,left,1.52468,0,29,29,29,1,novagár,KA114,nő,1999,15,2021-05-14_14h51.57.506,ranlexdec,2020.2.5,Win32,60
,,,,,,,,,,,,right,1.601625,0,30,30,243,1,dipeptid,KA114,nő,1999,15,2021-05-14_14h51.57.506,ranlexdec,2020.2.5,Win32,60
,,,,,,,,,,,,right,2.45431,0,31,31,199,1,ború,KA114,nő,1999,15,2021-05-14_14h51.57.506,ranlexdec,2020.2.5,Win32,60
,,,,,,,,,,,,right,0.688125,0,32,32,214,1,tenger,KA114,nő,1999,15,2021-05-14_14h51.57.506,ranlexdec,2020.2.5,Win32,60
,,,,,,,,,,,,right,1.3766,0,33,33,207,1,diffamál,KA114,nő,1999,15,2021-05-14_14h51.57.506,ranlexdec,2020.2.5,Win32,60
,,,,,,,,,,,,right,2.076085,0,34,34,152,1,rakódik,KA114,nő,1999,15,2021-05-14_14h51.57.506,ranlexdec,2020.2.5,Win32,60
,,,,,,,,,,,,right,0.68281,0,35,35,178,1,sziszeg,KA114,nő,1999,15,2021-05-14_14h51.57.506,ranlexdec,2020.2.5,Win32,60
,,,,,,,,,,,,left,3.68102,0,36,36,24,1,kosi,KA114,nő,1999,15,2021-05-14_14h51.57.506,ranlexdec,2020.2.5,Win32,60
,,,,,,,,,,,,left,4.240965,0,37,37,229,1,lemesség,KA114,nő,1999,15,2021-05-14_14h51.57.506,ranlexdec,2020.2.5,Win32,60
,,,,,,,,,,,,left,3.031745,0,38,38,57,1,lejmol,KA114,nő,1999,15,2021-05-14_14h51.57.506,ranlexdec,2020.2.5,Win32,60
,,,,,,,,,,,,right,3.03534,0,39,39,99,1,sárgaréz,KA114,nő,1999,15,2021-05-14_14h51.57.506,ranlexdec,2020.2.5,Win32,60
