ready2_2.keys,ready2_2.rt,ready2.keys,ready2.rt,key_resp.keys,key_resp.rt,key_resp_3.keys,key_resp_3.rt,key_resp_2.keys,key_resp_2.rt,ready3.keys,ready3.rt,resp.keys,resp.rt,withinBlock.thisRepN,withinBlock.thisTrialN,withinBlock.thisN,withinBlock.thisIndex,withinBlock.ran,word,Azonosító,Az Ön neme,Születési éve,Hány évet töltött az iskolapadban (egyetemet is beleértve),date,expName,psychopyVersion,OS,frameRate
space,159.521725,space,3.78381,right,1.78756,left,0.800125,left,1.6671,space,3.689645,right,1.15722,0,0,0,62,1,lépték,9999,,,,2021-04-20_08h46.28.327,ranlexdec,2020.2.5,Win32,60
,,,,,,,,,,,,left,1.03398,0,1,1,191,1,karnogó,9999,,,,2021-04-20_08h46.28.327,ranlexdec,2020.2.5,Win32,60
,,,,,,,,,,,,right,0.51224,0,2,2,218,1,kabin,9999,,,,2021-04-20_08h46.28.327,ranlexdec,2020.2.5,Win32,60
,,,,,,,,,,,,right,0.952205,0,3,3,91,1,libling,9999,,,,2021-04-20_08h46.28.327,ranlexdec,2020.2.5,Win32,60
,,,,,,,,,,,,left,0.773325,0,4,4,233,1,cséltás,9999,,,,2021-04-20_08h46.28.327,ranlexdec,2020.2.5,Win32,60
,,,,,,,,,,,,left,0.87027,0,5,5,134,1,renderzia,9999,,,,2021-04-20_08h46.28.327,ranlexdec,2020.2.5,Win32,60
,,,,,,,,,,,,right,0.758575,0,6,6,187,1,pereg,9999,,,,2021-04-20_08h46.28.327,ranlexdec,2020.2.5,Win32,60
,,,,,,,,,,,,left,0.7075,0,7,7,174,1,maliző,9999,,,,2021-04-20_08h46.28.327,ranlexdec,2020.2.5,Win32,60
,,,,,,,,,,,,right,0.590225,0,8,8,207,1,réteg,9999,,,,2021-04-20_08h46.28.327,ranlexdec,2020.2.5,Win32,60
,,,,,,,,,,,,right,0.5086,0,9,9,247,1,terjed,9999,,,,2021-04-20_08h46.28.327,ranlexdec,2020.2.5,Win32,60
,,,,,,,,,,,,right,3.81494,0,10,10,203,1,hátall,9999,,,,2021-04-20_08h46.28.327,ranlexdec,2020.2.5,Win32,60
,,,,,,,,,,,,right,0.917925,0,11,11,71,1,alfél,9999,,,,2021-04-20_08h46.28.327,ranlexdec,2020.2.5,Win32,60
,,,,,,,,,,,,right,1.017035,0,12,12,165,1,diviz,9999,,,,2021-04-20_08h46.28.327,ranlexdec,2020.2.5,Win32,60
,,,,,,,,,,,,right,0.511665,0,13,13,180,1,érkezik,9999,,,,2021-04-20_08h46.28.327,ranlexdec,2020.2.5,Win32,60
