ready2_2.keys,ready2_2.rt,ready2.keys,ready2.rt,key_resp.keys,key_resp.rt,key_resp_3.keys,key_resp_3.rt,key_resp_2.keys,key_resp_2.rt,ready3.keys,ready3.rt,resp.keys,resp.rt,withinBlock.thisRepN,withinBlock.thisTrialN,withinBlock.thisN,withinBlock.thisIndex,withinBlock.ran,word,Azonosító,Az Ön neme,Születési éve,Hány évet töltött az iskolapadban (egyetemet is beleértve),date,expName,psychopyVersion,OS,frameRate
return,29.84499,return,19.531665,right,0.91041,left,0.62371,left,1.85448,return,7.382725,right,1.3213,0,0,0,149,1,anorák,KT101,nő,1984,20,2021-05-13_08h01.40.518,ranlexdec,2020.2.5,Win32,60
,,,,,,,,,,,,right,0.92204,0,1,1,56,1,kanalaz,KT101,nő,1984,20,2021-05-13_08h01.40.518,ranlexdec,2020.2.5,Win32,60
,,,,,,,,,,,,right,0.786015,0,2,2,210,1,karakter,KT101,nő,1984,20,2021-05-13_08h01.40.518,ranlexdec,2020.2.5,Win32,60
,,,,,,,,,,,,right,0.603345,0,3,3,110,1,időszak,KT101,nő,1984,20,2021-05-13_08h01.40.518,ranlexdec,2020.2.5,Win32,60
,,,,,,,,,,,,right,1.289095,0,4,4,145,1,kurtít,KT101,nő,1984,20,2021-05-13_08h01.40.518,ranlexdec,2020.2.5,Win32,60
,,,,,,,,,,,,right,0.78786,0,5,5,178,1,sziszeg,KT101,nő,1984,20,2021-05-13_08h01.40.518,ranlexdec,2020.2.5,Win32,60
,,,,,,,,,,,,right,1.355225,0,6,6,153,1,kontrapunkt,KT101,nő,1984,20,2021-05-13_08h01.40.518,ranlexdec,2020.2.5,Win32,60
,,,,,,,,,,,,right,1.20493,0,7,7,130,1,derít,KT101,nő,1984,20,2021-05-13_08h01.40.518,ranlexdec,2020.2.5,Win32,60
,,,,,,,,,,,,right,0.81999,0,8,8,182,1,nagyszámú,KT101,nő,1984,20,2021-05-13_08h01.40.518,ranlexdec,2020.2.5,Win32,60
,,,,,,,,,,,,right,0.8038,0,9,9,14,1,selypít,KT101,nő,1984,20,2021-05-13_08h01.40.518,ranlexdec,2020.2.5,Win32,60
,,,,,,,,,,,,right,1.652455,0,10,10,118,1,libling,KT101,nő,1984,20,2021-05-13_08h01.40.518,ranlexdec,2020.2.5,Win32,60
,,,,,,,,,,,,right,0.81928,0,11,11,160,1,százalék,KT101,nő,1984,20,2021-05-13_08h01.40.518,ranlexdec,2020.2.5,Win32,60
,,,,,,,,,,,,right,0.65396,0,12,12,90,1,orális,KT101,nő,1984,20,2021-05-13_08h01.40.518,ranlexdec,2020.2.5,Win32,60
,,,,,,,,,,,,right,1.052895,0,13,13,165,1,lépték,KT101,nő,1984,20,2021-05-13_08h01.40.518,ranlexdec,2020.2.5,Win32,60
,,,,,,,,,,,,right,0.55342,0,14,14,67,1,szegény,KT101,nő,1984,20,2021-05-13_08h01.40.518,ranlexdec,2020.2.5,Win32,60
