ready2_2.keys,ready2_2.rt,ready2.keys,ready2.rt,key_resp.keys,key_resp.rt,key_resp_3.keys,key_resp_3.rt,key_resp_2.keys,key_resp_2.rt,ready3.keys,ready3.rt,resp.keys,resp.rt,withinBlock.thisRepN,withinBlock.thisTrialN,withinBlock.thisN,withinBlock.thisIndex,withinBlock.ran,word,Azonosító,Az Ön neme,Születési éve,Hány évet töltött az iskolapadban (egyetemet is beleértve),date,expName,psychopyVersion,OS,frameRate
return,61.824815,return,30.521195,right,0.695755,left,0.89752,right,0.81729,return,12.248575,right,1.452795,0,0,0,137,1,aragas,KT135,Nő,2001,12,2021-05-13_11h00.09.016,ranlexdec,2020.2.5,Win32,60
,,,,,,,,,,,,right,0.749475,0,1,1,61,1,régész,KT135,Nő,2001,12,2021-05-13_11h00.09.016,ranlexdec,2020.2.5,Win32,60
,,,,,,,,,,,,left,1.032275,0,2,2,1,1,csapdáz,KT135,Nő,2001,12,2021-05-13_11h00.09.016,ranlexdec,2020.2.5,Win32,60
,,,,,,,,,,,,right,0.97012,0,3,3,185,1,gyülemlik,KT135,Nő,2001,12,2021-05-13_11h00.09.016,ranlexdec,2020.2.5,Win32,60
,,,,,,,,,,,,right,0.79444,0,4,4,92,1,lágyék,KT135,Nő,2001,12,2021-05-13_11h00.09.016,ranlexdec,2020.2.5,Win32,60
,,,,,,,,,,,,right,0.67276,0,5,5,138,1,gyűjtemény,KT135,Nő,2001,12,2021-05-13_11h00.09.016,ranlexdec,2020.2.5,Win32,60
,,,,,,,,,,,,right,0.767285,0,6,6,186,1,piláf,KT135,Nő,2001,12,2021-05-13_11h00.09.016,ranlexdec,2020.2.5,Win32,60
,,,,,,,,,,,,right,0.627855,0,7,7,246,1,beton,KT135,Nő,2001,12,2021-05-13_11h00.09.016,ranlexdec,2020.2.5,Win32,60
,,,,,,,,,,,,right,0.674325,0,8,8,158,1,hidroxid,KT135,Nő,2001,12,2021-05-13_11h00.09.016,ranlexdec,2020.2.5,Win32,60
,,,,,,,,,,,,right,0.68408,0,9,9,144,1,rövid,KT135,Nő,2001,12,2021-05-13_11h00.09.016,ranlexdec,2020.2.5,Win32,60
,,,,,,,,,,,,right,1.11474,0,10,10,175,1,szilikát,KT135,Nő,2001,12,2021-05-13_11h00.09.016,ranlexdec,2020.2.5,Win32,60
,,,,,,,,,,,,right,0.832465,0,11,11,211,1,tábornagy,KT135,Nő,2001,12,2021-05-13_11h00.09.016,ranlexdec,2020.2.5,Win32,60
,,,,,,,,,,,,left,0.86613,0,12,12,82,1,kvéker,KT135,Nő,2001,12,2021-05-13_11h00.09.016,ranlexdec,2020.2.5,Win32,60
,,,,,,,,,,,,left,0.857675,0,13,13,118,1,libling,KT135,Nő,2001,12,2021-05-13_11h00.09.016,ranlexdec,2020.2.5,Win32,60
,,,,,,,,,,,,left,1.070375,0,14,14,215,1,neoprén,KT135,Nő,2001,12,2021-05-13_11h00.09.016,ranlexdec,2020.2.5,Win32,60
,,,,,,,,,,,,right,0.641345,0,15,15,176,1,bélyeg,KT135,Nő,2001,12,2021-05-13_11h00.09.016,ranlexdec,2020.2.5,Win32,60
,,,,,,,,,,,,left,1.65055,0,16,16,212,1,farkasbab,KT135,Nő,2001,12,2021-05-13_11h00.09.016,ranlexdec,2020.2.5,Win32,60
,,,,,,,,,,,,right,0.836265,0,17,17,122,1,égitest,KT135,Nő,2001,12,2021-05-13_11h00.09.016,ranlexdec,2020.2.5,Win32,60
,,,,,,,,,,,,right,0.67499,0,18,18,129,1,turné,KT135,Nő,2001,12,2021-05-13_11h00.09.016,ranlexdec,2020.2.5,Win32,60
,,,,,,,,,,,,right,0.839505,0,19,19,205,1,mimézis,KT135,Nő,2001,12,2021-05-13_11h00.09.016,ranlexdec,2020.2.5,Win32,60
,,,,,,,,,,,,left,1.081615,0,20,20,142,1,storítő,KT135,Nő,2001,12,2021-05-13_11h00.09.016,ranlexdec,2020.2.5,Win32,60
,,,,,,,,,,,,left,0.87314,0,21,21,150,1,orront,KT135,Nő,2001,12,2021-05-13_11h00.09.016,ranlexdec,2020.2.5,Win32,60
,,,,,,,,,,,,left,1.86974,0,22,22,108,1,konyrúd,KT135,Nő,2001,12,2021-05-13_11h00.09.016,ranlexdec,2020.2.5,Win32,60
,,,,,,,,,,,,left,0.94856,0,23,23,93,1,kilukát,KT135,Nő,2001,12,2021-05-13_11h00.09.016,ranlexdec,2020.2.5,Win32,60
,,,,,,,,,,,,left,0.899705,0,24,24,96,1,alfél,KT135,Nő,2001,12,2021-05-13_11h00.09.016,ranlexdec,2020.2.5,Win32,60
,,,,,,,,,,,,right,0.648695,0,25,25,214,1,tenger,KT135,Nő,2001,12,2021-05-13_11h00.09.016,ranlexdec,2020.2.5,Win32,60
,,,,,,,,,,,,right,1.018075,0,26,26,51,1,bajuszfű,KT135,Nő,2001,12,2021-05-13_11h00.09.016,ranlexdec,2020.2.5,Win32,60
,,,,,,,,,,,,left,1.00254,0,27,27,219,1,szimboló,KT135,Nő,2001,12,2021-05-13_11h00.09.016,ranlexdec,2020.2.5,Win32,60
,,,,,,,,,,,,right,1.156555,0,28,28,22,1,arzénsav,KT135,Nő,2001,12,2021-05-13_11h00.09.016,ranlexdec,2020.2.5,Win32,60
,,,,,,,,,,,,right,1.12094,0,29,29,56,1,kanalaz,KT135,Nő,2001,12,2021-05-13_11h00.09.016,ranlexdec,2020.2.5,Win32,60
,,,,,,,,,,,,right,2.753505,0,30,30,163,1,kollapszus,KT135,Nő,2001,12,2021-05-13_11h00.09.016,ranlexdec,2020.2.5,Win32,60
