ready2_2.keys,ready2_2.rt,ready2.keys,ready2.rt,key_resp.keys,key_resp.rt,key_resp_3.keys,key_resp_3.rt,key_resp_2.keys,key_resp_2.rt,ready3.keys,ready3.rt,resp.keys,resp.rt,withinBlock.thisRepN,withinBlock.thisTrialN,withinBlock.thisN,withinBlock.thisIndex,withinBlock.ran,word,Azonosító,Az Ön neme,Születési éve,Hány évet töltött az iskolapadban (egyetemet is beleértve),date,expName,psychopyVersion,OS,frameRate
,,,,,,,,,,,,right,1.01856,0,29,29,184,1,profit,KT134,Nő,2000,13,2021-05-13_10h19.09.145,ranlexdec,2020.2.5,Win32,60
,,,,,,,,,,,,right,0.74742,0,30,30,9,1,hajlik,KT134,Nő,2000,13,2021-05-13_10h19.09.145,ranlexdec,2020.2.5,Win32,60
,,,,,,,,,,,,left,1.65289,0,31,31,76,1,jegedény,KT134,Nő,2000,13,2021-05-13_10h19.09.145,ranlexdec,2020.2.5,Win32,60
,,,,,,,,,,,,right,0.729695,0,32,32,152,1,rakódik,KT134,Nő,2000,13,2021-05-13_10h19.09.145,ranlexdec,2020.2.5,Win32,60
,,,,,,,,,,,,right,0.73119,0,33,33,185,1,gyülemlik,KT134,Nő,2000,13,2021-05-13_10h19.09.145,ranlexdec,2020.2.5,Win32,60
,,,,,,,,,,,,right,0.81073,0,34,34,172,1,kettősfém,KT134,Nő,2000,13,2021-05-13_10h19.09.145,ranlexdec,2020.2.5,Win32,60
,,,,,,,,,,,,right,0.9863,0,35,35,13,1,törköly,KT134,Nő,2000,13,2021-05-13_10h19.09.145,ranlexdec,2020.2.5,Win32,60
,,,,,,,,,,,,left,0.76977,0,36,36,186,1,piláf,KT134,Nő,2000,13,2021-05-13_10h19.09.145,ranlexdec,2020.2.5,Win32,60
,,,,,,,,,,,,right,0.818865,0,37,37,241,1,kárpit,KT134,Nő,2000,13,2021-05-13_10h19.09.145,ranlexdec,2020.2.5,Win32,60
,,,,,,,,,,,,left,0.972055,0,38,38,65,1,infimum,KT134,Nő,2000,13,2021-05-13_10h19.09.145,ranlexdec,2020.2.5,Win32,60
,,,,,,,,,,,,right,1.115,0,39,39,247,1,ausztrál,KT134,Nő,2000,13,2021-05-13_10h19.09.145,ranlexdec,2020.2.5,Win32,60
,,,,,,,,,,,,right,1.19998,0,40,40,220,1,csontdarab,KT134,Nő,2000,13,2021-05-13_10h19.09.145,ranlexdec,2020.2.5,Win32,60
,,,,,,,,,,,,left,0.82303,0,41,41,62,1,bizmut,KT134,Nő,2000,13,2021-05-13_10h19.09.145,ranlexdec,2020.2.5,Win32,60
,,,,,,,,,,,,right,0.692535,0,42,42,45,1,népszerű,KT134,Nő,2000,13,2021-05-13_10h19.09.145,ranlexdec,2020.2.5,Win32,60
,,,,,,,,,,,,left,1.129915,0,43,43,16,1,cséltás,KT134,Nő,2000,13,2021-05-13_10h19.09.145,ranlexdec,2020.2.5,Win32,60
,,,,,,,,,,,,right,1.20627,0,44,44,59,1,ómagyar,KT134,Nő,2000,13,2021-05-13_10h19.09.145,ranlexdec,2020.2.5,Win32,60
,,,,,,,,,,,,right,2.71163,0,45,45,4,1,viszonvád,KT134,Nő,2000,13,2021-05-13_10h19.09.145,ranlexdec,2020.2.5,Win32,60
,,,,,,,,,,,,right,0.70228,0,46,46,168,1,grafikon,KT134,Nő,2000,13,2021-05-13_10h19.09.145,ranlexdec,2020.2.5,Win32,60
,,,,,,,,,,,,right,0.983045,0,47,47,1,1,csapdáz,KT134,Nő,2000,13,2021-05-13_10h19.09.145,ranlexdec,2020.2.5,Win32,60
,,,,,,,,,,,,left,0.90242,0,48,48,115,1,fajansz,KT134,Nő,2000,13,2021-05-13_10h19.09.145,ranlexdec,2020.2.5,Win32,60
,,,,,,,,,,,,right,1.214105,0,49,49,233,1,templomoz,KT134,Nő,2000,13,2021-05-13_10h19.09.145,ranlexdec,2020.2.5,Win32,60
,,,,,,,,,,,,left,1.749745,0,50,50,156,1,lazúroz,KT134,Nő,2000,13,2021-05-13_10h19.09.145,ranlexdec,2020.2.5,Win32,60
,,,,,,,,,,,,right,0.7481,0,51,51,144,1,rövid,KT134,Nő,2000,13,2021-05-13_10h19.09.145,ranlexdec,2020.2.5,Win32,60
,,,,,,,,,,,,left,1.1826,0,52,52,50,1,csenyei,KT134,Nő,2000,13,2021-05-13_10h19.09.145,ranlexdec,2020.2.5,Win32,60
,,,,,,,,,,,,left,1.306695,0,53,53,77,1,egant,KT134,Nő,2000,13,2021-05-13_10h19.09.145,ranlexdec,2020.2.5,Win32,60
,,,,,,,,,,,,left,1.81726,0,54,54,216,1,svábtök,KT134,Nő,2000,13,2021-05-13_10h19.09.145,ranlexdec,2020.2.5,Win32,60
,,,,,,,,,,,,left,0.917635,0,55,55,119,1,cugehőr,KT134,Nő,2000,13,2021-05-13_10h19.09.145,ranlexdec,2020.2.5,Win32,60
,,,,,,,,,,,,left,1.814735,0,56,56,237,1,forgórész,KT134,Nő,2000,13,2021-05-13_10h19.09.145,ranlexdec,2020.2.5,Win32,60
,,,,,,,,,,,,right,0.7793,0,57,57,194,1,végbél,KT134,Nő,2000,13,2021-05-13_10h19.09.145,ranlexdec,2020.2.5,Win32,60
,,,,,,,,,,,,left,0.915725,0,58,58,141,1,hider,KT134,Nő,2000,13,2021-05-13_10h19.09.145,ranlexdec,2020.2.5,Win32,60
,,,,,,,,,,,,right,0.91779,0,59,59,54,1,fürkész,KT134,Nő,2000,13,2021-05-13_10h19.09.145,ranlexdec,2020.2.5,Win32,60
,,,,,,,,,,,,right,2.33443,0,60,60,70,1,lakotthely,KT134,Nő,2000,13,2021-05-13_10h19.09.145,ranlexdec,2020.2.5,Win32,60
,,,,,,,,,,,,left,1.780825,0,61,61,46,1,kurzív,KT134,Nő,2000,13,2021-05-13_10h19.09.145,ranlexdec,2020.2.5,Win32,60
,,,,,,,,,,,,left,0.918355,0,62,62,94,1,rotor,KT134,Nő,2000,13,2021-05-13_10h19.09.145,ranlexdec,2020.2.5,Win32,60
,,,,,,,,,,,,left,1.87842,0,63,63,29,1,novagár,KT134,Nő,2000,13,2021-05-13_10h19.09.145,ranlexdec,2020.2.5,Win32,60
,,,,,,,,,,,,right,0.70035,0,64,64,200,1,biliárd,KT134,Nő,2000,13,2021-05-13_10h19.09.145,ranlexdec,2020.2.5,Win32,60
,,,,,,,,,,,,right,0.846145,0,65,65,12,1,gyapot,KT134,Nő,2000,13,2021-05-13_10h19.09.145,ranlexdec,2020.2.5,Win32,60
,,,,,,,,,,,,right,0.933575,0,66,66,92,1,lágyék,KT134,Nő,2000,13,2021-05-13_10h19.09.145,ranlexdec,2020.2.5,Win32,60
,,,,,,,,,,,,right,1.15128,0,67,67,235,1,transzplantál,KT134,Nő,2000,13,2021-05-13_10h19.09.145,ranlexdec,2020.2.5,Win32,60
,,,,,,,,,,,,left,1.11718,0,68,68,217,1,ifjít,KT134,Nő,2000,13,2021-05-13_10h19.09.145,ranlexdec,2020.2.5,Win32,60
,,,,,,,,,,,,left,1.278505,0,69,69,3,1,tömzsa,KT134,Nő,2000,13,2021-05-13_10h19.09.145,ranlexdec,2020.2.5,Win32,60
,,,,,,,,,,,,right,0.93726,0,70,70,30,1,dádá,KT134,Nő,2000,13,2021-05-13_10h19.09.145,ranlexdec,2020.2.5,Win32,60
,,,,,,,,,,,,right,3.965485,0,71,71,242,1,rekvizit,KT134,Nő,2000,13,2021-05-13_10h19.09.145,ranlexdec,2020.2.5,Win32,60
,,,,,,,,,,,,left,0.96791,0,72,72,17,1,magmatit,KT134,Nő,2000,13,2021-05-13_10h19.09.145,ranlexdec,2020.2.5,Win32,60
,,,,,,,,,,,,right,1.85007,0,73,73,74,1,püffeszt,KT134,Nő,2000,13,2021-05-13_10h19.09.145,ranlexdec,2020.2.5,Win32,60
,,,,,,,,,,,,left,1.401315,0,74,74,109,1,vényegő,KT134,Nő,2000,13,2021-05-13_10h19.09.145,ranlexdec,2020.2.5,Win32,60
,,,,,,,,,,,,left,0.934165,0,75,75,23,1,szelégül,KT134,Nő,2000,13,2021-05-13_10h19.09.145,ranlexdec,2020.2.5,Win32,60
,,,,,,,,,,,,left,2.745175,0,76,76,95,1,skubizik,KT134,Nő,2000,13,2021-05-13_10h19.09.145,ranlexdec,2020.2.5,Win32,60
,,,,,,,,,,,,right,2.385185,0,77,77,69,1,gerencsér,KT134,Nő,2000,13,2021-05-13_10h19.09.145,ranlexdec,2020.2.5,Win32,60
,,,,,,,,,,,,right,1.022655,0,78,78,236,1,csatázik,KT134,Nő,2000,13,2021-05-13_10h19.09.145,ranlexdec,2020.2.5,Win32,60
,,,,,,,,,,,,right,1.511765,0,79,79,170,1,változik,KT134,Nő,2000,13,2021-05-13_10h19.09.145,ranlexdec,2020.2.5,Win32,60
,,,,,,,,,,,,right,0.873115,0,80,80,98,1,mítosz,KT134,Nő,2000,13,2021-05-13_10h19.09.145,ranlexdec,2020.2.5,Win32,60
,,,,,,,,,,,,right,0.611795,0,81,81,20,1,század,KT134,Nő,2000,13,2021-05-13_10h19.09.145,ranlexdec,2020.2.5,Win32,60
,,,,,,,,,,,,right,0.635625,0,82,82,129,1,turné,KT134,Nő,2000,13,2021-05-13_10h19.09.145,ranlexdec,2020.2.5,Win32,60
,,,,,,,,,,,,right,0.69998,0,83,83,7,1,űrlap,KT134,Nő,2000,13,2021-05-13_10h19.09.145,ranlexdec,2020.2.5,Win32,60
,,,,,,,,,,,,left,1.46991,0,84,84,26,1,aurult,KT134,Nő,2000,13,2021-05-13_10h19.09.145,ranlexdec,2020.2.5,Win32,60
,,,,,,,,,,,,right,1.165295,0,85,85,78,1,törékeny,KT134,Nő,2000,13,2021-05-13_10h19.09.145,ranlexdec,2020.2.5,Win32,60
,,,,,,,,,,,,left,0.811045,0,86,86,239,1,donhuán,KT134,Nő,2000,13,2021-05-13_10h19.09.145,ranlexdec,2020.2.5,Win32,60
,,,,,,,,,,,,right,3.360075,0,87,87,126,1,rejtőzik,KT134,Nő,2000,13,2021-05-13_10h19.09.145,ranlexdec,2020.2.5,Win32,60
,,,,,,,,,,,,left,1.015675,0,88,88,84,1,kúpol,KT134,Nő,2000,13,2021-05-13_10h19.09.145,ranlexdec,2020.2.5,Win32,60
,,,,,,,,,,,,right,0.67376,0,89,89,67,1,szegény,KT134,Nő,2000,13,2021-05-13_10h19.09.145,ranlexdec,2020.2.5,Win32,60
,,,,,,,,,,,,right,1.067835,0,90,90,158,1,hidroxid,KT134,Nő,2000,13,2021-05-13_10h19.09.145,ranlexdec,2020.2.5,Win32,60
,,,,,,,,,,,,right,2.84096,0,91,91,182,1,nagyszámú,KT134,Nő,2000,13,2021-05-13_10h19.09.145,ranlexdec,2020.2.5,Win32,60
,,,,,,,,,,,,left,1.027455,0,92,92,198,1,lublika,KT134,Nő,2000,13,2021-05-13_10h19.09.145,ranlexdec,2020.2.5,Win32,60
,,,,,,,,,,,,right,1.268085,0,93,93,231,1,igény,KT134,Nő,2000,13,2021-05-13_10h19.09.145,ranlexdec,2020.2.5,Win32,60
,,,,,,,,,,,,left,1.2634,0,94,94,162,1,nimbus,KT134,Nő,2000,13,2021-05-13_10h19.09.145,ranlexdec,2020.2.5,Win32,60
,,,,,,,,,,,,right,1.50111,0,95,95,243,1,dipeptid,KT134,Nő,2000,13,2021-05-13_10h19.09.145,ranlexdec,2020.2.5,Win32,60
,,,,,,,,,,,,left,1.31531,0,96,96,47,1,döföl,KT134,Nő,2000,13,2021-05-13_10h19.09.145,ranlexdec,2020.2.5,Win32,60
,,,,,,,,,,,,left,1.245515,0,97,97,207,1,diffamál,KT134,Nő,2000,13,2021-05-13_10h19.09.145,ranlexdec,2020.2.5,Win32,60
,,,,,,,,,,,,left,1.35968,0,98,98,52,1,kunyai,KT134,Nő,2000,13,2021-05-13_10h19.09.145,ranlexdec,2020.2.5,Win32,60
,,,,,,,,,,,,right,1.22998,0,99,99,60,1,bárányfark,KT134,Nő,2000,13,2021-05-13_10h19.09.145,ranlexdec,2020.2.5,Win32,60
,,,,,,,,,,,,right,0.833385,0,100,100,58,1,barát,KT134,Nő,2000,13,2021-05-13_10h19.09.145,ranlexdec,2020.2.5,Win32,60
,,,,,,,,,,,,right,1.482775,0,101,101,11,1,viszkóz,KT134,Nő,2000,13,2021-05-13_10h19.09.145,ranlexdec,2020.2.5,Win32,60
,,,,,,,,,,,,right,1.18347,0,102,102,180,1,adszorbens,KT134,Nő,2000,13,2021-05-13_10h19.09.145,ranlexdec,2020.2.5,Win32,60
,,,,,,,,,,,,right,0.79943,0,103,103,8,1,kulcscsont,KT134,Nő,2000,13,2021-05-13_10h19.09.145,ranlexdec,2020.2.5,Win32,60
,,,,,,,,,,,,left,0.966675,0,104,104,139,1,vároló,KT134,Nő,2000,13,2021-05-13_10h19.09.145,ranlexdec,2020.2.5,Win32,60
,,,,,,,,,,,,left,1.120245,0,105,105,127,1,rozintem,KT134,Nő,2000,13,2021-05-13_10h19.09.145,ranlexdec,2020.2.5,Win32,60
,,,,,,,,,,,,right,0.93483,0,106,106,110,1,időszak,KT134,Nő,2000,13,2021-05-13_10h19.09.145,ranlexdec,2020.2.5,Win32,60
,,,,,,,,,,,,right,0.967375,0,107,107,10,1,nárcisz,KT134,Nő,2000,13,2021-05-13_10h19.09.145,ranlexdec,2020.2.5,Win32,60
,,,,,,,,,,,,left,1.15117,0,108,108,134,1,móringol,KT134,Nő,2000,13,2021-05-13_10h19.09.145,ranlexdec,2020.2.5,Win32,60
,,,,,,,,,,,,left,2.61823,0,109,109,118,1,libling,KT134,Nő,2000,13,2021-05-13_10h19.09.145,ranlexdec,2020.2.5,Win32,60
,,,,,,,,,,,,right,0.701755,0,110,110,201,1,szempont,KT134,Nő,2000,13,2021-05-13_10h19.09.145,ranlexdec,2020.2.5,Win32,60
,,,,,,,,,,,,left,0.90113,0,111,111,174,1,cianid,KT134,Nő,2000,13,2021-05-13_10h19.09.145,ranlexdec,2020.2.5,Win32,60
,,,,,,,,,,,,left,1.400515,0,112,112,204,1,kocskesi,KT134,Nő,2000,13,2021-05-13_10h19.09.145,ranlexdec,2020.2.5,Win32,60
,,,,,,,,,,,,left,0.750845,0,113,113,234,1,fertilis,KT134,Nő,2000,13,2021-05-13_10h19.09.145,ranlexdec,2020.2.5,Win32,60
,,,,,,,,,,,,left,0.88483,0,114,114,249,1,kencéz,KT134,Nő,2000,13,2021-05-13_10h19.09.145,ranlexdec,2020.2.5,Win32,60
,,,,,,,,,,,,right,1.035175,0,115,115,86,1,jármű,KT134,Nő,2000,13,2021-05-13_10h19.09.145,ranlexdec,2020.2.5,Win32,60
,,,,,,,,,,,,right,0.683645,0,116,116,88,1,pohár,KT134,Nő,2000,13,2021-05-13_10h19.09.145,ranlexdec,2020.2.5,Win32,60
,,,,,,,,,,,,left,1.63581,0,117,117,155,1,megpadék,KT134,Nő,2000,13,2021-05-13_10h19.09.145,ranlexdec,2020.2.5,Win32,60
,,,,,,,,,,,,right,0.7856,0,118,118,43,1,közhely,KT134,Nő,2000,13,2021-05-13_10h19.09.145,ranlexdec,2020.2.5,Win32,60
,,,,,,,,,,,,right,0.60182,0,119,119,176,1,bélyeg,KT134,Nő,2000,13,2021-05-13_10h19.09.145,ranlexdec,2020.2.5,Win32,60
,,,,,,,,,,,,right,1.068905,0,120,120,90,1,orális,KT134,Nő,2000,13,2021-05-13_10h19.09.145,ranlexdec,2020.2.5,Win32,60
,,,,,,,,,,,,right,2.55185,0,121,121,189,1,konverzál,KT134,Nő,2000,13,2021-05-13_10h19.09.145,ranlexdec,2020.2.5,Win32,60
,,,,,,,,,,,,left,1.584855,0,122,122,38,1,zomogyi,KT134,Nő,2000,13,2021-05-13_10h19.09.145,ranlexdec,2020.2.5,Win32,60
,,,,,,,,,,,,right,1.119185,0,123,123,210,1,karakter,KT134,Nő,2000,13,2021-05-13_10h19.09.145,ranlexdec,2020.2.5,Win32,60
,,,,,,,,,,,,right,0.834865,0,124,124,28,1,gazdag,KT134,Nő,2000,13,2021-05-13_10h19.09.145,ranlexdec,2020.2.5,Win32,60
,,,,,,,,,,,,right,0.767535,0,125,125,104,1,dolog,KT134,Nő,2000,13,2021-05-13_10h19.09.145,ranlexdec,2020.2.5,Win32,60
,,,,,,,,,,,,right,0.918865,0,126,126,179,1,töredék,KT134,Nő,2000,13,2021-05-13_10h19.09.145,ranlexdec,2020.2.5,Win32,60
,,,,,,,,,,,,right,1.08582,0,127,127,230,1,délceg,KT134,Nő,2000,13,2021-05-13_10h19.09.145,ranlexdec,2020.2.5,Win32,60
,,,,,,,,,,,,left,2.43587,0,128,128,164,1,kurzivál,KT134,Nő,2000,13,2021-05-13_10h19.09.145,ranlexdec,2020.2.5,Win32,60
,,,,,,,,,,,,right,2.367685,0,129,129,143,1,rojtoz,KT134,Nő,2000,13,2021-05-13_10h19.09.145,ranlexdec,2020.2.5,Win32,60
,,,,,,,,,,,,right,0.8111,0,130,130,161,1,példakép,KT134,Nő,2000,13,2021-05-13_10h19.09.145,ranlexdec,2020.2.5,Win32,60
,,,,,,,,,,,,left,1.651835,0,131,131,166,1,retálhit,KT134,Nő,2000,13,2021-05-13_10h19.09.145,ranlexdec,2020.2.5,Win32,60
,,,,,,,,,,,,right,0.701295,0,132,132,73,1,olaj,KT134,Nő,2000,13,2021-05-13_10h19.09.145,ranlexdec,2020.2.5,Win32,60
,,,,,,,,,,,,left,1.088025,0,133,133,163,1,kollapszus,KT134,Nő,2000,13,2021-05-13_10h19.09.145,ranlexdec,2020.2.5,Win32,60
,,,,,,,,,,,,left,1.168175,0,134,134,121,1,aggófű,KT134,Nő,2000,13,2021-05-13_10h19.09.145,ranlexdec,2020.2.5,Win32,60
,,,,,,,,,,,,right,0.737005,0,135,135,177,1,pereg,KT134,Nő,2000,13,2021-05-13_10h19.09.145,ranlexdec,2020.2.5,Win32,60
,,,,,,,,,,,,right,2.06851,0,136,136,240,1,áradmány,KT134,Nő,2000,13,2021-05-13_10h19.09.145,ranlexdec,2020.2.5,Win32,60
,,,,,,,,,,,,right,1.02984,0,137,137,116,1,árus,KT134,Nő,2000,13,2021-05-13_10h19.09.145,ranlexdec,2020.2.5,Win32,60
,,,,,,,,,,,,left,1.81897,0,138,138,57,1,lejmol,KT134,Nő,2000,13,2021-05-13_10h19.09.145,ranlexdec,2020.2.5,Win32,60
,,,,,,,,,,,,right,0.623135,0,139,139,169,1,komoly,KT134,Nő,2000,13,2021-05-13_10h19.09.145,ranlexdec,2020.2.5,Win32,60
,,,,,,,,,,,,left,1.07544,0,140,140,181,1,dohorpák,KT134,Nő,2000,13,2021-05-13_10h19.09.145,ranlexdec,2020.2.5,Win32,60
,,,,,,,,,,,,right,0.955535,0,141,141,68,1,kitin,KT134,Nő,2000,13,2021-05-13_10h19.09.145,ranlexdec,2020.2.5,Win32,60
,,,,,,,,,,,,left,1.003215,0,142,142,195,1,petél,KT134,Nő,2000,13,2021-05-13_10h19.09.145,ranlexdec,2020.2.5,Win32,60
,,,,,,,,,,,,left,1.464505,0,143,143,131,1,vetézmés,KT134,Nő,2000,13,2021-05-13_10h19.09.145,ranlexdec,2020.2.5,Win32,60
,,,,,,,,,,,,left,1.39706,0,144,144,93,1,kilukát,KT134,Nő,2000,13,2021-05-13_10h19.09.145,ranlexdec,2020.2.5,Win32,60
,,,,,,,,,,,,left,1.596745,0,145,145,218,1,tortya,KT134,Nő,2000,13,2021-05-13_10h19.09.145,ranlexdec,2020.2.5,Win32,60
,,,,,,,,,,,,right,0.989625,0,146,146,32,1,genom,KT134,Nő,2000,13,2021-05-13_10h19.09.145,ranlexdec,2020.2.5,Win32,60
,,,,,,,,,,,,right,0.72388,0,147,147,130,1,derít,KT134,Nő,2000,13,2021-05-13_10h19.09.145,ranlexdec,2020.2.5,Win32,60
,,,,,,,,,,,,right,1.02072,0,148,148,199,1,ború,KT134,Nő,2000,13,2021-05-13_10h19.09.145,ranlexdec,2020.2.5,Win32,60
,,,,,,,,,,,,right,0.79866,0,149,149,193,1,bacon,KT134,Nő,2000,13,2021-05-13_10h19.09.145,ranlexdec,2020.2.5,Win32,60
,,,,,,,,,,,,right,0.864785,0,150,150,35,1,türemlik,KT134,Nő,2000,13,2021-05-13_10h19.09.145,ranlexdec,2020.2.5,Win32,60
,,,,,,,,,,,,right,0.881025,0,151,151,99,1,sárgaréz,KT134,Nő,2000,13,2021-05-13_10h19.09.145,ranlexdec,2020.2.5,Win32,60
,,,,,,,,,,,,right,0.97959,0,152,152,14,1,selypít,KT134,Nő,2000,13,2021-05-13_10h19.09.145,ranlexdec,2020.2.5,Win32,60
,,,,,,,,,,,,left,1.118165,0,153,153,142,1,storítő,KT134,Nő,2000,13,2021-05-13_10h19.09.145,ranlexdec,2020.2.5,Win32,60
,,,,,,,,,,,,left,1.16216,0,154,154,91,1,tajtásos,KT134,Nő,2000,13,2021-05-13_10h19.09.145,ranlexdec,2020.2.5,Win32,60
,,,,,,,,,,,,right,0.70174,0,155,155,213,1,eszköz,KT134,Nő,2000,13,2021-05-13_10h19.09.145,ranlexdec,2020.2.5,Win32,60
,,,,,,,,,,,,left,2.469555,0,156,156,108,1,konyrúd,KT134,Nő,2000,13,2021-05-13_10h19.09.145,ranlexdec,2020.2.5,Win32,60
,,,,,,,,,,,,left,0.93037,0,157,157,225,1,bajadér,KT134,Nő,2000,13,2021-05-13_10h19.09.145,ranlexdec,2020.2.5,Win32,60
,,,,,,,,,,,,right,2.577285,0,158,158,232,1,tropikus,KT134,Nő,2000,13,2021-05-13_10h19.09.145,ranlexdec,2020.2.5,Win32,60
,,,,,,,,,,,,left,1.496285,0,159,159,191,1,hitódó,KT134,Nő,2000,13,2021-05-13_10h19.09.145,ranlexdec,2020.2.5,Win32,60
,,,,,,,,,,,,left,1.785235,0,160,160,101,1,nukleon,KT134,Nő,2000,13,2021-05-13_10h19.09.145,ranlexdec,2020.2.5,Win32,60
,,,,,,,,,,,,left,0.979915,0,161,161,173,1,glosszáz,KT134,Nő,2000,13,2021-05-13_10h19.09.145,ranlexdec,2020.2.5,Win32,60
,,,,,,,,,,,,left,0.997505,0,162,162,97,1,vésségi,KT134,Nő,2000,13,2021-05-13_10h19.09.145,ranlexdec,2020.2.5,Win32,60
,,,,,,,,,,,,right,0.996425,0,163,163,37,1,lukaszt,KT134,Nő,2000,13,2021-05-13_10h19.09.145,ranlexdec,2020.2.5,Win32,60
