ready2_2.keys,ready2_2.rt,ready2.keys,ready2.rt,key_resp.keys,key_resp.rt,key_resp_3.keys,key_resp_3.rt,key_resp_2.keys,key_resp_2.rt,ready3.keys,ready3.rt,resp.keys,resp.rt,withinBlock.thisRepN,withinBlock.thisTrialN,withinBlock.thisN,withinBlock.thisIndex,withinBlock.ran,word,Azonosító,Az Ön neme,Születési éve,Hány évet töltött az iskolapadban (egyetemet is beleértve),date,expName,psychopyVersion,OS,frameRate
return,23.469,return,25.742,right,1.898,left,2,left,20.927,return,10.963,right,1.03,0,0,0,126,1,rejtőzik,KT113,Nő,1999,14,2021-05-13_08h34.08.004,ranlexdec,2020.2.5,Win32,60
,,,,,,,,,,,,left,2.43,0,1,1,142,1,storítő,KT113,Nő,1999,14,2021-05-13_08h34.08.004,ranlexdec,2020.2.5,Win32,60
,,,,,,,,,,,,right,1.145,0,2,2,236,1,csatázik,KT113,Nő,1999,14,2021-05-13_08h34.08.004,ranlexdec,2020.2.5,Win32,60
,,,,,,,,,,,,right,0.947,0,3,3,120,1,komál,KT113,Nő,1999,14,2021-05-13_08h34.08.004,ranlexdec,2020.2.5,Win32,60
,,,,,,,,,,,,right,1,0,4,4,202,1,abszint,KT113,Nő,1999,14,2021-05-13_08h34.08.004,ranlexdec,2020.2.5,Win32,60
,,,,,,,,,,,,right,0.949,0,5,5,248,1,örmény,KT113,Nő,1999,14,2021-05-13_08h34.08.004,ranlexdec,2020.2.5,Win32,60
,,,,,,,,,,,,left,1.046,0,6,6,62,1,bizmut,KT113,Nő,1999,14,2021-05-13_08h34.08.004,ranlexdec,2020.2.5,Win32,60
,,,,,,,,,,,,right,0.732,0,7,7,104,1,dolog,KT113,Nő,1999,14,2021-05-13_08h34.08.004,ranlexdec,2020.2.5,Win32,60
,,,,,,,,,,,,left,1.93,0,8,8,16,1,cséltás,KT113,Nő,1999,14,2021-05-13_08h34.08.004,ranlexdec,2020.2.5,Win32,60
,,,,,,,,,,,,right,0.815,0,9,9,105,1,tököl,KT113,Nő,1999,14,2021-05-13_08h34.08.004,ranlexdec,2020.2.5,Win32,60
,,,,,,,,,,,,left,5.865,0,10,10,106,1,lalláz,KT113,Nő,1999,14,2021-05-13_08h34.08.004,ranlexdec,2020.2.5,Win32,60
,,,,,,,,,,,,right,1.415,0,11,11,240,1,áradmány,KT113,Nő,1999,14,2021-05-13_08h34.08.004,ranlexdec,2020.2.5,Win32,60
,,,,,,,,,,,,right,0.869,0,12,12,12,1,gyapot,KT113,Nő,1999,14,2021-05-13_08h34.08.004,ranlexdec,2020.2.5,Win32,60
,,,,,,,,,,,,right,1.137,0,13,13,156,1,lazúroz,KT113,Nő,1999,14,2021-05-13_08h34.08.004,ranlexdec,2020.2.5,Win32,60
,,,,,,,,,,,,right,0.769,0,14,14,194,1,végbél,KT113,Nő,1999,14,2021-05-13_08h34.08.004,ranlexdec,2020.2.5,Win32,60
,,,,,,,,,,,,right,0.817,0,15,15,68,1,kitin,KT113,Nő,1999,14,2021-05-13_08h34.08.004,ranlexdec,2020.2.5,Win32,60
,,,,,,,,,,,,right,0.697,0,16,16,201,1,szempont,KT113,Nő,1999,14,2021-05-13_08h34.08.004,ranlexdec,2020.2.5,Win32,60
,,,,,,,,,,,,left,1.114,0,17,17,36,1,tröshet,KT113,Nő,1999,14,2021-05-13_08h34.08.004,ranlexdec,2020.2.5,Win32,60
,,,,,,,,,,,,left,1.568,0,18,18,50,1,csenyei,KT113,Nő,1999,14,2021-05-13_08h34.08.004,ranlexdec,2020.2.5,Win32,60
,,,,,,,,,,,,right,0.798,0,19,19,122,1,égitest,KT113,Nő,1999,14,2021-05-13_08h34.08.004,ranlexdec,2020.2.5,Win32,60
,,,,,,,,,,,,right,0.914,0,20,20,6,1,csüggeszt,KT113,Nő,1999,14,2021-05-13_08h34.08.004,ranlexdec,2020.2.5,Win32,60
,,,,,,,,,,,,right,0.914,0,21,21,85,1,glükóz,KT113,Nő,1999,14,2021-05-13_08h34.08.004,ranlexdec,2020.2.5,Win32,60
,,,,,,,,,,,,left,2.015,0,22,22,197,1,krakéler,KT113,Nő,1999,14,2021-05-13_08h34.08.004,ranlexdec,2020.2.5,Win32,60
