ready2_2.keys,ready2_2.rt,ready2.keys,ready2.rt,key_resp.keys,key_resp.rt,key_resp_3.keys,key_resp_3.rt,key_resp_2.keys,key_resp_2.rt,ready3.keys,ready3.rt,resp.keys,resp.rt,withinBlock.thisRepN,withinBlock.thisTrialN,withinBlock.thisN,withinBlock.thisIndex,withinBlock.ran,word,Azonosító,Az Ön neme,Születési éve,Hány évet töltött az iskolapadban (egyetemet is beleértve),date,expName,psychopyVersion,OS,frameRate
right,18.94994,right,16.22552,right,1.32673,left,1.52951,left,1.891045,right,8.00203,right,0.783525,0,0,0,55,1,látszik,KT239,nő,1988,16,2021-05-14_16h07.22.264,ranlexdec,2020.2.5,Win32,60
,,,,,,,,,,,,right,1.02114,0,1,1,57,1,lejmol,KT239,nő,1988,16,2021-05-14_16h07.22.264,ranlexdec,2020.2.5,Win32,60
,,,,,,,,,,,,left,2.11416,0,2,2,18,1,csapattest,KT239,nő,1988,16,2021-05-14_16h07.22.264,ranlexdec,2020.2.5,Win32,60
,,,,,,,,,,,,right,0.67966,0,3,3,126,1,rejtőzik,KT239,nő,1988,16,2021-05-14_16h07.22.264,ranlexdec,2020.2.5,Win32,60
,,,,,,,,,,,,left,1.884065,0,4,4,50,1,csenyei,KT239,nő,1988,16,2021-05-14_16h07.22.264,ranlexdec,2020.2.5,Win32,60
,,,,,,,,,,,,left,1.228705,0,5,5,29,1,novagár,KT239,nő,1988,16,2021-05-14_16h07.22.264,ranlexdec,2020.2.5,Win32,60
,,,,,,,,,,,,right,3.167775,0,6,6,70,1,lakotthely,KT239,nő,1988,16,2021-05-14_16h07.22.264,ranlexdec,2020.2.5,Win32,60
,,,,,,,,,,,,right,2.048685,0,7,7,222,1,nyersarany,KT239,nő,1988,16,2021-05-14_16h07.22.264,ranlexdec,2020.2.5,Win32,60
,,,,,,,,,,,,right,1.41708,0,8,8,149,1,anorák,KT239,nő,1988,16,2021-05-14_16h07.22.264,ranlexdec,2020.2.5,Win32,60
,,,,,,,,,,,,left,1.252325,0,9,9,83,1,vonzum,KT239,nő,1988,16,2021-05-14_16h07.22.264,ranlexdec,2020.2.5,Win32,60
,,,,,,,,,,,,right,1.16535,0,10,10,170,1,változik,KT239,nő,1988,16,2021-05-14_16h07.22.264,ranlexdec,2020.2.5,Win32,60
,,,,,,,,,,,,right,0.89792,0,11,11,32,1,genom,KT239,nő,1988,16,2021-05-14_16h07.22.264,ranlexdec,2020.2.5,Win32,60
,,,,,,,,,,,,left,2.14712,0,12,12,4,1,viszonvád,KT239,nő,1988,16,2021-05-14_16h07.22.264,ranlexdec,2020.2.5,Win32,60
,,,,,,,,,,,,right,0.732355,0,13,13,188,1,sugár,KT239,nő,1988,16,2021-05-14_16h07.22.264,ranlexdec,2020.2.5,Win32,60
,,,,,,,,,,,,right,0.64894,0,14,14,12,1,gyapot,KT239,nő,1988,16,2021-05-14_16h07.22.264,ranlexdec,2020.2.5,Win32,60
,,,,,,,,,,,,left,1.597455,0,15,15,62,1,bizmut,KT239,nő,1988,16,2021-05-14_16h07.22.264,ranlexdec,2020.2.5,Win32,60
,,,,,,,,,,,,right,0.84765,0,16,16,140,1,diktátor,KT239,nő,1988,16,2021-05-14_16h07.22.264,ranlexdec,2020.2.5,Win32,60
,,,,,,,,,,,,left,4.13174,0,17,17,233,1,templomoz,KT239,nő,1988,16,2021-05-14_16h07.22.264,ranlexdec,2020.2.5,Win32,60
,,,,,,,,,,,,right,0.71419,0,18,18,113,1,piktogram,KT239,nő,1988,16,2021-05-14_16h07.22.264,ranlexdec,2020.2.5,Win32,60
,,,,,,,,,,,,right,0.597875,0,19,19,200,1,biliárd,KT239,nő,1988,16,2021-05-14_16h07.22.264,ranlexdec,2020.2.5,Win32,60
,,,,,,,,,,,,right,0.882775,0,20,20,54,1,fürkész,KT239,nő,1988,16,2021-05-14_16h07.22.264,ranlexdec,2020.2.5,Win32,60
