ready2_2.keys,ready2_2.rt,ready2.keys,ready2.rt,key_resp.keys,key_resp.rt,key_resp_3.keys,key_resp_3.rt,key_resp_2.keys,key_resp_2.rt,ready3.keys,ready3.rt,resp.keys,resp.rt,withinBlock.thisRepN,withinBlock.thisTrialN,withinBlock.thisN,withinBlock.thisIndex,withinBlock.ran,word,Azonosító,Az Ön neme,Születési éve,Hány évet töltött az iskolapadban (egyetemet is beleértve),date,expName,psychopyVersion,OS,frameRate
right,44.532815,right,40.65645,right,2.337725,left,0.937465,left,2.53606,right,16.923455,right,1.74865,0,0,0,99,1,sárgaréz,KT 130,nő,2000,13,2021-05-13_09h42.50.919,ranlexdec,2020.2.5,Win32,60
,,,,,,,,,,,,right,1.33317,0,1,1,40,1,diviz,KT 130,nő,2000,13,2021-05-13_09h42.50.919,ranlexdec,2020.2.5,Win32,60
,,,,,,,,,,,,right,3.223665,0,2,2,220,1,csontdarab,KT 130,nő,2000,13,2021-05-13_09h42.50.919,ranlexdec,2020.2.5,Win32,60
,,,,,,,,,,,,left,1.97381,0,3,3,27,1,sporthorgász,KT 130,nő,2000,13,2021-05-13_09h42.50.919,ranlexdec,2020.2.5,Win32,60
,,,,,,,,,,,,right,1.54441,0,4,4,9,1,hajlik,KT 130,nő,2000,13,2021-05-13_09h42.50.919,ranlexdec,2020.2.5,Win32,60
,,,,,,,,,,,,right,0.88288,0,5,5,79,1,extrém,KT 130,nő,2000,13,2021-05-13_09h42.50.919,ranlexdec,2020.2.5,Win32,60
,,,,,,,,,,,,left,1.276685,0,6,6,224,1,truccol,KT 130,nő,2000,13,2021-05-13_09h42.50.919,ranlexdec,2020.2.5,Win32,60
,,,,,,,,,,,,right,1.186315,0,7,7,170,1,változik,KT 130,nő,2000,13,2021-05-13_09h42.50.919,ranlexdec,2020.2.5,Win32,60
,,,,,,,,,,,,left,1.27077,0,8,8,195,1,petél,KT 130,nő,2000,13,2021-05-13_09h42.50.919,ranlexdec,2020.2.5,Win32,60
,,,,,,,,,,,,right,1.00682,0,9,9,20,1,század,KT 130,nő,2000,13,2021-05-13_09h42.50.919,ranlexdec,2020.2.5,Win32,60
,,,,,,,,,,,,right,0.9666,0,10,10,184,1,profit,KT 130,nő,2000,13,2021-05-13_09h42.50.919,ranlexdec,2020.2.5,Win32,60
,,,,,,,,,,,,right,1.16996,0,11,11,221,1,törődik,KT 130,nő,2000,13,2021-05-13_09h42.50.919,ranlexdec,2020.2.5,Win32,60
,,,,,,,,,,,,left,1.101675,0,12,12,118,1,libling,KT 130,nő,2000,13,2021-05-13_09h42.50.919,ranlexdec,2020.2.5,Win32,60
,,,,,,,,,,,,right,1.633835,0,13,13,113,1,piktogram,KT 130,nő,2000,13,2021-05-13_09h42.50.919,ranlexdec,2020.2.5,Win32,60
,,,,,,,,,,,,left,1.086885,0,14,14,102,1,pentez,KT 130,nő,2000,13,2021-05-13_09h42.50.919,ranlexdec,2020.2.5,Win32,60
,,,,,,,,,,,,right,1.003075,0,15,15,88,1,pohár,KT 130,nő,2000,13,2021-05-13_09h42.50.919,ranlexdec,2020.2.5,Win32,60
,,,,,,,,,,,,left,2.520665,0,16,16,103,1,szabotró,KT 130,nő,2000,13,2021-05-13_09h42.50.919,ranlexdec,2020.2.5,Win32,60
,,,,,,,,,,,,left,2.268625,0,17,17,203,1,abeti,KT 130,nő,2000,13,2021-05-13_09h42.50.919,ranlexdec,2020.2.5,Win32,60
,,,,,,,,,,,,left,3.979395,0,18,18,97,1,vésségi,KT 130,nő,2000,13,2021-05-13_09h42.50.919,ranlexdec,2020.2.5,Win32,60
,,,,,,,,,,,,right,2.72145,0,19,19,223,1,árstop,KT 130,nő,2000,13,2021-05-13_09h42.50.919,ranlexdec,2020.2.5,Win32,60
,,,,,,,,,,,,left,1.03665,0,20,20,77,1,egant,KT 130,nő,2000,13,2021-05-13_09h42.50.919,ranlexdec,2020.2.5,Win32,60
,,,,,,,,,,,,right,1.18429,0,21,21,48,1,reagál,KT 130,nő,2000,13,2021-05-13_09h42.50.919,ranlexdec,2020.2.5,Win32,60
,,,,,,,,,,,,left,1.76735,0,22,22,52,1,kunyai,KT 130,nő,2000,13,2021-05-13_09h42.50.919,ranlexdec,2020.2.5,Win32,60
,,,,,,,,,,,,left,2.608205,0,23,23,233,1,templomoz,KT 130,nő,2000,13,2021-05-13_09h42.50.919,ranlexdec,2020.2.5,Win32,60
,,,,,,,,,,,,right,1.111715,0,24,24,86,1,jármű,KT 130,nő,2000,13,2021-05-13_09h42.50.919,ranlexdec,2020.2.5,Win32,60
,,,,,,,,,,,,left,1.86463,0,25,25,1,1,csapdáz,KT 130,nő,2000,13,2021-05-13_09h42.50.919,ranlexdec,2020.2.5,Win32,60
,,,,,,,,,,,,right,2.334415,0,26,26,211,1,tábornagy,KT 130,nő,2000,13,2021-05-13_09h42.50.919,ranlexdec,2020.2.5,Win32,60
,,,,,,,,,,,,left,1.758395,0,27,27,229,1,lemesség,KT 130,nő,2000,13,2021-05-13_09h42.50.919,ranlexdec,2020.2.5,Win32,60
,,,,,,,,,,,,right,1.44963,0,28,28,160,1,százalék,KT 130,nő,2000,13,2021-05-13_09h42.50.919,ranlexdec,2020.2.5,Win32,60
,,,,,,,,,,,,right,2.27433,0,29,29,54,1,fürkész,KT 130,nő,2000,13,2021-05-13_09h42.50.919,ranlexdec,2020.2.5,Win32,60
,,,,,,,,,,,,right,1.257865,0,30,30,227,1,kötődik,KT 130,nő,2000,13,2021-05-13_09h42.50.919,ranlexdec,2020.2.5,Win32,60
,,,,,,,,,,,,left,1.48715,0,31,31,139,1,vároló,KT 130,nő,2000,13,2021-05-13_09h42.50.919,ranlexdec,2020.2.5,Win32,60
,,,,,,,,,,,,left,2.43203,0,32,32,237,1,forgórész,KT 130,nő,2000,13,2021-05-13_09h42.50.919,ranlexdec,2020.2.5,Win32,60
,,,,,,,,,,,,left,2.19826,0,33,33,127,1,rozintem,KT 130,nő,2000,13,2021-05-13_09h42.50.919,ranlexdec,2020.2.5,Win32,60
,,,,,,,,,,,,right,1.282045,0,34,34,169,1,komoly,KT 130,nő,2000,13,2021-05-13_09h42.50.919,ranlexdec,2020.2.5,Win32,60
,,,,,,,,,,,,right,2.20532,0,35,35,136,1,rücsök,KT 130,nő,2000,13,2021-05-13_09h42.50.919,ranlexdec,2020.2.5,Win32,60
,,,,,,,,,,,,right,2.732305,0,36,36,4,1,viszonvád,KT 130,nő,2000,13,2021-05-13_09h42.50.919,ranlexdec,2020.2.5,Win32,60
,,,,,,,,,,,,right,1.387905,0,37,37,185,1,gyülemlik,KT 130,nő,2000,13,2021-05-13_09h42.50.919,ranlexdec,2020.2.5,Win32,60
,,,,,,,,,,,,left,2.098885,0,38,38,157,1,káder,KT 130,nő,2000,13,2021-05-13_09h42.50.919,ranlexdec,2020.2.5,Win32,60
,,,,,,,,,,,,right,2.037965,0,39,39,248,1,örmény,KT 130,nő,2000,13,2021-05-13_09h42.50.919,ranlexdec,2020.2.5,Win32,60
,,,,,,,,,,,,left,1.982535,0,40,40,93,1,kilukát,KT 130,nő,2000,13,2021-05-13_09h42.50.919,ranlexdec,2020.2.5,Win32,60
,,,,,,,,,,,,right,1.01801,0,41,41,178,1,sziszeg,KT 130,nő,2000,13,2021-05-13_09h42.50.919,ranlexdec,2020.2.5,Win32,60
,,,,,,,,,,,,right,0.723935,0,42,42,244,1,kislány,KT 130,nő,2000,13,2021-05-13_09h42.50.919,ranlexdec,2020.2.5,Win32,60
,,,,,,,,,,,,left,2.03096,0,43,43,192,1,norvend,KT 130,nő,2000,13,2021-05-13_09h42.50.919,ranlexdec,2020.2.5,Win32,60
,,,,,,,,,,,,right,1.19917,0,44,44,247,1,ausztrál,KT 130,nő,2000,13,2021-05-13_09h42.50.919,ranlexdec,2020.2.5,Win32,60
,,,,,,,,,,,,left,1.77454,0,45,45,134,1,móringol,KT 130,nő,2000,13,2021-05-13_09h42.50.919,ranlexdec,2020.2.5,Win32,60
,,,,,,,,,,,,right,0.842325,0,46,46,73,1,olaj,KT 130,nő,2000,13,2021-05-13_09h42.50.919,ranlexdec,2020.2.5,Win32,60
,,,,,,,,,,,,right,1.694145,0,47,47,147,1,referál,KT 130,nő,2000,13,2021-05-13_09h42.50.919,ranlexdec,2020.2.5,Win32,60
,,,,,,,,,,,,left,1.132625,0,48,48,84,1,kúpol,KT 130,nő,2000,13,2021-05-13_09h42.50.919,ranlexdec,2020.2.5,Win32,60
,,,,,,,,,,,,right,1.482795,0,49,49,193,1,bacon,KT 130,nő,2000,13,2021-05-13_09h42.50.919,ranlexdec,2020.2.5,Win32,60
,,,,,,,,,,,,right,2.094515,0,50,50,6,1,csüggeszt,KT 130,nő,2000,13,2021-05-13_09h42.50.919,ranlexdec,2020.2.5,Win32,60
,,,,,,,,,,,,right,3.44696,0,51,51,123,1,luftballon,KT 130,nő,2000,13,2021-05-13_09h42.50.919,ranlexdec,2020.2.5,Win32,60
,,,,,,,,,,,,right,1.41059,0,52,52,32,1,genom,KT 130,nő,2000,13,2021-05-13_09h42.50.919,ranlexdec,2020.2.5,Win32,60
,,,,,,,,,,,,right,0.856335,0,53,53,12,1,gyapot,KT 130,nő,2000,13,2021-05-13_09h42.50.919,ranlexdec,2020.2.5,Win32,60
,,,,,,,,,,,,left,2.598335,0,54,54,42,1,összalaj,KT 130,nő,2000,13,2021-05-13_09h42.50.919,ranlexdec,2020.2.5,Win32,60
,,,,,,,,,,,,right,0.794035,0,55,55,28,1,gazdag,KT 130,nő,2000,13,2021-05-13_09h42.50.919,ranlexdec,2020.2.5,Win32,60
,,,,,,,,,,,,right,0.7414,0,56,56,7,1,űrlap,KT 130,nő,2000,13,2021-05-13_09h42.50.919,ranlexdec,2020.2.5,Win32,60
,,,,,,,,,,,,left,2.164905,0,57,57,222,1,nyersarany,KT 130,nő,2000,13,2021-05-13_09h42.50.919,ranlexdec,2020.2.5,Win32,60
,,,,,,,,,,,,left,1.63657,0,58,58,249,1,kencéz,KT 130,nő,2000,13,2021-05-13_09h42.50.919,ranlexdec,2020.2.5,Win32,60
,,,,,,,,,,,,right,1.732345,0,59,59,35,1,türemlik,KT 130,nő,2000,13,2021-05-13_09h42.50.919,ranlexdec,2020.2.5,Win32,60
,,,,,,,,,,,,left,2.902485,0,60,60,124,1,alkalom,KT 130,nő,2000,13,2021-05-13_09h42.50.919,ranlexdec,2020.2.5,Win32,60
,,,,,,,,,,,,right,4.18759,0,61,61,235,1,transzplantál,KT 130,nő,2000,13,2021-05-13_09h42.50.919,ranlexdec,2020.2.5,Win32,60
,,,,,,,,,,,,right,0.76213,0,62,62,214,1,tenger,KT 130,nő,2000,13,2021-05-13_09h42.50.919,ranlexdec,2020.2.5,Win32,60
,,,,,,,,,,,,right,1.05383,0,63,63,230,1,délceg,KT 130,nő,2000,13,2021-05-13_09h42.50.919,ranlexdec,2020.2.5,Win32,60
,,,,,,,,,,,,right,1.378195,0,64,64,226,1,szalicil,KT 130,nő,2000,13,2021-05-13_09h42.50.919,ranlexdec,2020.2.5,Win32,60
,,,,,,,,,,,,left,1.243525,0,65,65,47,1,döföl,KT 130,nő,2000,13,2021-05-13_09h42.50.919,ranlexdec,2020.2.5,Win32,60
,,,,,,,,,,,,right,1.05768,0,66,66,135,1,ion,KT 130,nő,2000,13,2021-05-13_09h42.50.919,ranlexdec,2020.2.5,Win32,60
,,,,,,,,,,,,left,1.902535,0,67,67,207,1,diffamál,KT 130,nő,2000,13,2021-05-13_09h42.50.919,ranlexdec,2020.2.5,Win32,60
,,,,,,,,,,,,left,2.068265,0,68,68,209,1,hidegház,KT 130,nő,2000,13,2021-05-13_09h42.50.919,ranlexdec,2020.2.5,Win32,60
,,,,,,,,,,,,right,0.933195,0,69,69,246,1,beton,KT 130,nő,2000,13,2021-05-13_09h42.50.919,ranlexdec,2020.2.5,Win32,60
,,,,,,,,,,,,left,2.272265,0,70,70,76,1,jegedény,KT 130,nő,2000,13,2021-05-13_09h42.50.919,ranlexdec,2020.2.5,Win32,60
,,,,,,,,,,,,left,1.249555,0,71,71,150,1,orront,KT 130,nő,2000,13,2021-05-13_09h42.50.919,ranlexdec,2020.2.5,Win32,60
,,,,,,,,,,,,right,2.038355,0,72,72,19,1,tangózik,KT 130,nő,2000,13,2021-05-13_09h42.50.919,ranlexdec,2020.2.5,Win32,60
,,,,,,,,,,,,right,1.257865,0,73,73,21,1,heveny,KT 130,nő,2000,13,2021-05-13_09h42.50.919,ranlexdec,2020.2.5,Win32,60
,,,,,,,,,,,,left,1.14986,0,74,74,175,1,szilikát,KT 130,nő,2000,13,2021-05-13_09h42.50.919,ranlexdec,2020.2.5,Win32,60
,,,,,,,,,,,,left,2.250605,0,75,75,71,1,extuál,KT 130,nő,2000,13,2021-05-13_09h42.50.919,ranlexdec,2020.2.5,Win32,60
,,,,,,,,,,,,right,1.767715,0,76,76,189,1,konverzál,KT 130,nő,2000,13,2021-05-13_09h42.50.919,ranlexdec,2020.2.5,Win32,60
,,,,,,,,,,,,right,1.11575,0,77,77,8,1,kulcscsont,KT 130,nő,2000,13,2021-05-13_09h42.50.919,ranlexdec,2020.2.5,Win32,60
,,,,,,,,,,,,left,2.29519,0,78,78,216,1,svábtök,KT 130,nő,2000,13,2021-05-13_09h42.50.919,ranlexdec,2020.2.5,Win32,60
,,,,,,,,,,,,right,0.96602,0,79,79,183,1,színpad,KT 130,nő,2000,13,2021-05-13_09h42.50.919,ranlexdec,2020.2.5,Win32,60
,,,,,,,,,,,,right,5.223485,0,80,80,186,1,piláf,KT 130,nő,2000,13,2021-05-13_09h42.50.919,ranlexdec,2020.2.5,Win32,60
,,,,,,,,,,,,right,1.72261,0,81,81,130,1,derít,KT 130,nő,2000,13,2021-05-13_09h42.50.919,ranlexdec,2020.2.5,Win32,60
,,,,,,,,,,,,right,1.974745,0,82,82,122,1,égitest,KT 130,nő,2000,13,2021-05-13_09h42.50.919,ranlexdec,2020.2.5,Win32,60
