ready2_2.keys,ready2_2.rt,ready2.keys,ready2.rt,key_resp.keys,key_resp.rt,key_resp_3.keys,key_resp_3.rt,key_resp_2.keys,key_resp_2.rt,ready3.keys,ready3.rt,resp.keys,resp.rt,withinBlock.thisRepN,withinBlock.thisTrialN,withinBlock.thisN,withinBlock.thisIndex,withinBlock.ran,word,Azonosító,Az Ön neme,Születési éve,Hány évet töltött az iskolapadban (egyetemet is beleértve),date,expName,psychopyVersion,OS,frameRate
space,20.55231,space,11.635155,right,1.133405,left,0.766755,right,0.93531,space,8.90047,left,1.755005,0,0,0,81,1,takorák,KT104,nő,2000.02.20.,15,2021-05-13_08h03.42.134,ranlexdec,2020.2.5,Win32,60
,,,,,,,,,,,,left,1.11122,0,1,1,77,1,egant,KT104,nő,2000.02.20.,15,2021-05-13_08h03.42.134,ranlexdec,2020.2.5,Win32,60
,,,,,,,,,,,,left,1.750875,0,2,2,142,1,storítő,KT104,nő,2000.02.20.,15,2021-05-13_08h03.42.134,ranlexdec,2020.2.5,Win32,60
,,,,,,,,,,,,left,2.197185,0,3,3,192,1,norvend,KT104,nő,2000.02.20.,15,2021-05-13_08h03.42.134,ranlexdec,2020.2.5,Win32,60
,,,,,,,,,,,,right,1.524615,0,4,4,18,1,csapattest,KT104,nő,2000.02.20.,15,2021-05-13_08h03.42.134,ranlexdec,2020.2.5,Win32,60
,,,,,,,,,,,,right,1.01033,0,5,5,244,1,kislány,KT104,nő,2000.02.20.,15,2021-05-13_08h03.42.134,ranlexdec,2020.2.5,Win32,60
,,,,,,,,,,,,right,0.612465,0,6,6,104,1,dolog,KT104,nő,2000.02.20.,15,2021-05-13_08h03.42.134,ranlexdec,2020.2.5,Win32,60
,,,,,,,,,,,,left,0.854575,0,7,7,133,1,hübrisz,KT104,nő,2000.02.20.,15,2021-05-13_08h03.42.134,ranlexdec,2020.2.5,Win32,60
,,,,,,,,,,,,right,1.08488,0,8,8,217,1,ifjít,KT104,nő,2000.02.20.,15,2021-05-13_08h03.42.134,ranlexdec,2020.2.5,Win32,60
,,,,,,,,,,,,left,1.059435,0,9,9,190,1,rámáz,KT104,nő,2000.02.20.,15,2021-05-13_08h03.42.134,ranlexdec,2020.2.5,Win32,60
,,,,,,,,,,,,right,0.92652,0,10,10,193,1,bacon,KT104,nő,2000.02.20.,15,2021-05-13_08h03.42.134,ranlexdec,2020.2.5,Win32,60
,,,,,,,,,,,,right,0.84555,0,11,11,227,1,kötődik,KT104,nő,2000.02.20.,15,2021-05-13_08h03.42.134,ranlexdec,2020.2.5,Win32,60
,,,,,,,,,,,,right,0.87958,0,12,12,98,1,mítosz,KT104,nő,2000.02.20.,15,2021-05-13_08h03.42.134,ranlexdec,2020.2.5,Win32,60
,,,,,,,,,,,,right,0.85959,0,13,13,178,1,sziszeg,KT104,nő,2000.02.20.,15,2021-05-13_08h03.42.134,ranlexdec,2020.2.5,Win32,60
,,,,,,,,,,,,right,0.6357,0,14,14,179,1,töredék,KT104,nő,2000.02.20.,15,2021-05-13_08h03.42.134,ranlexdec,2020.2.5,Win32,60
,,,,,,,,,,,,right,1.675735,0,15,15,97,1,vésségi,KT104,nő,2000.02.20.,15,2021-05-13_08h03.42.134,ranlexdec,2020.2.5,Win32,60
,,,,,,,,,,,,left,0.96804,0,16,16,3,1,tömzsa,KT104,nő,2000.02.20.,15,2021-05-13_08h03.42.134,ranlexdec,2020.2.5,Win32,60
,,,,,,,,,,,,right,0.88289,0,17,17,231,1,igény,KT104,nő,2000.02.20.,15,2021-05-13_08h03.42.134,ranlexdec,2020.2.5,Win32,60
,,,,,,,,,,,,right,0.959265,0,18,18,230,1,délceg,KT104,nő,2000.02.20.,15,2021-05-13_08h03.42.134,ranlexdec,2020.2.5,Win32,60
,,,,,,,,,,,,left,1.15753,0,19,19,93,1,kilukát,KT104,nő,2000.02.20.,15,2021-05-13_08h03.42.134,ranlexdec,2020.2.5,Win32,60
,,,,,,,,,,,,left,1.57496,0,20,20,72,1,mihálóz,KT104,nő,2000.02.20.,15,2021-05-13_08h03.42.134,ranlexdec,2020.2.5,Win32,60
,,,,,,,,,,,,right,0.819415,0,21,21,54,1,fürkész,KT104,nő,2000.02.20.,15,2021-05-13_08h03.42.134,ranlexdec,2020.2.5,Win32,60
,,,,,,,,,,,,right,0.699305,0,22,22,170,1,változik,KT104,nő,2000.02.20.,15,2021-05-13_08h03.42.134,ranlexdec,2020.2.5,Win32,60
,,,,,,,,,,,,right,1.80223,0,23,23,30,1,dádá,KT104,nő,2000.02.20.,15,2021-05-13_08h03.42.134,ranlexdec,2020.2.5,Win32,60
,,,,,,,,,,,,left,1.860465,0,24,24,195,1,petél,KT104,nő,2000.02.20.,15,2021-05-13_08h03.42.134,ranlexdec,2020.2.5,Win32,60
,,,,,,,,,,,,left,1.593225,0,25,25,141,1,hider,KT104,nő,2000.02.20.,15,2021-05-13_08h03.42.134,ranlexdec,2020.2.5,Win32,60
,,,,,,,,,,,,right,0.685185,0,26,26,213,1,eszköz,KT104,nő,2000.02.20.,15,2021-05-13_08h03.42.134,ranlexdec,2020.2.5,Win32,60
,,,,,,,,,,,,right,0.75906,0,27,27,126,1,rejtőzik,KT104,nő,2000.02.20.,15,2021-05-13_08h03.42.134,ranlexdec,2020.2.5,Win32,60
,,,,,,,,,,,,right,0.590815,0,28,28,7,1,űrlap,KT104,nő,2000.02.20.,15,2021-05-13_08h03.42.134,ranlexdec,2020.2.5,Win32,60
,,,,,,,,,,,,right,1.071075,0,29,29,100,1,balközép,KT104,nő,2000.02.20.,15,2021-05-13_08h03.42.134,ranlexdec,2020.2.5,Win32,60
,,,,,,,,,,,,left,1.53257,0,30,30,117,1,ószeven,KT104,nő,2000.02.20.,15,2021-05-13_08h03.42.134,ranlexdec,2020.2.5,Win32,60
,,,,,,,,,,,,right,0.647735,0,31,31,34,1,csengettyű,KT104,nő,2000.02.20.,15,2021-05-13_08h03.42.134,ranlexdec,2020.2.5,Win32,60
,,,,,,,,,,,,right,0.64216,0,32,32,79,1,extrém,KT104,nő,2000.02.20.,15,2021-05-13_08h03.42.134,ranlexdec,2020.2.5,Win32,60
,,,,,,,,,,,,right,1.99245,0,33,33,200,1,biliárd,KT104,nő,2000.02.20.,15,2021-05-13_08h03.42.134,ranlexdec,2020.2.5,Win32,60
,,,,,,,,,,,,left,1.849725,0,34,34,205,1,mimézis,KT104,nő,2000.02.20.,15,2021-05-13_08h03.42.134,ranlexdec,2020.2.5,Win32,60
,,,,,,,,,,,,right,0.54526,0,35,35,208,1,lélek,KT104,nő,2000.02.20.,15,2021-05-13_08h03.42.134,ranlexdec,2020.2.5,Win32,60
,,,,,,,,,,,,right,1.425815,0,36,36,232,1,tropikus,KT104,nő,2000.02.20.,15,2021-05-13_08h03.42.134,ranlexdec,2020.2.5,Win32,60
,,,,,,,,,,,,left,2.2497,0,37,37,76,1,jegedény,KT104,nő,2000.02.20.,15,2021-05-13_08h03.42.134,ranlexdec,2020.2.5,Win32,60
,,,,,,,,,,,,right,1.27889,0,38,38,136,1,rücsök,KT104,nő,2000.02.20.,15,2021-05-13_08h03.42.134,ranlexdec,2020.2.5,Win32,60
,,,,,,,,,,,,right,0.684435,0,39,39,124,1,alkalom,KT104,nő,2000.02.20.,15,2021-05-13_08h03.42.134,ranlexdec,2020.2.5,Win32,60
,,,,,,,,,,,,right,1.235875,0,40,40,57,1,lejmol,KT104,nő,2000.02.20.,15,2021-05-13_08h03.42.134,ranlexdec,2020.2.5,Win32,60
,,,,,,,,,,,,right,0.57972,0,41,41,58,1,barát,KT104,nő,2000.02.20.,15,2021-05-13_08h03.42.134,ranlexdec,2020.2.5,Win32,60
,,,,,,,,,,,,left,1.691785,0,42,42,23,1,szelégül,KT104,nő,2000.02.20.,15,2021-05-13_08h03.42.134,ranlexdec,2020.2.5,Win32,60
,,,,,,,,,,,,right,1.0813,0,43,43,13,1,törköly,KT104,nő,2000.02.20.,15,2021-05-13_08h03.42.134,ranlexdec,2020.2.5,Win32,60
,,,,,,,,,,,,left,1.0157,0,44,44,109,1,vényegő,KT104,nő,2000.02.20.,15,2021-05-13_08h03.42.134,ranlexdec,2020.2.5,Win32,60
,,,,,,,,,,,,right,0.947435,0,45,45,185,1,gyülemlik,KT104,nő,2000.02.20.,15,2021-05-13_08h03.42.134,ranlexdec,2020.2.5,Win32,60
,,,,,,,,,,,,right,0.763405,0,46,46,122,1,égitest,KT104,nő,2000.02.20.,15,2021-05-13_08h03.42.134,ranlexdec,2020.2.5,Win32,60
,,,,,,,,,,,,left,1.214425,0,47,47,181,1,dohorpák,KT104,nő,2000.02.20.,15,2021-05-13_08h03.42.134,ranlexdec,2020.2.5,Win32,60
,,,,,,,,,,,,left,1.781255,0,48,48,166,1,retálhit,KT104,nő,2000.02.20.,15,2021-05-13_08h03.42.134,ranlexdec,2020.2.5,Win32,60
,,,,,,,,,,,,right,0.96466,0,49,49,68,1,kitin,KT104,nő,2000.02.20.,15,2021-05-13_08h03.42.134,ranlexdec,2020.2.5,Win32,60
,,,,,,,,,,,,right,0.90901,0,50,50,182,1,nagyszámú,KT104,nő,2000.02.20.,15,2021-05-13_08h03.42.134,ranlexdec,2020.2.5,Win32,60
,,,,,,,,,,,,right,1.03775,0,51,51,152,1,rakódik,KT104,nő,2000.02.20.,15,2021-05-13_08h03.42.134,ranlexdec,2020.2.5,Win32,60
,,,,,,,,,,,,left,1.19269,0,52,52,103,1,szabotró,KT104,nő,2000.02.20.,15,2021-05-13_08h03.42.134,ranlexdec,2020.2.5,Win32,60
,,,,,,,,,,,,right,0.61082,0,53,53,48,1,reagál,KT104,nő,2000.02.20.,15,2021-05-13_08h03.42.134,ranlexdec,2020.2.5,Win32,60
,,,,,,,,,,,,right,1.01846,0,54,54,164,1,kurzivál,KT104,nő,2000.02.20.,15,2021-05-13_08h03.42.134,ranlexdec,2020.2.5,Win32,60
,,,,,,,,,,,,right,0.84355,0,55,55,149,1,anorák,KT104,nő,2000.02.20.,15,2021-05-13_08h03.42.134,ranlexdec,2020.2.5,Win32,60
,,,,,,,,,,,,right,0.96224,0,56,56,222,1,nyersarany,KT104,nő,2000.02.20.,15,2021-05-13_08h03.42.134,ranlexdec,2020.2.5,Win32,60
,,,,,,,,,,,,right,1.800205,0,57,57,215,1,neoprén,KT104,nő,2000.02.20.,15,2021-05-13_08h03.42.134,ranlexdec,2020.2.5,Win32,60
