ready2_2.keys,ready2_2.rt,ready2.keys,ready2.rt,key_resp.keys,key_resp.rt,key_resp_3.keys,key_resp_3.rt,key_resp_2.keys,key_resp_2.rt,ready3.keys,ready3.rt,resp.keys,resp.rt,withinBlock.thisRepN,withinBlock.thisTrialN,withinBlock.thisN,withinBlock.thisIndex,withinBlock.ran,word,Azonosító,Az Ön neme,Születési éve,Hány évet töltött az iskolapadban (egyetemet is beleértve),date,expName,psychopyVersion,OS,frameRate
right,58.404,right,49.203,right,1.958,left,1.48,left,2.81,right,12.454,right,1.731,0,0,0,156,1,lazúroz,KT120,nő,1977,17,2021-05-13_09h21.58.450,ranlexdec,2020.2.5,Win32,60
,,,,,,,,,,,,left,4.78,0,1,1,216,1,svábtök,KT120,nő,1977,17,2021-05-13_09h21.58.450,ranlexdec,2020.2.5,Win32,60
,,,,,,,,,,,,right,0.767,0,2,2,88,1,pohár,KT120,nő,1977,17,2021-05-13_09h21.58.450,ranlexdec,2020.2.5,Win32,60
,,,,,,,,,,,,right,0.735,0,3,3,28,1,gazdag,KT120,nő,1977,17,2021-05-13_09h21.58.450,ranlexdec,2020.2.5,Win32,60
,,,,,,,,,,,,left,2.181,0,4,4,142,1,storítő,KT120,nő,1977,17,2021-05-13_09h21.58.450,ranlexdec,2020.2.5,Win32,60
,,,,,,,,,,,,left,2.947,0,5,5,121,1,aggófű,KT120,nő,1977,17,2021-05-13_09h21.58.450,ranlexdec,2020.2.5,Win32,60
,,,,,,,,,,,,right,0.967,0,6,6,149,1,anorák,KT120,nő,1977,17,2021-05-13_09h21.58.450,ranlexdec,2020.2.5,Win32,60
,,,,,,,,,,,,right,1.532,0,7,7,39,1,könnyelmű,KT120,nő,1977,17,2021-05-13_09h21.58.450,ranlexdec,2020.2.5,Win32,60
,,,,,,,,,,,,right,1.082,0,8,8,99,1,sárgaréz,KT120,nő,1977,17,2021-05-13_09h21.58.450,ranlexdec,2020.2.5,Win32,60
,,,,,,,,,,,,left,2.078,0,9,9,23,1,szelégül,KT120,nő,1977,17,2021-05-13_09h21.58.450,ranlexdec,2020.2.5,Win32,60
