ready2_2.keys,ready2_2.rt,ready2.keys,ready2.rt,key_resp.keys,key_resp.rt,key_resp_3.keys,key_resp_3.rt,key_resp_2.keys,key_resp_2.rt,ready3.keys,ready3.rt,resp.keys,resp.rt,withinBlock.thisRepN,withinBlock.thisTrialN,withinBlock.thisN,withinBlock.thisIndex,withinBlock.ran,word,Azonosító,Az Ön neme,Születési éve,Hány évet töltött az iskolapadban (egyetemet is beleértve),date,expName,psychopyVersion,OS,frameRate
,,,,,,,,,,,,left,1.014725,0,23,23,131,1,vetézmés,KT147,nő,1989,17,2021-05-13_10h48.50.348,ranlexdec,2020.2.5,Win32,60
,,,,,,,,,,,,right,1.284875,0,24,24,132,1,hatalom,KT147,nő,1989,17,2021-05-13_10h48.50.348,ranlexdec,2020.2.5,Win32,60
,,,,,,,,,,,,right,1.72902,0,25,25,35,1,türemlik,KT147,nő,1989,17,2021-05-13_10h48.50.348,ranlexdec,2020.2.5,Win32,60
,,,,,,,,,,,,right,0.750945,0,26,26,177,1,pereg,KT147,nő,1989,17,2021-05-13_10h48.50.348,ranlexdec,2020.2.5,Win32,60
,,,,,,,,,,,,right,1.43402,0,27,27,162,1,nimbus,KT147,nő,1989,17,2021-05-13_10h48.50.348,ranlexdec,2020.2.5,Win32,60
,,,,,,,,,,,,right,0.59006,0,28,28,151,1,komplex,KT147,nő,1989,17,2021-05-13_10h48.50.348,ranlexdec,2020.2.5,Win32,60
,,,,,,,,,,,,left,0.876565,0,29,29,76,1,jegedény,KT147,nő,1989,17,2021-05-13_10h48.50.348,ranlexdec,2020.2.5,Win32,60
,,,,,,,,,,,,right,1.016745,0,30,30,59,1,ómagyar,KT147,nő,1989,17,2021-05-13_10h48.50.348,ranlexdec,2020.2.5,Win32,60
,,,,,,,,,,,,right,0.82802,0,31,31,175,1,szilikát,KT147,nő,1989,17,2021-05-13_10h48.50.348,ranlexdec,2020.2.5,Win32,60
,,,,,,,,,,,,right,1.229385,0,32,32,190,1,rámáz,KT147,nő,1989,17,2021-05-13_10h48.50.348,ranlexdec,2020.2.5,Win32,60
,,,,,,,,,,,,right,2.06888,0,33,33,20,1,század,KT147,nő,1989,17,2021-05-13_10h48.50.348,ranlexdec,2020.2.5,Win32,60
,,,,,,,,,,,,left,1.57007,0,34,34,166,1,retálhit,KT147,nő,1989,17,2021-05-13_10h48.50.348,ranlexdec,2020.2.5,Win32,60
,,,,,,,,,,,,right,0.750445,0,35,35,90,1,orális,KT147,nő,1989,17,2021-05-13_10h48.50.348,ranlexdec,2020.2.5,Win32,60
,,,,,,,,,,,,right,0.58098,0,36,36,184,1,profit,KT147,nő,1989,17,2021-05-13_10h48.50.348,ranlexdec,2020.2.5,Win32,60
,,,,,,,,,,,,right,3.128655,0,37,37,17,1,magmatit,KT147,nő,1989,17,2021-05-13_10h48.50.348,ranlexdec,2020.2.5,Win32,60
,,,,,,,,,,,,left,1.166935,0,38,38,50,1,csenyei,KT147,nő,1989,17,2021-05-13_10h48.50.348,ranlexdec,2020.2.5,Win32,60
,,,,,,,,,,,,right,1.234405,0,39,39,210,1,karakter,KT147,nő,1989,17,2021-05-13_10h48.50.348,ranlexdec,2020.2.5,Win32,60
,,,,,,,,,,,,right,1.09771,0,40,40,189,1,konverzál,KT147,nő,1989,17,2021-05-13_10h48.50.348,ranlexdec,2020.2.5,Win32,60
,,,,,,,,,,,,left,1.83291,0,41,41,225,1,bajadér,KT147,nő,1989,17,2021-05-13_10h48.50.348,ranlexdec,2020.2.5,Win32,60
,,,,,,,,,,,,left,1.871075,0,42,42,4,1,viszonvád,KT147,nő,1989,17,2021-05-13_10h48.50.348,ranlexdec,2020.2.5,Win32,60
,,,,,,,,,,,,right,0.924635,0,43,43,157,1,káder,KT147,nő,1989,17,2021-05-13_10h48.50.348,ranlexdec,2020.2.5,Win32,60
,,,,,,,,,,,,right,0.557275,0,44,44,196,1,dolgozik,KT147,nő,1989,17,2021-05-13_10h48.50.348,ranlexdec,2020.2.5,Win32,60
,,,,,,,,,,,,left,4.28403,0,45,45,212,1,farkasbab,KT147,nő,1989,17,2021-05-13_10h48.50.348,ranlexdec,2020.2.5,Win32,60
,,,,,,,,,,,,right,4.36183,0,46,46,215,1,neoprén,KT147,nő,1989,17,2021-05-13_10h48.50.348,ranlexdec,2020.2.5,Win32,60
,,,,,,,,,,,,right,3.064945,0,47,47,222,1,nyersarany,KT147,nő,1989,17,2021-05-13_10h48.50.348,ranlexdec,2020.2.5,Win32,60
,,,,,,,,,,,,right,0.819425,0,48,48,67,1,szegény,KT147,nő,1989,17,2021-05-13_10h48.50.348,ranlexdec,2020.2.5,Win32,60
,,,,,,,,,,,,right,0.8756,0,49,49,14,1,selypít,KT147,nő,1989,17,2021-05-13_10h48.50.348,ranlexdec,2020.2.5,Win32,60
,,,,,,,,,,,,left,6.90076,0,50,50,233,1,templomoz,KT147,nő,1989,17,2021-05-13_10h48.50.348,ranlexdec,2020.2.5,Win32,60
,,,,,,,,,,,,right,2.59432,0,51,51,136,1,rücsök,KT147,nő,1989,17,2021-05-13_10h48.50.348,ranlexdec,2020.2.5,Win32,60
,,,,,,,,,,,,right,1.58038,0,52,52,46,1,kurzív,KT147,nő,1989,17,2021-05-13_10h48.50.348,ranlexdec,2020.2.5,Win32,60
,,,,,,,,,,,,right,0.756355,0,53,53,171,1,újgazdag,KT147,nő,1989,17,2021-05-13_10h48.50.348,ranlexdec,2020.2.5,Win32,60
,,,,,,,,,,,,right,1.12003,0,54,54,62,1,bizmut,KT147,nő,1989,17,2021-05-13_10h48.50.348,ranlexdec,2020.2.5,Win32,60
,,,,,,,,,,,,left,1.250015,0,55,55,155,1,megpadék,KT147,nő,1989,17,2021-05-13_10h48.50.348,ranlexdec,2020.2.5,Win32,60
,,,,,,,,,,,,right,1.616975,0,56,56,22,1,arzénsav,KT147,nő,1989,17,2021-05-13_10h48.50.348,ranlexdec,2020.2.5,Win32,60
,,,,,,,,,,,,right,3.581865,0,57,57,185,1,gyülemlik,KT147,nő,1989,17,2021-05-13_10h48.50.348,ranlexdec,2020.2.5,Win32,60
,,,,,,,,,,,,right,0.64929,0,58,58,61,1,régész,KT147,nő,1989,17,2021-05-13_10h48.50.348,ranlexdec,2020.2.5,Win32,60
,,,,,,,,,,,,left,1.13629,0,59,59,195,1,petél,KT147,nő,1989,17,2021-05-13_10h48.50.348,ranlexdec,2020.2.5,Win32,60
,,,,,,,,,,,,right,0.83494,0,60,60,238,1,bolgár,KT147,nő,1989,17,2021-05-13_10h48.50.348,ranlexdec,2020.2.5,Win32,60
,,,,,,,,,,,,right,1.08702,0,61,61,99,1,sárgaréz,KT147,nő,1989,17,2021-05-13_10h48.50.348,ranlexdec,2020.2.5,Win32,60
,,,,,,,,,,,,right,1.91411,0,62,62,234,1,fertilis,KT147,nő,1989,17,2021-05-13_10h48.50.348,ranlexdec,2020.2.5,Win32,60
,,,,,,,,,,,,left,1.471205,0,63,63,106,1,lalláz,KT147,nő,1989,17,2021-05-13_10h48.50.348,ranlexdec,2020.2.5,Win32,60
,,,,,,,,,,,,right,0.6989,0,64,64,140,1,diktátor,KT147,nő,1989,17,2021-05-13_10h48.50.348,ranlexdec,2020.2.5,Win32,60
,,,,,,,,,,,,right,15.65908,0,65,65,44,1,ingváll,KT147,nő,1989,17,2021-05-13_10h48.50.348,ranlexdec,2020.2.5,Win32,60
,,,,,,,,,,,,right,1.150575,0,66,66,148,1,mellényzseb,KT147,nő,1989,17,2021-05-13_10h48.50.348,ranlexdec,2020.2.5,Win32,60
,,,,,,,,,,,,right,0.64643,0,67,67,246,1,beton,KT147,nő,1989,17,2021-05-13_10h48.50.348,ranlexdec,2020.2.5,Win32,60
,,,,,,,,,,,,right,3.372675,0,68,68,209,1,hidegház,KT147,nő,1989,17,2021-05-13_10h48.50.348,ranlexdec,2020.2.5,Win32,60
,,,,,,,,,,,,right,1.755295,0,69,69,95,1,skubizik,KT147,nő,1989,17,2021-05-13_10h48.50.348,ranlexdec,2020.2.5,Win32,60
,,,,,,,,,,,,left,1.05208,0,70,70,192,1,norvend,KT147,nő,1989,17,2021-05-13_10h48.50.348,ranlexdec,2020.2.5,Win32,60
,,,,,,,,,,,,left,1.98191,0,71,71,70,1,lakotthely,KT147,nő,1989,17,2021-05-13_10h48.50.348,ranlexdec,2020.2.5,Win32,60
,,,,,,,,,,,,left,3.06476,0,72,72,164,1,kurzivál,KT147,nő,1989,17,2021-05-13_10h48.50.348,ranlexdec,2020.2.5,Win32,60
,,,,,,,,,,,,left,2.425225,0,73,73,153,1,kontrapunkt,KT147,nő,1989,17,2021-05-13_10h48.50.348,ranlexdec,2020.2.5,Win32,60
,,,,,,,,,,,,right,0.94504,0,74,74,231,1,igény,KT147,nő,1989,17,2021-05-13_10h48.50.348,ranlexdec,2020.2.5,Win32,60
,,,,,,,,,,,,right,16.29994,0,75,75,176,1,bélyeg,KT147,nő,1989,17,2021-05-13_10h48.50.348,ranlexdec,2020.2.5,Win32,60
,,,,,,,,,,,,left,1.66664,0,76,76,173,1,glosszáz,KT147,nő,1989,17,2021-05-13_10h48.50.348,ranlexdec,2020.2.5,Win32,60
,,,,,,,,,,,,right,1.68233,0,77,77,8,1,kulcscsont,KT147,nő,1989,17,2021-05-13_10h48.50.348,ranlexdec,2020.2.5,Win32,60
,,,,,,,,,,,,left,1.40628,0,78,78,150,1,orront,KT147,nő,1989,17,2021-05-13_10h48.50.348,ranlexdec,2020.2.5,Win32,60
,,,,,,,,,,,,left,2.374425,0,79,79,71,1,extuál,KT147,nő,1989,17,2021-05-13_10h48.50.348,ranlexdec,2020.2.5,Win32,60
,,,,,,,,,,,,left,2.031855,0,80,80,18,1,csapattest,KT147,nő,1989,17,2021-05-13_10h48.50.348,ranlexdec,2020.2.5,Win32,60
,,,,,,,,,,,,right,1.834695,0,81,81,146,1,kondenzcsík,KT147,nő,1989,17,2021-05-13_10h48.50.348,ranlexdec,2020.2.5,Win32,60
,,,,,,,,,,,,right,0.999685,0,82,82,182,1,nagyszámú,KT147,nő,1989,17,2021-05-13_10h48.50.348,ranlexdec,2020.2.5,Win32,60
,,,,,,,,,,,,right,0.60434,0,83,83,100,1,balközép,KT147,nő,1989,17,2021-05-13_10h48.50.348,ranlexdec,2020.2.5,Win32,60
,,,,,,,,,,,,left,1.365655,0,84,84,219,1,szimboló,KT147,nő,1989,17,2021-05-13_10h48.50.348,ranlexdec,2020.2.5,Win32,60
,,,,,,,,,,,,right,0.78188,0,85,85,236,1,csatázik,KT147,nő,1989,17,2021-05-13_10h48.50.348,ranlexdec,2020.2.5,Win32,60
,,,,,,,,,,,,right,2.758755,0,86,86,98,1,mítosz,KT147,nő,1989,17,2021-05-13_10h48.50.348,ranlexdec,2020.2.5,Win32,60
,,,,,,,,,,,,left,1.50002,0,87,87,232,1,tropikus,KT147,nő,1989,17,2021-05-13_10h48.50.348,ranlexdec,2020.2.5,Win32,60
,,,,,,,,,,,,left,1.13738,0,88,88,47,1,döföl,KT147,nő,1989,17,2021-05-13_10h48.50.348,ranlexdec,2020.2.5,Win32,60
,,,,,,,,,,,,left,3.132215,0,89,89,96,1,alfél,KT147,nő,1989,17,2021-05-13_10h48.50.348,ranlexdec,2020.2.5,Win32,60
,,,,,,,,,,,,right,2.02442,0,90,90,37,1,lukaszt,KT147,nő,1989,17,2021-05-13_10h48.50.348,ranlexdec,2020.2.5,Win32,60
,,,,,,,,,,,,right,1.180595,0,91,91,228,1,tarol,KT147,nő,1989,17,2021-05-13_10h48.50.348,ranlexdec,2020.2.5,Win32,60
,,,,,,,,,,,,right,0.635875,0,92,92,34,1,csengettyű,KT147,nő,1989,17,2021-05-13_10h48.50.348,ranlexdec,2020.2.5,Win32,60
,,,,,,,,,,,,left,2.69787,0,93,93,81,1,takorák,KT147,nő,1989,17,2021-05-13_10h48.50.348,ranlexdec,2020.2.5,Win32,60
,,,,,,,,,,,,left,0.928435,0,94,94,75,1,karnogó,KT147,nő,1989,17,2021-05-13_10h48.50.348,ranlexdec,2020.2.5,Win32,60
,,,,,,,,,,,,right,0.84061,0,95,95,74,1,püffeszt,KT147,nő,1989,17,2021-05-13_10h48.50.348,ranlexdec,2020.2.5,Win32,60
,,,,,,,,,,,,right,2.4333,0,96,96,240,1,áradmány,KT147,nő,1989,17,2021-05-13_10h48.50.348,ranlexdec,2020.2.5,Win32,60
,,,,,,,,,,,,right,0.94528,0,97,97,69,1,gerencsér,KT147,nő,1989,17,2021-05-13_10h48.50.348,ranlexdec,2020.2.5,Win32,60
,,,,,,,,,,,,left,1.37023,0,98,98,109,1,vényegő,KT147,nő,1989,17,2021-05-13_10h48.50.348,ranlexdec,2020.2.5,Win32,60
,,,,,,,,,,,,right,1.00204,0,99,99,129,1,turné,KT147,nő,1989,17,2021-05-13_10h48.50.348,ranlexdec,2020.2.5,Win32,60
,,,,,,,,,,,,left,0.930145,0,100,100,203,1,abeti,KT147,nő,1989,17,2021-05-13_10h48.50.348,ranlexdec,2020.2.5,Win32,60
,,,,,,,,,,,,left,2.99372,0,101,101,180,1,adszorbens,KT147,nő,1989,17,2021-05-13_10h48.50.348,ranlexdec,2020.2.5,Win32,60
,,,,,,,,,,,,left,1.32516,0,102,102,119,1,cugehőr,KT147,nő,1989,17,2021-05-13_10h48.50.348,ranlexdec,2020.2.5,Win32,60
,,,,,,,,,,,,left,1.126045,0,103,103,2,1,gyásos,KT147,nő,1989,17,2021-05-13_10h48.50.348,ranlexdec,2020.2.5,Win32,60
,,,,,,,,,,,,right,1.00391,0,104,104,101,1,nukleon,KT147,nő,1989,17,2021-05-13_10h48.50.348,ranlexdec,2020.2.5,Win32,60
,,,,,,,,,,,,left,0.945335,0,105,105,133,1,hübrisz,KT147,nő,1989,17,2021-05-13_10h48.50.348,ranlexdec,2020.2.5,Win32,60
,,,,,,,,,,,,right,0.705495,0,106,106,244,1,kislány,KT147,nő,1989,17,2021-05-13_10h48.50.348,ranlexdec,2020.2.5,Win32,60
,,,,,,,,,,,,right,0.8402,0,107,107,147,1,referál,KT147,nő,1989,17,2021-05-13_10h48.50.348,ranlexdec,2020.2.5,Win32,60
,,,,,,,,,,,,left,0.76602,0,108,108,107,1,kelől,KT147,nő,1989,17,2021-05-13_10h48.50.348,ranlexdec,2020.2.5,Win32,60
,,,,,,,,,,,,left,1.11155,0,109,109,29,1,novagár,KT147,nő,1989,17,2021-05-13_10h48.50.348,ranlexdec,2020.2.5,Win32,60
,,,,,,,,,,,,left,0.855895,0,110,110,72,1,mihálóz,KT147,nő,1989,17,2021-05-13_10h48.50.348,ranlexdec,2020.2.5,Win32,60
,,,,,,,,,,,,right,0.807545,0,111,111,86,1,jármű,KT147,nő,1989,17,2021-05-13_10h48.50.348,ranlexdec,2020.2.5,Win32,60
,,,,,,,,,,,,left,1.77231,0,112,112,51,1,bajuszfű,KT147,nő,1989,17,2021-05-13_10h48.50.348,ranlexdec,2020.2.5,Win32,60
,,,,,,,,,,,,left,1.92999,0,113,113,42,1,összalaj,KT147,nő,1989,17,2021-05-13_10h48.50.348,ranlexdec,2020.2.5,Win32,60
,,,,,,,,,,,,right,0.792135,0,114,114,88,1,pohár,KT147,nő,1989,17,2021-05-13_10h48.50.348,ranlexdec,2020.2.5,Win32,60
,,,,,,,,,,,,left,1.601885,0,115,115,142,1,storítő,KT147,nő,1989,17,2021-05-13_10h48.50.348,ranlexdec,2020.2.5,Win32,60
,,,,,,,,,,,,right,0.721115,0,116,116,54,1,fürkész,KT147,nő,1989,17,2021-05-13_10h48.50.348,ranlexdec,2020.2.5,Win32,60
,,,,,,,,,,,,right,2.02833,0,117,117,243,1,dipeptid,KT147,nő,1989,17,2021-05-13_10h48.50.348,ranlexdec,2020.2.5,Win32,60
,,,,,,,,,,,,right,0.623845,0,118,118,55,1,látszik,KT147,nő,1989,17,2021-05-13_10h48.50.348,ranlexdec,2020.2.5,Win32,60
,,,,,,,,,,,,right,0.90781,0,119,119,122,1,égitest,KT147,nő,1989,17,2021-05-13_10h48.50.348,ranlexdec,2020.2.5,Win32,60
,,,,,,,,,,,,left,0.705635,0,120,120,24,1,kosi,KT147,nő,1989,17,2021-05-13_10h48.50.348,ranlexdec,2020.2.5,Win32,60
,,,,,,,,,,,,right,0.703655,0,121,121,144,1,rövid,KT147,nő,1989,17,2021-05-13_10h48.50.348,ranlexdec,2020.2.5,Win32,60
,,,,,,,,,,,,right,2.688035,0,122,122,199,1,ború,KT147,nő,1989,17,2021-05-13_10h48.50.348,ranlexdec,2020.2.5,Win32,60
,,,,,,,,,,,,left,0.72968,0,123,123,141,1,hider,KT147,nő,1989,17,2021-05-13_10h48.50.348,ranlexdec,2020.2.5,Win32,60
,,,,,,,,,,,,right,0.76327,0,124,124,170,1,változik,KT147,nő,1989,17,2021-05-13_10h48.50.348,ranlexdec,2020.2.5,Win32,60
,,,,,,,,,,,,right,0.77976,0,125,125,188,1,sugár,KT147,nő,1989,17,2021-05-13_10h48.50.348,ranlexdec,2020.2.5,Win32,60
,,,,,,,,,,,,right,1.60694,0,126,126,135,1,ion,KT147,nő,1989,17,2021-05-13_10h48.50.348,ranlexdec,2020.2.5,Win32,60
,,,,,,,,,,,,right,0.965625,0,127,127,247,1,ausztrál,KT147,nő,1989,17,2021-05-13_10h48.50.348,ranlexdec,2020.2.5,Win32,60
,,,,,,,,,,,,right,1.853675,0,128,128,56,1,kanalaz,KT147,nő,1989,17,2021-05-13_10h48.50.348,ranlexdec,2020.2.5,Win32,60
,,,,,,,,,,,,right,5.854385,0,129,129,138,1,gyűjtemény,KT147,nő,1989,17,2021-05-13_10h48.50.348,ranlexdec,2020.2.5,Win32,60
,,,,,,,,,,,,right,1.10375,0,130,130,194,1,végbél,KT147,nő,1989,17,2021-05-13_10h48.50.348,ranlexdec,2020.2.5,Win32,60
,,,,,,,,,,,,right,2.24323,0,131,131,114,1,tartalom,KT147,nő,1989,17,2021-05-13_10h48.50.348,ranlexdec,2020.2.5,Win32,60
,,,,,,,,,,,,left,1.886035,0,132,132,191,1,hitódó,KT147,nő,1989,17,2021-05-13_10h48.50.348,ranlexdec,2020.2.5,Win32,60
,,,,,,,,,,,,left,2.693185,0,133,133,66,1,parkkói,KT147,nő,1989,17,2021-05-13_10h48.50.348,ranlexdec,2020.2.5,Win32,60
,,,,,,,,,,,,left,1.04785,0,134,134,186,1,piláf,KT147,nő,1989,17,2021-05-13_10h48.50.348,ranlexdec,2020.2.5,Win32,60
,,,,,,,,,,,,left,1.528655,0,135,135,103,1,szabotró,KT147,nő,1989,17,2021-05-13_10h48.50.348,ranlexdec,2020.2.5,Win32,60
,,,,,,,,,,,,right,0.99457,0,136,136,21,1,heveny,KT147,nő,1989,17,2021-05-13_10h48.50.348,ranlexdec,2020.2.5,Win32,60
,,,,,,,,,,,,right,0.569115,0,137,137,156,1,lazúroz,KT147,nő,1989,17,2021-05-13_10h48.50.348,ranlexdec,2020.2.5,Win32,60
,,,,,,,,,,,,right,0.658525,0,138,138,87,1,forrpont,KT147,nő,1989,17,2021-05-13_10h48.50.348,ranlexdec,2020.2.5,Win32,60
,,,,,,,,,,,,left,1.041625,0,139,139,198,1,lublika,KT147,nő,1989,17,2021-05-13_10h48.50.348,ranlexdec,2020.2.5,Win32,60
,,,,,,,,,,,,right,1.94602,0,140,140,224,1,truccol,KT147,nő,1989,17,2021-05-13_10h48.50.348,ranlexdec,2020.2.5,Win32,60
,,,,,,,,,,,,left,1.092755,0,141,141,197,1,krakéler,KT147,nő,1989,17,2021-05-13_10h48.50.348,ranlexdec,2020.2.5,Win32,60
,,,,,,,,,,,,right,0.63535,0,142,142,206,1,horizont,KT147,nő,1989,17,2021-05-13_10h48.50.348,ranlexdec,2020.2.5,Win32,60
,,,,,,,,,,,,right,1.131375,0,143,143,143,1,rojtoz,KT147,nő,1989,17,2021-05-13_10h48.50.348,ranlexdec,2020.2.5,Win32,60
,,,,,,,,,,,,left,2.919485,0,144,144,139,1,vároló,KT147,nő,1989,17,2021-05-13_10h48.50.348,ranlexdec,2020.2.5,Win32,60
,,,,,,,,,,,,left,1.194535,0,145,145,84,1,kúpol,KT147,nő,1989,17,2021-05-13_10h48.50.348,ranlexdec,2020.2.5,Win32,60
,,,,,,,,,,,,right,1.19897,0,146,146,174,1,cianid,KT147,nő,1989,17,2021-05-13_10h48.50.348,ranlexdec,2020.2.5,Win32,60
,,,,,,,,,,,,left,1.75322,0,147,147,137,1,aragas,KT147,nő,1989,17,2021-05-13_10h48.50.348,ranlexdec,2020.2.5,Win32,60
,,,,,,,,,,,,left,2.476485,0,148,148,65,1,infimum,KT147,nő,1989,17,2021-05-13_10h48.50.348,ranlexdec,2020.2.5,Win32,60
,,,,,,,,,,,,right,1.605135,0,149,149,110,1,időszak,KT147,nő,1989,17,2021-05-13_10h48.50.348,ranlexdec,2020.2.5,Win32,60
,,,,,,,,,,,,right,0.612435,0,150,150,12,1,gyapot,KT147,nő,1989,17,2021-05-13_10h48.50.348,ranlexdec,2020.2.5,Win32,60
,,,,,,,,,,,,right,0.615575,0,151,151,41,1,nagybeteg,KT147,nő,1989,17,2021-05-13_10h48.50.348,ranlexdec,2020.2.5,Win32,60
,,,,,,,,,,,,right,0.70886,0,152,152,248,1,örmény,KT147,nő,1989,17,2021-05-13_10h48.50.348,ranlexdec,2020.2.5,Win32,60
,,,,,,,,,,,,right,0.62963,0,153,153,161,1,példakép,KT147,nő,1989,17,2021-05-13_10h48.50.348,ranlexdec,2020.2.5,Win32,60
,,,,,,,,,,,,right,0.746645,0,154,154,152,1,rakódik,KT147,nő,1989,17,2021-05-13_10h48.50.348,ranlexdec,2020.2.5,Win32,60
,,,,,,,,,,,,right,0.752865,0,155,155,79,1,extrém,KT147,nő,1989,17,2021-05-13_10h48.50.348,ranlexdec,2020.2.5,Win32,60
,,,,,,,,,,,,right,0.96842,0,156,156,183,1,színpad,KT147,nő,1989,17,2021-05-13_10h48.50.348,ranlexdec,2020.2.5,Win32,60
,,,,,,,,,,,,left,1.07055,0,157,157,26,1,aurult,KT147,nő,1989,17,2021-05-13_10h48.50.348,ranlexdec,2020.2.5,Win32,60
,,,,,,,,,,,,right,0.73761,0,158,158,64,1,hálózsák,KT147,nő,1989,17,2021-05-13_10h48.50.348,ranlexdec,2020.2.5,Win32,60
,,,,,,,,,,,,left,1.083655,0,159,159,108,1,konyrúd,KT147,nő,1989,17,2021-05-13_10h48.50.348,ranlexdec,2020.2.5,Win32,60
,,,,,,,,,,,,right,1.46417,0,160,160,128,1,csüggedez,KT147,nő,1989,17,2021-05-13_10h48.50.348,ranlexdec,2020.2.5,Win32,60
,,,,,,,,,,,,right,1.11855,0,161,161,178,1,sziszeg,KT147,nő,1989,17,2021-05-13_10h48.50.348,ranlexdec,2020.2.5,Win32,60
,,,,,,,,,,,,left,1.071855,0,162,162,94,1,rotor,KT147,nő,1989,17,2021-05-13_10h48.50.348,ranlexdec,2020.2.5,Win32,60
,,,,,,,,,,,,right,1.1181,0,163,163,163,1,kollapszus,KT147,nő,1989,17,2021-05-13_10h48.50.348,ranlexdec,2020.2.5,Win32,60
,,,,,,,,,,,,right,0.702045,0,164,164,31,1,iszlám,KT147,nő,1989,17,2021-05-13_10h48.50.348,ranlexdec,2020.2.5,Win32,60
,,,,,,,,,,,,right,0.728995,0,165,165,172,1,kettősfém,KT147,nő,1989,17,2021-05-13_10h48.50.348,ranlexdec,2020.2.5,Win32,60
