ready2_2.keys,ready2_2.rt,ready2.keys,ready2.rt,key_resp.keys,key_resp.rt,key_resp_3.keys,key_resp_3.rt,key_resp_2.keys,key_resp_2.rt,ready3.keys,ready3.rt,resp.keys,resp.rt,withinBlock.thisRepN,withinBlock.thisTrialN,withinBlock.thisN,withinBlock.thisIndex,withinBlock.ran,word,Azonosító,Az Ön neme,Születési éve,Hány évet töltött az iskolapadban (egyetemet is beleértve),date,expName,psychopyVersion,OS,frameRate
space,2.322,left,2.971545,right,2.53573,left,2.48619,left,1.860415,space,62.98496,left,6.33586,0,0,0,162,1,nimbus,kt121,nő,1981,19,2021-05-13_09h39.49.876,ranlexdec,2020.2.5,Win32,60
,,,,,,,,,,,,right,0.724275,0,1,1,238,1,bolgár,kt121,nő,1981,19,2021-05-13_09h39.49.876,ranlexdec,2020.2.5,Win32,60
,,,,,,,,,,,,right,0.73036,0,2,2,179,1,töredék,kt121,nő,1981,19,2021-05-13_09h39.49.876,ranlexdec,2020.2.5,Win32,60
,,,,,,,,,,,,right,0.89283,0,3,3,68,1,kitin,kt121,nő,1981,19,2021-05-13_09h39.49.876,ranlexdec,2020.2.5,Win32,60
,,,,,,,,,,,,left,1.174,0,4,4,157,1,káder,kt121,nő,1981,19,2021-05-13_09h39.49.876,ranlexdec,2020.2.5,Win32,60
,,,,,,,,,,,,right,1.908935,0,5,5,90,1,orális,kt121,nő,1981,19,2021-05-13_09h39.49.876,ranlexdec,2020.2.5,Win32,60
,,,,,,,,,,,,left,6.1657,0,6,6,35,1,türemlik,kt121,nő,1981,19,2021-05-13_09h39.49.876,ranlexdec,2020.2.5,Win32,60
,,,,,,,,,,,,left,1.1809,0,7,7,139,1,vároló,kt121,nő,1981,19,2021-05-13_09h39.49.876,ranlexdec,2020.2.5,Win32,60
,,,,,,,,,,,,right,0.731155,0,8,8,15,1,pauzál,kt121,nő,1981,19,2021-05-13_09h39.49.876,ranlexdec,2020.2.5,Win32,60
,,,,,,,,,,,,left,4.68942,0,9,9,186,1,piláf,kt121,nő,1981,19,2021-05-13_09h39.49.876,ranlexdec,2020.2.5,Win32,60
,,,,,,,,,,,,right,0.854865,0,10,10,247,1,ausztrál,kt121,nő,1981,19,2021-05-13_09h39.49.876,ranlexdec,2020.2.5,Win32,60
,,,,,,,,,,,,left,1.253465,0,11,11,125,1,úszamos,kt121,nő,1981,19,2021-05-13_09h39.49.876,ranlexdec,2020.2.5,Win32,60
,,,,,,,,,,,,right,0.987625,0,12,12,95,1,skubizik,kt121,nő,1981,19,2021-05-13_09h39.49.876,ranlexdec,2020.2.5,Win32,60
,,,,,,,,,,,,left,0.974635,0,13,13,166,1,retálhit,kt121,nő,1981,19,2021-05-13_09h39.49.876,ranlexdec,2020.2.5,Win32,60
,,,,,,,,,,,,right,1.10887,0,14,14,22,1,arzénsav,kt121,nő,1981,19,2021-05-13_09h39.49.876,ranlexdec,2020.2.5,Win32,60
,,,,,,,,,,,,right,0.6375,0,15,15,88,1,pohár,kt121,nő,1981,19,2021-05-13_09h39.49.876,ranlexdec,2020.2.5,Win32,60
,,,,,,,,,,,,right,3.963115,0,16,16,44,1,ingváll,kt121,nő,1981,19,2021-05-13_09h39.49.876,ranlexdec,2020.2.5,Win32,60
,,,,,,,,,,,,right,0.661075,0,17,17,59,1,ómagyar,kt121,nő,1981,19,2021-05-13_09h39.49.876,ranlexdec,2020.2.5,Win32,60
,,,,,,,,,,,,right,1.15446,0,18,18,30,1,dádá,kt121,nő,1981,19,2021-05-13_09h39.49.876,ranlexdec,2020.2.5,Win32,60
,,,,,,,,,,,,right,0.768045,0,19,19,79,1,extrém,kt121,nő,1981,19,2021-05-13_09h39.49.876,ranlexdec,2020.2.5,Win32,60
,,,,,,,,,,,,right,0.764705,0,20,20,25,1,reform,kt121,nő,1981,19,2021-05-13_09h39.49.876,ranlexdec,2020.2.5,Win32,60
,,,,,,,,,,,,left,1.0067,0,21,21,204,1,kocskesi,kt121,nő,1981,19,2021-05-13_09h39.49.876,ranlexdec,2020.2.5,Win32,60
,,,,,,,,,,,,right,0.75847,0,22,22,160,1,százalék,kt121,nő,1981,19,2021-05-13_09h39.49.876,ranlexdec,2020.2.5,Win32,60
,,,,,,,,,,,,right,0.95012,0,23,23,158,1,hidroxid,kt121,nő,1981,19,2021-05-13_09h39.49.876,ranlexdec,2020.2.5,Win32,60
,,,,,,,,,,,,right,0.69449,0,24,24,43,1,közhely,kt121,nő,1981,19,2021-05-13_09h39.49.876,ranlexdec,2020.2.5,Win32,60
,,,,,,,,,,,,right,1.79341,0,25,25,74,1,püffeszt,kt121,nő,1981,19,2021-05-13_09h39.49.876,ranlexdec,2020.2.5,Win32,60
,,,,,,,,,,,,right,0.710715,0,26,26,165,1,lépték,kt121,nő,1981,19,2021-05-13_09h39.49.876,ranlexdec,2020.2.5,Win32,60
