ready2_2.keys,ready2_2.rt,ready2.keys,ready2.rt,key_resp.keys,key_resp.rt,key_resp_3.keys,key_resp_3.rt,key_resp_2.keys,key_resp_2.rt,ready3.keys,ready3.rt,resp.keys,resp.rt,withinBlock.thisRepN,withinBlock.thisTrialN,withinBlock.thisN,withinBlock.thisIndex,withinBlock.ran,word,Azonosító,Az Ön neme,Születési éve,Hány évet töltött az iskolapadban (egyetemet is beleértve),date,expName,psychopyVersion,OS,frameRate
space,29.648525,space,27.24008,right,1.02194,left,0.974255,left,1.291005,right,9.98923,right,1.51513,0,0,0,149,1,anorák,KT106,Nő,2000,13,2021-05-13_09h21.27.834,ranlexdec,2020.2.5,Win32,60
,,,,,,,,,,,,right,0.8293,0,1,1,85,1,glükóz,KT106,Nő,2000,13,2021-05-13_09h21.27.834,ranlexdec,2020.2.5,Win32,60
,,,,,,,,,,,,right,0.711745,0,2,2,135,1,ion,KT106,Nő,2000,13,2021-05-13_09h21.27.834,ranlexdec,2020.2.5,Win32,60
,,,,,,,,,,,,left,1.37682,0,3,3,239,1,donhuán,KT106,Nő,2000,13,2021-05-13_09h21.27.834,ranlexdec,2020.2.5,Win32,60
,,,,,,,,,,,,right,0.8781,0,4,4,68,1,kitin,KT106,Nő,2000,13,2021-05-13_09h21.27.834,ranlexdec,2020.2.5,Win32,60
,,,,,,,,,,,,right,0.81205,0,5,5,74,1,püffeszt,KT106,Nő,2000,13,2021-05-13_09h21.27.834,ranlexdec,2020.2.5,Win32,60
,,,,,,,,,,,,left,1.08294,0,6,6,127,1,rozintem,KT106,Nő,2000,13,2021-05-13_09h21.27.834,ranlexdec,2020.2.5,Win32,60
,,,,,,,,,,,,right,1.04958,0,7,7,34,1,csengettyű,KT106,Nő,2000,13,2021-05-13_09h21.27.834,ranlexdec,2020.2.5,Win32,60
,,,,,,,,,,,,right,0.751115,0,8,8,179,1,töredék,KT106,Nő,2000,13,2021-05-13_09h21.27.834,ranlexdec,2020.2.5,Win32,60
,,,,,,,,,,,,left,0.78335,0,9,9,162,1,nimbus,KT106,Nő,2000,13,2021-05-13_09h21.27.834,ranlexdec,2020.2.5,Win32,60
,,,,,,,,,,,,left,1.483235,0,10,10,223,1,árstop,KT106,Nő,2000,13,2021-05-13_09h21.27.834,ranlexdec,2020.2.5,Win32,60
,,,,,,,,,,,,left,1.05085,0,11,11,191,1,hitódó,KT106,Nő,2000,13,2021-05-13_09h21.27.834,ranlexdec,2020.2.5,Win32,60
,,,,,,,,,,,,left,1.28268,0,12,12,195,1,petél,KT106,Nő,2000,13,2021-05-13_09h21.27.834,ranlexdec,2020.2.5,Win32,60
,,,,,,,,,,,,right,1.3647,0,13,13,146,1,kondenzcsík,KT106,Nő,2000,13,2021-05-13_09h21.27.834,ranlexdec,2020.2.5,Win32,60
,,,,,,,,,,,,left,1.54977,0,14,14,4,1,viszonvád,KT106,Nő,2000,13,2021-05-13_09h21.27.834,ranlexdec,2020.2.5,Win32,60
,,,,,,,,,,,,left,1.64914,0,15,15,50,1,csenyei,KT106,Nő,2000,13,2021-05-13_09h21.27.834,ranlexdec,2020.2.5,Win32,60
,,,,,,,,,,,,right,0.865665,0,16,16,43,1,közhely,KT106,Nő,2000,13,2021-05-13_09h21.27.834,ranlexdec,2020.2.5,Win32,60
,,,,,,,,,,,,right,0.628385,0,17,17,86,1,jármű,KT106,Nő,2000,13,2021-05-13_09h21.27.834,ranlexdec,2020.2.5,Win32,60
,,,,,,,,,,,,right,0.71134,0,18,18,221,1,törődik,KT106,Nő,2000,13,2021-05-13_09h21.27.834,ranlexdec,2020.2.5,Win32,60
,,,,,,,,,,,,right,0.80233,0,19,19,241,1,kárpit,KT106,Nő,2000,13,2021-05-13_09h21.27.834,ranlexdec,2020.2.5,Win32,60
,,,,,,,,,,,,right,0.57822,0,20,20,214,1,tenger,KT106,Nő,2000,13,2021-05-13_09h21.27.834,ranlexdec,2020.2.5,Win32,60
,,,,,,,,,,,,right,1.26406,0,21,21,150,1,orront,KT106,Nő,2000,13,2021-05-13_09h21.27.834,ranlexdec,2020.2.5,Win32,60
,,,,,,,,,,,,left,0.775685,0,22,22,83,1,vonzum,KT106,Nő,2000,13,2021-05-13_09h21.27.834,ranlexdec,2020.2.5,Win32,60
,,,,,,,,,,,,right,1.53587,0,23,23,189,1,konverzál,KT106,Nő,2000,13,2021-05-13_09h21.27.834,ranlexdec,2020.2.5,Win32,60
,,,,,,,,,,,,right,0.880885,0,24,24,177,1,pereg,KT106,Nő,2000,13,2021-05-13_09h21.27.834,ranlexdec,2020.2.5,Win32,60
,,,,,,,,,,,,right,0.94672,0,25,25,53,1,puritán,KT106,Nő,2000,13,2021-05-13_09h21.27.834,ranlexdec,2020.2.5,Win32,60
,,,,,,,,,,,,right,1.6772,0,26,26,123,1,luftballon,KT106,Nő,2000,13,2021-05-13_09h21.27.834,ranlexdec,2020.2.5,Win32,60
,,,,,,,,,,,,left,0.833505,0,27,27,5,1,retta,KT106,Nő,2000,13,2021-05-13_09h21.27.834,ranlexdec,2020.2.5,Win32,60
,,,,,,,,,,,,left,0.92837,0,28,28,212,1,farkasbab,KT106,Nő,2000,13,2021-05-13_09h21.27.834,ranlexdec,2020.2.5,Win32,60
,,,,,,,,,,,,right,1.31252,0,29,29,100,1,balközép,KT106,Nő,2000,13,2021-05-13_09h21.27.834,ranlexdec,2020.2.5,Win32,60
,,,,,,,,,,,,left,0.895605,0,30,30,102,1,pentez,KT106,Nő,2000,13,2021-05-13_09h21.27.834,ranlexdec,2020.2.5,Win32,60
,,,,,,,,,,,,right,1.195045,0,31,31,19,1,tangózik,KT106,Nő,2000,13,2021-05-13_09h21.27.834,ranlexdec,2020.2.5,Win32,60
,,,,,,,,,,,,left,1.15325,0,32,32,96,1,alfél,KT106,Nő,2000,13,2021-05-13_09h21.27.834,ranlexdec,2020.2.5,Win32,60
,,,,,,,,,,,,right,0.765535,0,33,33,55,1,látszik,KT106,Nő,2000,13,2021-05-13_09h21.27.834,ranlexdec,2020.2.5,Win32,60
,,,,,,,,,,,,left,0.89901,0,34,34,224,1,truccol,KT106,Nő,2000,13,2021-05-13_09h21.27.834,ranlexdec,2020.2.5,Win32,60
,,,,,,,,,,,,right,1.13668,0,35,35,113,1,piktogram,KT106,Nő,2000,13,2021-05-13_09h21.27.834,ranlexdec,2020.2.5,Win32,60
,,,,,,,,,,,,left,0.955115,0,36,36,125,1,úszamos,KT106,Nő,2000,13,2021-05-13_09h21.27.834,ranlexdec,2020.2.5,Win32,60
,,,,,,,,,,,,right,0.740405,0,37,37,245,1,ellenfél,KT106,Nő,2000,13,2021-05-13_09h21.27.834,ranlexdec,2020.2.5,Win32,60
,,,,,,,,,,,,right,1.066985,0,38,38,59,1,ómagyar,KT106,Nő,2000,13,2021-05-13_09h21.27.834,ranlexdec,2020.2.5,Win32,60
,,,,,,,,,,,,left,0.75223,0,39,39,52,1,kunyai,KT106,Nő,2000,13,2021-05-13_09h21.27.834,ranlexdec,2020.2.5,Win32,60
