ready2_2.keys,ready2_2.rt,ready2.keys,ready2.rt,key_resp.keys,key_resp.rt,key_resp_3.keys,key_resp_3.rt,key_resp_2.keys,key_resp_2.rt,ready3.keys,ready3.rt,resp.keys,resp.rt,withinBlock.thisRepN,withinBlock.thisTrialN,withinBlock.thisN,withinBlock.thisIndex,withinBlock.ran,word,Azonosító,Az Ön neme,Születési éve,Hány évet töltött az iskolapadban (egyetemet is beleértve),date,expName,psychopyVersion,OS,frameRate
return,44.35764,return,38.575305,right,19.73334,left,2.827755,left,6.90543,return,24.949435,right,1.166785,0,0,0,185,1,gyülemlik,WCDKR0,NŐ,1977.03.07,17,2021-05-14_14h25.06.554,ranlexdec,2020.2.5,Win32,60
,,,,,,,,,,,,right,0.61665,0,1,1,231,1,igény,WCDKR0,NŐ,1977.03.07,17,2021-05-14_14h25.06.554,ranlexdec,2020.2.5,Win32,60
,,,,,,,,,,,,right,0.933825,0,2,2,184,1,profit,WCDKR0,NŐ,1977.03.07,17,2021-05-14_14h25.06.554,ranlexdec,2020.2.5,Win32,60
,,,,,,,,,,,,left,2.2903,0,3,3,66,1,parkkói,WCDKR0,NŐ,1977.03.07,17,2021-05-14_14h25.06.554,ranlexdec,2020.2.5,Win32,60
,,,,,,,,,,,,right,1.19583,0,4,4,215,1,neoprén,WCDKR0,NŐ,1977.03.07,17,2021-05-14_14h25.06.554,ranlexdec,2020.2.5,Win32,60
,,,,,,,,,,,,left,1.75527,0,5,5,167,1,vabank,WCDKR0,NŐ,1977.03.07,17,2021-05-14_14h25.06.554,ranlexdec,2020.2.5,Win32,60
,,,,,,,,,,,,right,0.642545,0,6,6,188,1,sugár,WCDKR0,NŐ,1977.03.07,17,2021-05-14_14h25.06.554,ranlexdec,2020.2.5,Win32,60
,,,,,,,,,,,,right,0.66056,0,7,7,248,1,örmény,WCDKR0,NŐ,1977.03.07,17,2021-05-14_14h25.06.554,ranlexdec,2020.2.5,Win32,60
,,,,,,,,,,,,left,1.46751,0,8,8,29,1,novagár,WCDKR0,NŐ,1977.03.07,17,2021-05-14_14h25.06.554,ranlexdec,2020.2.5,Win32,60
,,,,,,,,,,,,right,0.97644,0,9,9,120,1,komál,WCDKR0,NŐ,1977.03.07,17,2021-05-14_14h25.06.554,ranlexdec,2020.2.5,Win32,60
,,,,,,,,,,,,right,0.840245,0,10,10,48,1,reagál,WCDKR0,NŐ,1977.03.07,17,2021-05-14_14h25.06.554,ranlexdec,2020.2.5,Win32,60
,,,,,,,,,,,,right,1.220645,0,11,11,94,1,rotor,WCDKR0,NŐ,1977.03.07,17,2021-05-14_14h25.06.554,ranlexdec,2020.2.5,Win32,60
,,,,,,,,,,,,right,4.69734,0,12,12,240,1,áradmány,WCDKR0,NŐ,1977.03.07,17,2021-05-14_14h25.06.554,ranlexdec,2020.2.5,Win32,60
,,,,,,,,,,,,right,0.7566,0,13,13,170,1,változik,WCDKR0,NŐ,1977.03.07,17,2021-05-14_14h25.06.554,ranlexdec,2020.2.5,Win32,60
,,,,,,,,,,,,right,0.795915,0,14,14,68,1,kitin,WCDKR0,NŐ,1977.03.07,17,2021-05-14_14h25.06.554,ranlexdec,2020.2.5,Win32,60
,,,,,,,,,,,,right,2.803175,0,15,15,233,1,templomoz,WCDKR0,NŐ,1977.03.07,17,2021-05-14_14h25.06.554,ranlexdec,2020.2.5,Win32,60
,,,,,,,,,,,,right,0.573705,0,16,16,21,1,heveny,WCDKR0,NŐ,1977.03.07,17,2021-05-14_14h25.06.554,ranlexdec,2020.2.5,Win32,60
,,,,,,,,,,,,right,0.929725,0,17,17,241,1,kárpit,WCDKR0,NŐ,1977.03.07,17,2021-05-14_14h25.06.554,ranlexdec,2020.2.5,Win32,60
,,,,,,,,,,,,right,1.595675,0,18,18,47,1,döföl,WCDKR0,NŐ,1977.03.07,17,2021-05-14_14h25.06.554,ranlexdec,2020.2.5,Win32,60
,,,,,,,,,,,,right,0.69879,0,19,19,33,1,kalcium,WCDKR0,NŐ,1977.03.07,17,2021-05-14_14h25.06.554,ranlexdec,2020.2.5,Win32,60
,,,,,,,,,,,,left,3.56739,0,20,20,72,1,mihálóz,WCDKR0,NŐ,1977.03.07,17,2021-05-14_14h25.06.554,ranlexdec,2020.2.5,Win32,60
,,,,,,,,,,,,right,1.01659,0,21,21,63,1,viszkózus,WCDKR0,NŐ,1977.03.07,17,2021-05-14_14h25.06.554,ranlexdec,2020.2.5,Win32,60
,,,,,,,,,,,,right,0.821465,0,22,22,0,1,irány,WCDKR0,NŐ,1977.03.07,17,2021-05-14_14h25.06.554,ranlexdec,2020.2.5,Win32,60
,,,,,,,,,,,,right,0.858195,0,23,23,11,1,viszkóz,WCDKR0,NŐ,1977.03.07,17,2021-05-14_14h25.06.554,ranlexdec,2020.2.5,Win32,60
,,,,,,,,,,,,right,1.38319,0,24,24,44,1,ingváll,WCDKR0,NŐ,1977.03.07,17,2021-05-14_14h25.06.554,ranlexdec,2020.2.5,Win32,60
,,,,,,,,,,,,left,1.63535,0,25,25,49,1,ernyak,WCDKR0,NŐ,1977.03.07,17,2021-05-14_14h25.06.554,ranlexdec,2020.2.5,Win32,60
,,,,,,,,,,,,right,1.7146,0,26,26,242,1,rekvizit,WCDKR0,NŐ,1977.03.07,17,2021-05-14_14h25.06.554,ranlexdec,2020.2.5,Win32,60
,,,,,,,,,,,,right,0.777585,0,27,27,247,1,ausztrál,WCDKR0,NŐ,1977.03.07,17,2021-05-14_14h25.06.554,ranlexdec,2020.2.5,Win32,60
,,,,,,,,,,,,right,1.12052,0,28,28,22,1,arzénsav,WCDKR0,NŐ,1977.03.07,17,2021-05-14_14h25.06.554,ranlexdec,2020.2.5,Win32,60
,,,,,,,,,,,,right,1.192285,0,29,29,27,1,sporthorgász,WCDKR0,NŐ,1977.03.07,17,2021-05-14_14h25.06.554,ranlexdec,2020.2.5,Win32,60
,,,,,,,,,,,,left,2.24835,0,30,30,137,1,aragas,WCDKR0,NŐ,1977.03.07,17,2021-05-14_14h25.06.554,ranlexdec,2020.2.5,Win32,60
,,,,,,,,,,,,right,0.753065,0,31,31,187,1,testnedv,WCDKR0,NŐ,1977.03.07,17,2021-05-14_14h25.06.554,ranlexdec,2020.2.5,Win32,60
,,,,,,,,,,,,right,0.93672,0,32,32,138,1,gyűjtemény,WCDKR0,NŐ,1977.03.07,17,2021-05-14_14h25.06.554,ranlexdec,2020.2.5,Win32,60
,,,,,,,,,,,,right,0.69375,0,33,33,85,1,glükóz,WCDKR0,NŐ,1977.03.07,17,2021-05-14_14h25.06.554,ranlexdec,2020.2.5,Win32,60
,,,,,,,,,,,,right,1.634395,0,34,34,121,1,aggófű,WCDKR0,NŐ,1977.03.07,17,2021-05-14_14h25.06.554,ranlexdec,2020.2.5,Win32,60
,,,,,,,,,,,,left,2.497525,0,35,35,218,1,tortya,WCDKR0,NŐ,1977.03.07,17,2021-05-14_14h25.06.554,ranlexdec,2020.2.5,Win32,60
,,,,,,,,,,,,right,0.933975,0,36,36,232,1,tropikus,WCDKR0,NŐ,1977.03.07,17,2021-05-14_14h25.06.554,ranlexdec,2020.2.5,Win32,60
,,,,,,,,,,,,right,1.11407,0,37,37,210,1,karakter,WCDKR0,NŐ,1977.03.07,17,2021-05-14_14h25.06.554,ranlexdec,2020.2.5,Win32,60
,,,,,,,,,,,,right,0.80954,0,38,38,41,1,nagybeteg,WCDKR0,NŐ,1977.03.07,17,2021-05-14_14h25.06.554,ranlexdec,2020.2.5,Win32,60
,,,,,,,,,,,,right,0.643695,0,39,39,168,1,grafikon,WCDKR0,NŐ,1977.03.07,17,2021-05-14_14h25.06.554,ranlexdec,2020.2.5,Win32,60
,,,,,,,,,,,,right,0.62976,0,40,40,169,1,komoly,WCDKR0,NŐ,1977.03.07,17,2021-05-14_14h25.06.554,ranlexdec,2020.2.5,Win32,60
,,,,,,,,,,,,right,3.917175,0,41,41,42,1,összalaj,WCDKR0,NŐ,1977.03.07,17,2021-05-14_14h25.06.554,ranlexdec,2020.2.5,Win32,60
,,,,,,,,,,,,right,2.10804,0,42,42,4,1,viszonvád,WCDKR0,NŐ,1977.03.07,17,2021-05-14_14h25.06.554,ranlexdec,2020.2.5,Win32,60
,,,,,,,,,,,,right,0.562395,0,43,43,116,1,árus,WCDKR0,NŐ,1977.03.07,17,2021-05-14_14h25.06.554,ranlexdec,2020.2.5,Win32,60
,,,,,,,,,,,,right,1.204695,0,44,44,62,1,bizmut,WCDKR0,NŐ,1977.03.07,17,2021-05-14_14h25.06.554,ranlexdec,2020.2.5,Win32,60
,,,,,,,,,,,,left,2.32097,0,45,45,102,1,pentez,WCDKR0,NŐ,1977.03.07,17,2021-05-14_14h25.06.554,ranlexdec,2020.2.5,Win32,60
,,,,,,,,,,,,left,1.12788,0,46,46,203,1,abeti,WCDKR0,NŐ,1977.03.07,17,2021-05-14_14h25.06.554,ranlexdec,2020.2.5,Win32,60
,,,,,,,,,,,,right,0.729975,0,47,47,59,1,ómagyar,WCDKR0,NŐ,1977.03.07,17,2021-05-14_14h25.06.554,ranlexdec,2020.2.5,Win32,60
,,,,,,,,,,,,right,0.900365,0,48,48,147,1,referál,WCDKR0,NŐ,1977.03.07,17,2021-05-14_14h25.06.554,ranlexdec,2020.2.5,Win32,60
,,,,,,,,,,,,left,2.001065,0,49,49,24,1,kosi,WCDKR0,NŐ,1977.03.07,17,2021-05-14_14h25.06.554,ranlexdec,2020.2.5,Win32,60
,,,,,,,,,,,,right,0.80253,0,50,50,15,1,pauzál,WCDKR0,NŐ,1977.03.07,17,2021-05-14_14h25.06.554,ranlexdec,2020.2.5,Win32,60
,,,,,,,,,,,,right,0.796905,0,51,51,202,1,abszint,WCDKR0,NŐ,1977.03.07,17,2021-05-14_14h25.06.554,ranlexdec,2020.2.5,Win32,60
