ready2_2.keys,ready2_2.rt,ready2.keys,ready2.rt,key_resp.keys,key_resp.rt,key_resp_3.keys,key_resp_3.rt,key_resp_2.keys,key_resp_2.rt,ready3.keys,ready3.rt,resp.keys,resp.rt,withinBlock.thisRepN,withinBlock.thisTrialN,withinBlock.thisN,withinBlock.thisIndex,withinBlock.ran,word,Azonosító,Az Ön neme,Születési éve,Hány évet töltött az iskolapadban (egyetemet is beleértve),date,expName,psychopyVersion,OS,frameRate
right,19.363,right,17.673,right,0.608,left,0.412,right,0.644,left,0.117,right,4.643,0,0,0,138,1,gyűjtemény,KT108,nő,2001,13,2021-05-13_08h13.37.390,ranlexdec,2020.2.5,Win32,60
,,,,,,,,,,,,right,1.2,0,1,1,95,1,skubizik,KT108,nő,2001,13,2021-05-13_08h13.37.390,ranlexdec,2020.2.5,Win32,60
,,,,,,,,,,,,left,1.198,0,2,2,237,1,forgórész,KT108,nő,2001,13,2021-05-13_08h13.37.390,ranlexdec,2020.2.5,Win32,60
,,,,,,,,,,,,right,0.999,0,3,3,187,1,testnedv,KT108,nő,2001,13,2021-05-13_08h13.37.390,ranlexdec,2020.2.5,Win32,60
,,,,,,,,,,,,right,0.683,0,4,4,196,1,dolgozik,KT108,nő,2001,13,2021-05-13_08h13.37.390,ranlexdec,2020.2.5,Win32,60
,,,,,,,,,,,,left,0.866,0,5,5,65,1,infimum,KT108,nő,2001,13,2021-05-13_08h13.37.390,ranlexdec,2020.2.5,Win32,60
,,,,,,,,,,,,right,1.181,0,6,6,157,1,káder,KT108,nő,2001,13,2021-05-13_08h13.37.390,ranlexdec,2020.2.5,Win32,60
,,,,,,,,,,,,left,1.215,0,7,7,195,1,petél,KT108,nő,2001,13,2021-05-13_08h13.37.390,ranlexdec,2020.2.5,Win32,60
,,,,,,,,,,,,left,0.914,0,8,8,205,1,mimézis,KT108,nő,2001,13,2021-05-13_08h13.37.390,ranlexdec,2020.2.5,Win32,60
,,,,,,,,,,,,right,1.35,0,9,9,190,1,rámáz,KT108,nő,2001,13,2021-05-13_08h13.37.390,ranlexdec,2020.2.5,Win32,60
,,,,,,,,,,,,right,1.018,0,10,10,249,1,kencéz,KT108,nő,2001,13,2021-05-13_08h13.37.390,ranlexdec,2020.2.5,Win32,60
,,,,,,,,,,,,left,1.165,0,11,11,72,1,mihálóz,KT108,nő,2001,13,2021-05-13_08h13.37.390,ranlexdec,2020.2.5,Win32,60
,,,,,,,,,,,,right,1.015,0,12,12,32,1,genom,KT108,nő,2001,13,2021-05-13_08h13.37.390,ranlexdec,2020.2.5,Win32,60
,,,,,,,,,,,,left,1.014,0,13,13,60,1,bárányfark,KT108,nő,2001,13,2021-05-13_08h13.37.390,ranlexdec,2020.2.5,Win32,60
,,,,,,,,,,,,right,1.098,0,14,14,46,1,kurzív,KT108,nő,2001,13,2021-05-13_08h13.37.390,ranlexdec,2020.2.5,Win32,60
,,,,,,,,,,,,right,0.789,0,15,15,53,1,puritán,KT108,nő,2001,13,2021-05-13_08h13.37.390,ranlexdec,2020.2.5,Win32,60
,,,,,,,,,,,,right,0.566,0,16,16,210,1,karakter,KT108,nő,2001,13,2021-05-13_08h13.37.390,ranlexdec,2020.2.5,Win32,60
,,,,,,,,,,,,right,0.619,0,17,17,92,1,lágyék,KT108,nő,2001,13,2021-05-13_08h13.37.390,ranlexdec,2020.2.5,Win32,60
,,,,,,,,,,,,right,0.582,0,18,18,33,1,kalcium,KT108,nő,2001,13,2021-05-13_08h13.37.390,ranlexdec,2020.2.5,Win32,60
,,,,,,,,,,,,right,0.699,0,19,19,122,1,égitest,KT108,nő,2001,13,2021-05-13_08h13.37.390,ranlexdec,2020.2.5,Win32,60
,,,,,,,,,,,,left,0.65,0,20,20,81,1,takorák,KT108,nő,2001,13,2021-05-13_08h13.37.390,ranlexdec,2020.2.5,Win32,60
,,,,,,,,,,,,left,0.814,0,21,21,133,1,hübrisz,KT108,nő,2001,13,2021-05-13_08h13.37.390,ranlexdec,2020.2.5,Win32,60
,,,,,,,,,,,,left,0.799,0,22,22,192,1,norvend,KT108,nő,2001,13,2021-05-13_08h13.37.390,ranlexdec,2020.2.5,Win32,60
,,,,,,,,,,,,right,0.701,0,23,23,90,1,orális,KT108,nő,2001,13,2021-05-13_08h13.37.390,ranlexdec,2020.2.5,Win32,60
,,,,,,,,,,,,right,1.998,0,24,24,14,1,selypít,KT108,nő,2001,13,2021-05-13_08h13.37.390,ranlexdec,2020.2.5,Win32,60
,,,,,,,,,,,,right,0.733,0,25,25,85,1,glükóz,KT108,nő,2001,13,2021-05-13_08h13.37.390,ranlexdec,2020.2.5,Win32,60
,,,,,,,,,,,,right,0.532,0,26,26,170,1,változik,KT108,nő,2001,13,2021-05-13_08h13.37.390,ranlexdec,2020.2.5,Win32,60
,,,,,,,,,,,,right,0.515,0,27,27,136,1,rücsök,KT108,nő,2001,13,2021-05-13_08h13.37.390,ranlexdec,2020.2.5,Win32,60
,,,,,,,,,,,,right,0.516,0,28,28,169,1,komoly,KT108,nő,2001,13,2021-05-13_08h13.37.390,ranlexdec,2020.2.5,Win32,60
,,,,,,,,,,,,left,1.186,0,29,29,166,1,retálhit,KT108,nő,2001,13,2021-05-13_08h13.37.390,ranlexdec,2020.2.5,Win32,60
,,,,,,,,,,,,right,1.247,0,30,30,180,1,adszorbens,KT108,nő,2001,13,2021-05-13_08h13.37.390,ranlexdec,2020.2.5,Win32,60
,,,,,,,,,,,,left,1.468,0,31,31,209,1,hidegház,KT108,nő,2001,13,2021-05-13_08h13.37.390,ranlexdec,2020.2.5,Win32,60
,,,,,,,,,,,,right,0.867,0,32,32,31,1,iszlám,KT108,nő,2001,13,2021-05-13_08h13.37.390,ranlexdec,2020.2.5,Win32,60
,,,,,,,,,,,,left,0.935,0,33,33,97,1,vésségi,KT108,nő,2001,13,2021-05-13_08h13.37.390,ranlexdec,2020.2.5,Win32,60
,,,,,,,,,,,,left,0.982,0,34,34,26,1,aurult,KT108,nő,2001,13,2021-05-13_08h13.37.390,ranlexdec,2020.2.5,Win32,60
,,,,,,,,,,,,right,0.753,0,35,35,79,1,extrém,KT108,nő,2001,13,2021-05-13_08h13.37.390,ranlexdec,2020.2.5,Win32,60
,,,,,,,,,,,,right,1.002,0,36,36,213,1,eszköz,KT108,nő,2001,13,2021-05-13_08h13.37.390,ranlexdec,2020.2.5,Win32,60
,,,,,,,,,,,,left,0.864,0,37,37,242,1,rekvizit,KT108,nő,2001,13,2021-05-13_08h13.37.390,ranlexdec,2020.2.5,Win32,60
,,,,,,,,,,,,left,0.75,0,38,38,134,1,móringol,KT108,nő,2001,13,2021-05-13_08h13.37.390,ranlexdec,2020.2.5,Win32,60
,,,,,,,,,,,,right,1.064,0,39,39,13,1,törköly,KT108,nő,2001,13,2021-05-13_08h13.37.390,ranlexdec,2020.2.5,Win32,60
,,,,,,,,,,,,right,1.005,0,40,40,235,1,transzplantál,KT108,nő,2001,13,2021-05-13_08h13.37.390,ranlexdec,2020.2.5,Win32,60
