ready2_2.keys,ready2_2.rt,ready2.keys,ready2.rt,key_resp.keys,key_resp.rt,key_resp_3.keys,key_resp_3.rt,key_resp_2.keys,key_resp_2.rt,ready3.keys,ready3.rt,resp.keys,resp.rt,withinBlock.thisRepN,withinBlock.thisTrialN,withinBlock.thisN,withinBlock.thisIndex,withinBlock.ran,word,Azonosító,Az Ön neme,Születési éve,Hány évet töltött az iskolapadban (egyetemet is beleértve),date,expName,psychopyVersion,OS,frameRate
down,17.02679,down,15.881985,right,2.17608,left,1.015225,right,0.988705,down,8.671085,left,1.067685,0,0,0,216,1,svábtök,KT124,nő,2001,"12,5",2021-05-13_09h27.38.606,ranlexdec,2020.2.5,Win32,60
,,,,,,,,,,,,left,1.554485,0,1,1,26,1,aurult,KT124,nő,2001,"12,5",2021-05-13_09h27.38.606,ranlexdec,2020.2.5,Win32,60
,,,,,,,,,,,,right,2.710225,0,2,2,150,1,orront,KT124,nő,2001,"12,5",2021-05-13_09h27.38.606,ranlexdec,2020.2.5,Win32,60
,,,,,,,,,,,,right,1.227905,0,3,3,45,1,népszerű,KT124,nő,2001,"12,5",2021-05-13_09h27.38.606,ranlexdec,2020.2.5,Win32,60
,,,,,,,,,,,,left,2.05163,0,4,4,3,1,tömzsa,KT124,nő,2001,"12,5",2021-05-13_09h27.38.606,ranlexdec,2020.2.5,Win32,60
,,,,,,,,,,,,right,0.82293,0,5,5,86,1,jármű,KT124,nő,2001,"12,5",2021-05-13_09h27.38.606,ranlexdec,2020.2.5,Win32,60
,,,,,,,,,,,,left,1.7403,0,6,6,197,1,krakéler,KT124,nő,2001,"12,5",2021-05-13_09h27.38.606,ranlexdec,2020.2.5,Win32,60
,,,,,,,,,,,,right,1.55207,0,7,7,27,1,sporthorgász,KT124,nő,2001,"12,5",2021-05-13_09h27.38.606,ranlexdec,2020.2.5,Win32,60
,,,,,,,,,,,,left,1.33642,0,8,8,49,1,ernyak,KT124,nő,2001,"12,5",2021-05-13_09h27.38.606,ranlexdec,2020.2.5,Win32,60
,,,,,,,,,,,,right,1.25068,0,9,9,56,1,kanalaz,KT124,nő,2001,"12,5",2021-05-13_09h27.38.606,ranlexdec,2020.2.5,Win32,60
,,,,,,,,,,,,left,1.82482,0,10,10,75,1,karnogó,KT124,nő,2001,"12,5",2021-05-13_09h27.38.606,ranlexdec,2020.2.5,Win32,60
,,,,,,,,,,,,right,1.308015,0,11,11,173,1,glosszáz,KT124,nő,2001,"12,5",2021-05-13_09h27.38.606,ranlexdec,2020.2.5,Win32,60
,,,,,,,,,,,,right,1.183745,0,12,12,44,1,ingváll,KT124,nő,2001,"12,5",2021-05-13_09h27.38.606,ranlexdec,2020.2.5,Win32,60
,,,,,,,,,,,,left,2.518005,0,13,13,93,1,kilukát,KT124,nő,2001,"12,5",2021-05-13_09h27.38.606,ranlexdec,2020.2.5,Win32,60
,,,,,,,,,,,,right,1.78854,0,14,14,114,1,tartalom,KT124,nő,2001,"12,5",2021-05-13_09h27.38.606,ranlexdec,2020.2.5,Win32,60
,,,,,,,,,,,,right,0.975745,0,15,15,135,1,ion,KT124,nő,2001,"12,5",2021-05-13_09h27.38.606,ranlexdec,2020.2.5,Win32,60
,,,,,,,,,,,,left,1.468025,0,16,16,219,1,szimboló,KT124,nő,2001,"12,5",2021-05-13_09h27.38.606,ranlexdec,2020.2.5,Win32,60
,,,,,,,,,,,,right,1.11051,0,17,17,120,1,komál,KT124,nő,2001,"12,5",2021-05-13_09h27.38.606,ranlexdec,2020.2.5,Win32,60
,,,,,,,,,,,,right,2.33415,0,18,18,146,1,kondenzcsík,KT124,nő,2001,"12,5",2021-05-13_09h27.38.606,ranlexdec,2020.2.5,Win32,60
,,,,,,,,,,,,right,0.80302,0,19,19,98,1,mítosz,KT124,nő,2001,"12,5",2021-05-13_09h27.38.606,ranlexdec,2020.2.5,Win32,60
,,,,,,,,,,,,right,1.351895,0,20,20,190,1,rámáz,KT124,nő,2001,"12,5",2021-05-13_09h27.38.606,ranlexdec,2020.2.5,Win32,60
,,,,,,,,,,,,left,0.984825,0,21,21,134,1,móringol,KT124,nő,2001,"12,5",2021-05-13_09h27.38.606,ranlexdec,2020.2.5,Win32,60
,,,,,,,,,,,,left,1.470345,0,22,22,16,1,cséltás,KT124,nő,2001,"12,5",2021-05-13_09h27.38.606,ranlexdec,2020.2.5,Win32,60
,,,,,,,,,,,,right,0.989595,0,23,23,33,1,kalcium,KT124,nő,2001,"12,5",2021-05-13_09h27.38.606,ranlexdec,2020.2.5,Win32,60
,,,,,,,,,,,,left,1.135315,0,24,24,23,1,szelégül,KT124,nő,2001,"12,5",2021-05-13_09h27.38.606,ranlexdec,2020.2.5,Win32,60
,,,,,,,,,,,,right,3.18375,0,25,25,85,1,glükóz,KT124,nő,2001,"12,5",2021-05-13_09h27.38.606,ranlexdec,2020.2.5,Win32,60
,,,,,,,,,,,,right,1.32644,0,26,26,144,1,rövid,KT124,nő,2001,"12,5",2021-05-13_09h27.38.606,ranlexdec,2020.2.5,Win32,60
,,,,,,,,,,,,right,2.484185,0,27,27,94,1,rotor,KT124,nő,2001,"12,5",2021-05-13_09h27.38.606,ranlexdec,2020.2.5,Win32,60
