ready2_2.keys,ready2_2.rt,ready2.keys,ready2.rt,key_resp.keys,key_resp.rt,key_resp_3.keys,key_resp_3.rt,key_resp_2.keys,key_resp_2.rt,ready3.keys,ready3.rt,resp.keys,resp.rt,withinBlock.thisRepN,withinBlock.thisTrialN,withinBlock.thisN,withinBlock.thisIndex,withinBlock.ran,word,Azonosító,Az Ön neme,Születési éve,Hány évet töltött az iskolapadban (egyetemet is beleértve),date,expName,psychopyVersion,OS,frameRate
right,37.001105,right,34.490935,right,0.67554,left,0.503285,left,0.651975,right,10.555035,right,0.99387,0,0,0,1,1,csapdáz,KT146,nő,2001.10.07,13,2021-05-13_10h46.36.846,ranlexdec,2020.2.5,Win32,60
,,,,,,,,,,,,left,0.97201,0,1,1,142,1,storítő,KT146,nő,2001.10.07,13,2021-05-13_10h46.36.846,ranlexdec,2020.2.5,Win32,60
,,,,,,,,,,,,right,0.727545,0,2,2,151,1,komplex,KT146,nő,2001.10.07,13,2021-05-13_10h46.36.846,ranlexdec,2020.2.5,Win32,60
,,,,,,,,,,,,right,1.31149,0,3,3,222,1,nyersarany,KT146,nő,2001.10.07,13,2021-05-13_10h46.36.846,ranlexdec,2020.2.5,Win32,60
,,,,,,,,,,,,right,0.66262,0,4,4,124,1,alkalom,KT146,nő,2001.10.07,13,2021-05-13_10h46.36.846,ranlexdec,2020.2.5,Win32,60
,,,,,,,,,,,,right,0.78243,0,5,5,90,1,orális,KT146,nő,2001.10.07,13,2021-05-13_10h46.36.846,ranlexdec,2020.2.5,Win32,60
,,,,,,,,,,,,right,0.719635,0,6,6,165,1,lépték,KT146,nő,2001.10.07,13,2021-05-13_10h46.36.846,ranlexdec,2020.2.5,Win32,60
,,,,,,,,,,,,right,1.564485,0,7,7,37,1,lukaszt,KT146,nő,2001.10.07,13,2021-05-13_10h46.36.846,ranlexdec,2020.2.5,Win32,60
,,,,,,,,,,,,left,0.977995,0,8,8,89,1,szokik,KT146,nő,2001.10.07,13,2021-05-13_10h46.36.846,ranlexdec,2020.2.5,Win32,60
,,,,,,,,,,,,right,1.16056,0,9,9,211,1,tábornagy,KT146,nő,2001.10.07,13,2021-05-13_10h46.36.846,ranlexdec,2020.2.5,Win32,60
,,,,,,,,,,,,left,0.82173,0,10,10,229,1,lemesség,KT146,nő,2001.10.07,13,2021-05-13_10h46.36.846,ranlexdec,2020.2.5,Win32,60
,,,,,,,,,,,,right,0.801265,0,11,11,100,1,balközép,KT146,nő,2001.10.07,13,2021-05-13_10h46.36.846,ranlexdec,2020.2.5,Win32,60
,,,,,,,,,,,,left,0.93736,0,12,12,217,1,ifjít,KT146,nő,2001.10.07,13,2021-05-13_10h46.36.846,ranlexdec,2020.2.5,Win32,60
,,,,,,,,,,,,right,1.378395,0,13,13,69,1,gerencsér,KT146,nő,2001.10.07,13,2021-05-13_10h46.36.846,ranlexdec,2020.2.5,Win32,60
,,,,,,,,,,,,right,0.682115,0,14,14,67,1,szegény,KT146,nő,2001.10.07,13,2021-05-13_10h46.36.846,ranlexdec,2020.2.5,Win32,60
,,,,,,,,,,,,right,0.87902,0,15,15,129,1,turné,KT146,nő,2001.10.07,13,2021-05-13_10h46.36.846,ranlexdec,2020.2.5,Win32,60
,,,,,,,,,,,,right,0.66144,0,16,16,85,1,glükóz,KT146,nő,2001.10.07,13,2021-05-13_10h46.36.846,ranlexdec,2020.2.5,Win32,60
,,,,,,,,,,,,right,0.668375,0,17,17,101,1,nukleon,KT146,nő,2001.10.07,13,2021-05-13_10h46.36.846,ranlexdec,2020.2.5,Win32,60
,,,,,,,,,,,,left,0.812845,0,18,18,150,1,orront,KT146,nő,2001.10.07,13,2021-05-13_10h46.36.846,ranlexdec,2020.2.5,Win32,60
,,,,,,,,,,,,left,1.14608,0,19,19,87,1,forrpont,KT146,nő,2001.10.07,13,2021-05-13_10h46.36.846,ranlexdec,2020.2.5,Win32,60
,,,,,,,,,,,,right,1.74558,0,20,20,247,1,ausztrál,KT146,nő,2001.10.07,13,2021-05-13_10h46.36.846,ranlexdec,2020.2.5,Win32,60
,,,,,,,,,,,,right,0.670905,0,21,21,194,1,végbél,KT146,nő,2001.10.07,13,2021-05-13_10h46.36.846,ranlexdec,2020.2.5,Win32,60
,,,,,,,,,,,,left,1.016405,0,22,22,96,1,alfél,KT146,nő,2001.10.07,13,2021-05-13_10h46.36.846,ranlexdec,2020.2.5,Win32,60
,,,,,,,,,,,,right,0.588625,0,23,23,144,1,rövid,KT146,nő,2001.10.07,13,2021-05-13_10h46.36.846,ranlexdec,2020.2.5,Win32,60
,,,,,,,,,,,,right,1.1578,0,24,24,30,1,dádá,KT146,nő,2001.10.07,13,2021-05-13_10h46.36.846,ranlexdec,2020.2.5,Win32,60
