ready2_2.keys,ready2_2.rt,ready2.keys,ready2.rt,key_resp.keys,key_resp.rt,key_resp_3.keys,key_resp_3.rt,key_resp_2.keys,key_resp_2.rt,ready3.keys,ready3.rt,resp.keys,resp.rt,withinBlock.thisRepN,withinBlock.thisTrialN,withinBlock.thisN,withinBlock.thisIndex,withinBlock.ran,word,Azonosító,Az Ön neme,Születési éve,Hány évet töltött az iskolapadban (egyetemet is beleértve),date,expName,psychopyVersion,OS,frameRate
N/A,9.92158,left,1.87653,left,0.125355,right,2.581765,right,1.145215,right,8.350905,left,2.058995,0,0,0,24,1,kosi,KT138,nő,1995,17,2021-05-13_10h27.03.944,ranlexdec,2020.2.5,Win32,60
,,,,,,,,,,,,right,0.77489,0,1,1,170,1,változik,KT138,nő,1995,17,2021-05-13_10h27.03.944,ranlexdec,2020.2.5,Win32,60
,,,,,,,,,,,,right,1.428025,0,2,2,45,1,népszerű,KT138,nő,1995,17,2021-05-13_10h27.03.944,ranlexdec,2020.2.5,Win32,60
,,,,,,,,,,,,left,1.459655,0,3,3,167,1,vabank,KT138,nő,1995,17,2021-05-13_10h27.03.944,ranlexdec,2020.2.5,Win32,60
,,,,,,,,,,,,right,0.79256,0,4,4,77,1,egant,KT138,nő,1995,17,2021-05-13_10h27.03.944,ranlexdec,2020.2.5,Win32,60
,,,,,,,,,,,,right,1.410375,0,5,5,199,1,ború,KT138,nő,1995,17,2021-05-13_10h27.03.944,ranlexdec,2020.2.5,Win32,60
,,,,,,,,,,,,right,1.129305,0,6,6,61,1,régész,KT138,nő,1995,17,2021-05-13_10h27.03.944,ranlexdec,2020.2.5,Win32,60
,,,,,,,,,,,,left,3.020775,0,7,7,60,1,bárányfark,KT138,nő,1995,17,2021-05-13_10h27.03.944,ranlexdec,2020.2.5,Win32,60
,,,,,,,,,,,,left,1.594685,0,8,8,204,1,kocskesi,KT138,nő,1995,17,2021-05-13_10h27.03.944,ranlexdec,2020.2.5,Win32,60
,,,,,,,,,,,,right,1.09872,0,9,9,90,1,orális,KT138,nő,1995,17,2021-05-13_10h27.03.944,ranlexdec,2020.2.5,Win32,60
,,,,,,,,,,,,right,0.846725,0,10,10,188,1,sugár,KT138,nő,1995,17,2021-05-13_10h27.03.944,ranlexdec,2020.2.5,Win32,60
,,,,,,,,,,,,left,0.894085,0,11,11,5,1,retta,KT138,nő,1995,17,2021-05-13_10h27.03.944,ranlexdec,2020.2.5,Win32,60
,,,,,,,,,,,,left,1.57159,0,12,12,218,1,tortya,KT138,nő,1995,17,2021-05-13_10h27.03.944,ranlexdec,2020.2.5,Win32,60
,,,,,,,,,,,,right,1.564995,0,13,13,94,1,rotor,KT138,nő,1995,17,2021-05-13_10h27.03.944,ranlexdec,2020.2.5,Win32,60
,,,,,,,,,,,,left,1.47515,0,14,14,212,1,farkasbab,KT138,nő,1995,17,2021-05-13_10h27.03.944,ranlexdec,2020.2.5,Win32,60
,,,,,,,,,,,,right,2.632425,0,15,15,148,1,mellényzseb,KT138,nő,1995,17,2021-05-13_10h27.03.944,ranlexdec,2020.2.5,Win32,60
,,,,,,,,,,,,right,0.832625,0,16,16,160,1,százalék,KT138,nő,1995,17,2021-05-13_10h27.03.944,ranlexdec,2020.2.5,Win32,60
,,,,,,,,,,,,right,0.61718,0,17,17,214,1,tenger,KT138,nő,1995,17,2021-05-13_10h27.03.944,ranlexdec,2020.2.5,Win32,60
,,,,,,,,,,,,left,0.95834,0,18,18,107,1,kelől,KT138,nő,1995,17,2021-05-13_10h27.03.944,ranlexdec,2020.2.5,Win32,60
,,,,,,,,,,,,right,1.092375,0,19,19,86,1,jármű,KT138,nő,1995,17,2021-05-13_10h27.03.944,ranlexdec,2020.2.5,Win32,60
,,,,,,,,,,,,right,1.742645,0,20,20,193,1,bacon,KT138,nő,1995,17,2021-05-13_10h27.03.944,ranlexdec,2020.2.5,Win32,60
,,,,,,,,,,,,left,1.30455,0,21,21,181,1,dohorpák,KT138,nő,1995,17,2021-05-13_10h27.03.944,ranlexdec,2020.2.5,Win32,60
,,,,,,,,,,,,right,1.395195,0,22,22,33,1,kalcium,KT138,nő,1995,17,2021-05-13_10h27.03.944,ranlexdec,2020.2.5,Win32,60
,,,,,,,,,,,,left,1.410465,0,23,23,207,1,diffamál,KT138,nő,1995,17,2021-05-13_10h27.03.944,ranlexdec,2020.2.5,Win32,60
