ready2_2.keys,ready2_2.rt,ready2.keys,ready2.rt,key_resp.keys,key_resp.rt,key_resp_3.keys,key_resp_3.rt,key_resp_2.keys,key_resp_2.rt,ready3.keys,ready3.rt,resp.keys,resp.rt,withinBlock.thisRepN,withinBlock.thisTrialN,withinBlock.thisN,withinBlock.thisIndex,withinBlock.ran,word,Azonosító,Az Ön neme,Születési éve,Hány évet töltött az iskolapadban (egyetemet is beleértve),date,expName,psychopyVersion,OS,frameRate
right,7.38583,right,1.063825,right,0.57539,left,1.038495,left,1.16504,right,5.72215,right,0.77437,0,0,0,58,1,barát,KT233,nő,2000,14,2021-05-14_13h28.39.327,ranlexdec,2020.2.5,Win32,60
,,,,,,,,,,,,left,1.037935,0,1,1,127,1,rozintem,KT233,nő,2000,14,2021-05-14_13h28.39.327,ranlexdec,2020.2.5,Win32,60
,,,,,,,,,,,,left,1.035195,0,2,2,40,1,diviz,KT233,nő,2000,14,2021-05-14_13h28.39.327,ranlexdec,2020.2.5,Win32,60
,,,,,,,,,,,,right,1.10775,0,3,3,99,1,sárgaréz,KT233,nő,2000,14,2021-05-14_13h28.39.327,ranlexdec,2020.2.5,Win32,60
,,,,,,,,,,,,right,4.30284,0,4,4,159,1,elegy,KT233,nő,2000,14,2021-05-14_13h28.39.327,ranlexdec,2020.2.5,Win32,60
,,,,,,,,,,,,right,3.61355,0,5,5,89,1,szokik,KT233,nő,2000,14,2021-05-14_13h28.39.327,ranlexdec,2020.2.5,Win32,60
,,,,,,,,,,,,left,1.896375,0,6,6,42,1,összalaj,KT233,nő,2000,14,2021-05-14_13h28.39.327,ranlexdec,2020.2.5,Win32,60
,,,,,,,,,,,,left,1.10258,0,7,7,218,1,tortya,KT233,nő,2000,14,2021-05-14_13h28.39.327,ranlexdec,2020.2.5,Win32,60
,,,,,,,,,,,,right,1.01553,0,8,8,182,1,nagyszámú,KT233,nő,2000,14,2021-05-14_13h28.39.327,ranlexdec,2020.2.5,Win32,60
,,,,,,,,,,,,left,1.10434,0,9,9,16,1,cséltás,KT233,nő,2000,14,2021-05-14_13h28.39.327,ranlexdec,2020.2.5,Win32,60
,,,,,,,,,,,,right,0.83489,0,10,10,34,1,csengettyű,KT233,nő,2000,14,2021-05-14_13h28.39.327,ranlexdec,2020.2.5,Win32,60
,,,,,,,,,,,,right,0.84415,0,11,11,100,1,balközép,KT233,nő,2000,14,2021-05-14_13h28.39.327,ranlexdec,2020.2.5,Win32,60
,,,,,,,,,,,,right,0.87548,0,12,12,148,1,mellényzseb,KT233,nő,2000,14,2021-05-14_13h28.39.327,ranlexdec,2020.2.5,Win32,60
,,,,,,,,,,,,right,1.971055,0,13,13,233,1,templomoz,KT233,nő,2000,14,2021-05-14_13h28.39.327,ranlexdec,2020.2.5,Win32,60
,,,,,,,,,,,,right,0.742585,0,14,14,59,1,ómagyar,KT233,nő,2000,14,2021-05-14_13h28.39.327,ranlexdec,2020.2.5,Win32,60
,,,,,,,,,,,,left,0.86963,0,15,15,49,1,ernyak,KT233,nő,2000,14,2021-05-14_13h28.39.327,ranlexdec,2020.2.5,Win32,60
,,,,,,,,,,,,right,1.353345,0,16,16,70,1,lakotthely,KT233,nő,2000,14,2021-05-14_13h28.39.327,ranlexdec,2020.2.5,Win32,60
,,,,,,,,,,,,right,0.8649,0,17,17,178,1,sziszeg,KT233,nő,2000,14,2021-05-14_13h28.39.327,ranlexdec,2020.2.5,Win32,60
,,,,,,,,,,,,left,1.103655,0,18,18,197,1,krakéler,KT233,nő,2000,14,2021-05-14_13h28.39.327,ranlexdec,2020.2.5,Win32,60
,,,,,,,,,,,,left,2.30774,0,19,19,232,1,tropikus,KT233,nő,2000,14,2021-05-14_13h28.39.327,ranlexdec,2020.2.5,Win32,60
,,,,,,,,,,,,left,1.28688,0,20,20,189,1,konverzál,KT233,nő,2000,14,2021-05-14_13h28.39.327,ranlexdec,2020.2.5,Win32,60
,,,,,,,,,,,,right,2.656705,0,21,21,80,1,darab,KT233,nő,2000,14,2021-05-14_13h28.39.327,ranlexdec,2020.2.5,Win32,60
,,,,,,,,,,,,left,1.965285,0,22,22,181,1,dohorpák,KT233,nő,2000,14,2021-05-14_13h28.39.327,ranlexdec,2020.2.5,Win32,60
